index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	प्रार्थनासिद्धि-	1.1	पवनस्यानुकूलत्वात्प्रार्थनासिद्धिशंसिनः	प्रार्थनासिद्धि-	प्रार्थनासिद्धि-	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP	प्रार्थना-पूर्णता-शंसिन्_के	-	-	-
1.2	शंसिनः	1.2	-	शंसिन्{पुं;1;बहु}/शंसिन्{पुं;2;बहु}/शंसिन्{पुं;5;एक}/शंसिन्{पुं;6;एक}/शंसिन्{पुं;8;बहु}	शंसिन्{पुं;6;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N6				-
2.1	पवनस्य	2.1	-	पवन{पुं;6;एक}/पवन{नपुं;6;एक}/पवन{नपुं;6;एक(पू1;ल्युट्;पूङ्;भ्वादिः)}/पवन{नपुं;6;एक(पू2;ल्युट्;पूञ्;क्र्यादिः)}	पवन{नपुं;6;एक(पू2;ल्युट्;पूञ्;क्र्यादिः)}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	हवा_के	-	-	-
3.1	अनुकूलत्वात्	3.1	-	अनुकूल{त्व;नपुं;5;एक}	अनुकूल{त्व;नपुं;5;एक}	हेतुः,4.2	हेतुः,4.2	N5	अनुकूल_से	-	-	-
4.1	तुरग-	4.1	-	तुरग	तुरग	तृतीया-तत्पुरुषः,4.2	तृतीया-तत्पुरुषः,4.2	CP	घोडा-ण्थ्या_हुए	-	-	-
4.2	उत्कीर्णैः	4.2	-	उत्कीर्ण{पुं;3;बहु(तुरग	उत्कीर्ण{पुं;3;बहु(तुरग	विशेषणम्,5.1	विशेषणम्,5.1	N3				-
5.1	रजोभिः	5.1	रजोभिस्तुरगोत्कीर्णैरस्पृष्टालकवेष्टनौ	रजस्{पुं;3;बहु}/रजस्{नपुं;3;बहु}	रजस्{पुं;3;बहु}	करणम्,6.2	करणम्,6.2	N3	धूल_से	-	-	-
6.1	अस्पृष्टा-	6.1	-	अस्पृष्टा	अस्पृष्टा	बहुव्रीहिः,6.2	बहुव्रीहिः,6.2	CP	अस्पृष्टा-अलक-लपेटने~को	-	-	-
6.2	अलकवेष्टनौ	6.2	-	वेष्टन{नपुं;1;द्वि}	वेष्टन{नपुं;2;द्वि}	विशेषणम्,7.1	विशेषणम्,7.1	N2				-
7.1	(तौ)	7.1	(-)	तद्{सर्वनाम;पुं;1;द्वि}/तद्{सर्वनाम;पुं;2;द्वि}	तद्{सर्वनाम;पुं;1;द्वि}	कर्ता,8.1	कर्ता,8.1	N1	वे	-	-	-
8.1	(जग्मतुः)	8.1	(-)	गम्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;गमॢँ;भ्वादिः}	गम्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;गमॢँ;भ्वादिः}	अभिहित_कर्ता,7.1;सकर्मक.1	अभिहित_कर्ता,7.1;सकर्मक.1	KP	गये	-	-	-
