index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तव	4.1	तव	युष्मद्{सर्वनाम;6;एक}	युष्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,3.1	कर्ता,9.2#कर्म,9.2#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,9.3#षष्ठीसम्बन्धः,5.2#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.1	N6	तुम्हारे	तुम्हारे
2.1	मन्त्रकृतः	3.1	मन्त्रकृतः	मन्त्रकृत्{पुं;1;बहु}/मन्त्रकृत्{पुं;2;बहु}/मन्त्रकृत्{पुं;5;एक}/मन्त्रकृत्{पुं;6;एक}	मन्त्रकृत्{पुं;6;एक}	विशेषणम्,1.1	विशेषणम्,1.1#उप_अपेक्षा,4.1#कर्ता,9.2#कर्म,9.2#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,9.3#षष्ठीसम्बन्धः,5.2#षष्ठीसम्बन्धः,3.1#हेतुः5,12.1#हेतुः5,9.2#हेतुः5,6.1	N6	वेदपाठी_के	वेदपाठी_के
3.1	मन्त्रैः	5.1	मन्त्रैर्दूरात्प्राशमितारिभिः	मन्त्र{पुं;3;बहु}	मन्त्र{पुं;3;बहु}	करणम्,12.1	कर्ता,9.1#कर्ता,6.1#कर्म,9.2#करणम्,12.1#करणम्,9.1#हेतुः,12.1#हेतुः,9.2#हेतुः,6.1	N3	मन्त्रों_से	मन्त्रों_से
4.1	दूरात्	1.1		दूर{पुं;5;एक}/दूर{नपुं;5;एक}	दूर{पुं;5;एक}	क्रियाविशेषणम्,6.1	देशाधिकरणम्_उप,12.1#देशाधिकरणम्_उप,9.2#देशाधिकरणम्_उप,6.1#क्रियाविशेषणम्,12.1#क्रियाविशेषणम्,9.2#क्रियाविशेषणम्,6.1#कर्म,9.2#हेतुः5,12.1#हेतुः5,9.2#हेतुः5,6.1#विशेषणम्,2.1	N5	दूर_से	दूर_से
5.1	प्राशमित-	2.1		प्राशमित	प्राशमित	बहुव्रीहिः,5.2	बहुव्रीहिः,5.2	CP	प्राशमित-	प्राशमित-
5.2	अरिभिः	2.2	--	अरि{पुं;3;बहु}/अरि{नपुं;3;बहु}	अरि{पुं;3;बहु}	विशेषणम्,3.1	उपमानम्,3.1#कर्ता,9.1#कर्ता,6.1#कर्म,9.2#करणम्,12.1#करणम्,9.1#हेतुः,12.1#हेतुः,9.2#हेतुः,6.1#विशेषणम्,3.1	N3	शत्रुओं_से	शत्रुओं_से
6.1	प्रत्यादिश्यन्त	9.1	प्रत्यादिश्यन्त	प्रति_आङ्_दिश्1{कर्मणि;लङ्;प्र;बहु;आत्मनेपदी;तुदादिः}	प्रति_आङ्_दिश्1{कर्मणि;लङ्;प्र;बहु;आत्मनेपदी;तुदादिः}	अभिहित_कर्म,10.1;सकर्मक	अभिहित_कर्म,10.1;सकर्मक	KP	अस्वीकार_किया_गया	अस्वीकार_किया_गया
7.1	इव	10.1	इव	इव{अव्य}	इव{अव्य}	उत्प्रेक्षा_द्योतकः,6.1	उत्प्रेक्षा_द्योतकः,6.1#उपमानम्_रहित_उपमान_द्योतकः,8.1	NA	जैसे	जैसे
8.1	मे	7.1	मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,10.1	प्रयोजनम्1,12.1#प्रयोजनम्1,9.2#प्रयोजनम्1,6.1#कर्म,9.2#विशेषणम्,1.1#कर्ता,9.2#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,9.3#षष्ठीसम्बन्धः,5.2#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.1	N6	मेरा	मेरा
