index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	मा	2.1	मा	मा{अव्य}	मा{अव्य}	प्रतिषेधः,2.1	प्रतिषेधः,2.1	NA	नही	नही
2.1	अभूत्	3.1	अभूत्	भू1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;भ्वादिः}	वाक्यकर्म,5.1	वाक्यकर्म,5.1	KP	हुआ	हुआ
3.1	आश्रम-	1.1	आश्रमपीडा	आश्रम-	आश्रम-	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP		
3.2	पीडा	1.2		पीडा{स्त्री;1;एक}	पीडा{स्त्री;1;एक}	कर्ता,2.1	कर्ता,2.1	N1		
4.1	इति	4.1	इति	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,2.1	वाक्यकर्म_द्योतकः,2.1	NA	ऐसा	ऐसा
5.1	(चिन्तयित्वा)	5.1		चित्2{अव्य;क्त्वा;चुरादिः}	चित्2{अव्य;क्त्वा;चुरादिः}	पूर्वकालः,12.1	पूर्वकालः,12.1	NA	सोच_कर	सोच_कर
6.1	परिमेयपुरः-	6.1	परिमेयपुरःसरौ	परिमेयपुरः-	परिमेयपुरः	बहुव्रीहिः,6.2	बहुव्रीहिः,6.2	CP		
6.2	सरौ	6.2		सर{पुं;1;द्वि}	सर{पुं;1;द्वि}	विशेषणम्,11.1	विशेषणम्,11.1	N1		
7.1	अनुभाव-	7.1	अनुभावविशेषात्	अनुभाव-	अनुभाव-	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP		
7.2	विशेषात्	7.2		विशेष{पुं;5;एक}	विशेष{पुं;5;एक}	हेतुः5,9.2	हेतुः5,9.2	N5		
8.1	तु	8.1	तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,7.2	सम्बन्धः,7.2	NA	तो	तो
9.1	सेना-	9.1	सेनापरिवृतौ	सेना-	सेना-	तृतीया-तत्पुरुषः,9.2	तृतीया-तत्पुरुषः,9.2	CP		
9.2	परिवृतौ	9.2		परिवृत{पुं;1;द्वि}	परिवृत{पुं;1;द्वि}	विशेषणम्,11.1	विशेषणम्,11.1	N1		
10.1	इव	10.1	इव	इव{अव्य}	इव{अव्य}	उत्प्रेक्षा_द्योतकः,9.2	उत्प्रेक्षा_द्योतकः,9.2	NA	जैसे	जैसे
11.1	(तौ)	11.1		तद्{सर्वनाम;पुं;1;द्वि}/तद्{सर्वनाम;पुं;2;द्वि}	तद्{सर्वनाम;पुं;1;द्वि}	कर्ता,12.1	कर्म,12.1#कर्म,5.1#कर्ता,12.1	N1	वे	वे
12.1	(जग्मतुः)	12.1		गम्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;भ्वादिः}	गम्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,11.1	अभिहित_कर्ता,11.1	KP	गये	गये
