index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	दण्ड्यान्	1.1	दण्ड्यान्परिणेतुः	दण्ड्य{पुं;2;बहु(दण्ड1;यत्;दण्ड;चुरादिः)}	दण्ड्य{पुं;2;बहु(दण्ड1;यत्;दण्ड;चुरादिः)}	कर्म,3.1	कर्म,3.1	N2	अपराध	-	-	-
2.1	स्थित्यै	2.1	स्थित्यै	स्थिति{स्त्री;4;एक}	स्थिति{स्त्री;4;एक}	प्रयोजनम्,3.1	प्रयोजनम्,3.1	N4	स्थिति_के_लिये	-	-	-
3.1	दण्डयतः	3.1	दण्डयतो	दण्ड1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;दण्ड;चुरादिः}/दण्ड1{णिजन्त;कर्तरि;लट्;प्र;द्वि;परस्मैपदी;दण्ड;चुरादिः}/दण्डयत्{पुं;2;बहु(दण्ड1;शतृ_लट्;दण्ड;चुरादिः)}/दण्डयत्{पुं;5;एक(दण्ड1;शतृ_लट्;दण्ड;चुरादिः)}/दण्डयत्{पुं;6;एक(दण्ड1;शतृ_लट्;दण्ड;चुरादिः)}/दण्डयत्{नपुं;5;एक(दण्ड1;शतृ_लट्;दण्ड;चुरादिः)}/दण्डयत्{नपुं;6;एक(दण्ड1;शतृ_लट्;दण्ड;चुरादिः)}	दण्डयत्{पुं;6;एक(दण्ड1;शतृ_लट्;दण्ड;चुरादिः)}	विशेषणम्,7.1	विशेषणम्,7.1	N6	दण्ड_देते_हैं	-	-	-
4.1	प्रसूतये	4.1	प्रसूतये	प्रसूति{स्त्री;4;एक}	प्रसूति{स्त्री;4;एक}	प्रयोजनम्,5.1	प्रयोजनम्,5.1	N4	जन्म_देना_के_लिये	-	-	-
5.1	परिणेतुः	5.1	दण्ड्यान्परिणेतुः	परिणेतृ{पुं;5;एक}/परिणेतृ{पुं;6;एक}	परिणेतृ{पुं;6;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N6	परिणेतृ_की	-	-	-
6.1	मनीषिणः	6.1	मनीषिणः	मनीषिन्{पुं;1;बहु}/मनीषिन्{पुं;2;बहु}/मनीषिन्{पुं;5;एक}/मनीषिन्{पुं;6;एक}/मनीषिन्{पुं;8;बहु}	मनीषिन्{पुं;6;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N6	बुद्धिमान्	-	-	-
7.1	तस्य	7.1	तस्यास्तां	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,12.1	षष्ठीसम्बन्धः,12.1	N6	उसके	-	-	-
8.1	अर्थ-	8.1	अप्यर्थकामौ	अर्थ	अर्थ	इतरेतर-द्वन्द्वः,8.2	इतरेतर-द्वन्द्वः,8.2	N1	अर्थकाम	-	-	-
8.2	कामौ	8.2		काम{पुं;1;द्वि}/काम{पुं;2;द्वि}	काम{पुं;1;द्वि}	कर्ता,12.1	कर्ता,12.1	N1				
9.1	अपि	9.1	अप्यर्थकामौ	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,8.2	सम्बन्धः,8.2	NA	भी	-	-	-
10.1	धर्मः	10.1	धर्म	धर्म{पुं;1;एक}	धर्म{पुं;1;एक}	विधेय_विशेषणम्,8.2	विधेय_विशेषणम्,8.2	N1	धर्म	-	-	-
11.1	एव	11.1	एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	ही	-	-	-
12.1	आस्ताम्	12.1		{आस्;कर्तरि;लोट्;प्र;एक;आत्मनेपदी;अदादिः}/{अस्;कर्तरि;लङ्;प्र;द्वि;परस्मैपदी;अदादिः}	{अस्;कर्तरि;लङ्;प्र;द्वि;परस्मैपदी;अदादिः}	अभिहित_कर्ता,8.2;सकर्मक.1	अभिहित_कर्ता,8.2;सकर्मक.1	KP	था	-	-	-
