index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	सरसीषु	1.1	सरसीष्वरविन्दानां	सरसी{स्त्री;7;बहु}	सरसी{स्त्री;7;बहु}	अधिकरणम्,2.3	अधिकरणम्,2.3	N7	सरसियों_में	-	-	-
2.1	वीचि-	2.1	वीचिविक्षोभशीतलम्	वीचि	वीचि	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	लहर-हिलाना-शीतल	-	-	-
2.2	विक्षोभ-	2.2	-	विक्षोभ	विक्षोभ	तृतीया-तत्पुरुषः,2.3	तृतीया-तत्पुरुषः,2.3	CP				-
2.3	शीतलम्	2.3	-	शीतल{पुं;2;एक}/शीतल{नपुं;1;एक}/शीतल{नपुं;2;एक}	शीतल{पुं;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2				-
3.1	स्व-	3.1	स्वनिःश्वासानुकारिणम्	स्व	स्व	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	अपना-निःश्वास-अनु_कृ2ने~को	-	-	-
3.2	निःश्वास-	3.2	-	निःश्वास	निःश्वास	बहुव्रीहिः,3.3	बहुव्रीहिः,3.3	CP				-
3.3	अनुकारिणाम्	3.3	-	अनुकरण{नपुं;6;बहु}	अनुकरण{नपुं;6;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N6				-
4.1	अरविन्दानाम्	4.1	-	अरविन्द{नपुं;6;बहु}	अरविन्द{नपुं;6;बहु}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	कमलों_के	-	-	-
5.1	आमोदम्	5.1	आमोदमुपजिघ्रन्तौ	आमोद{पुं;2;एक}/आमोद{पुं;2;एक(मुद्1;घञ्;मुदँ;भ्वादिः)}	आमोद{पुं;2;एक}	कर्म,6.1	कर्म,6.1	N2	आमोद_के	-	-	-
6.1	उपजिघ्रन्तौ	6.1	-	उपजिघ्रत्{घ्रा1;पुं;1;द्वि;शतृ_लट्;घ्रा;भ्वादिः}/{घ्रा1;नपुं;शतृ_लट्;घ्रा;भ्वादिः}/{घ्रा1;शतृ_लट्;घ्रा;भ्वादिः;जिघ्रत्;ना;नपुं;1;एक}/{घ्रा1;शतृ_लट्;घ्रा;भ्वादिः;जिघ्रत्;ना;नपुं;2;एक}/{घ्रा1;शतृ_लट्;घ्रा;भ्वादिः;जिघ्रत्;ना;नपुं;8;एक}	उपजिघ्रत्{घ्रा1;पुं;1;द्वि;शतृ_लट्;घ्रा;भ्वादिः}	वर्तमानसमानकालः,8.1	वर्तमानसमानकालः,8.1	N1	उप-सूँघता_हुवे	-	-	-
7.1	(तौ)	7.1	(-)	तद्{सर्वनाम;पुं;1;द्वि}/तद्{सर्वनाम;पुं;2;द्वि}	तद्{सर्वनाम;पुं;1;द्वि}	कर्ता,8.1	कर्ता,8.1	N1	वे	-	-	-
8.1	(जग्मतुः)	8.1	(-)	गम्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;गमॢँ;भ्वादिः}	गम्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;गमॢँ;भ्वादिः}	अभिहित_कर्ता,7.1;सकर्मक.1	अभिहित_कर्ता,7.1;सकर्मक.1	KP	गये	-	-	-
