index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	(अहम्)	1.1	(अहम्)	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	मैं	-	-	कर्तरि
2.1	यशसे	6.1	यशसे	यशस्{नपुं;4;एक}	यशस्{नपुं;4;एक}	प्रयोजनम्,3.1	प्रयोजनम्,3.1	N4	यश_को	-	-	-
3.1	विजिगीषूणां	7.1	विजिगीषूणां	विजिगीषु{पुं;6;बहु}	विजिगीषु{पुं;6;बहु}	विशेषणम्,6.1	विशेषणम्,6.1	N6	जीत_का_इच्छुक_की	-	-	-
4.1	प्रजायै	8.1	प्रजायै	प्रजा{स्त्री;4;एक}/प्र_जन्2{कर्तरि;लोट्;उ;एक;आत्मनेपदी;जनीँ;दिवादिः}/प्र_जन्2{भावे;लोट्;उ;एक;आत्मनेपदी;जनीँ;दिवादिः}	प्रजा{स्त्री;4;एक}	प्रयोजनम्,5.2	प्रयोजनम्,5.2	N4	प्रजा_के_लिये	-	-	-
5.1	गृह्-	9.1	गृहमेधिनाम्	गृह्	गृह्	उपपद-तत्पुरुषः,5.2	उपपद-तत्पुरुषः,5.2	CP	गृह्-मेधि_के	-	-	-
5.2	मेधिनां	9.2	-	मेधि{नपुं;6;एक}/मेधि{नपुं;6;एक}	मेधि{नपुं;6;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N6				-
6.1	(रघूणां)	10.1		रघु{पुं;6;बहु}	रघु{पुं;6;बहु}	षष्ठीसम्बन्धः,7.1	षष्ठीसम्बन्धः,7.1	N6	रघुओं_का	-	-	-
7.1	(अन्वयं)	11.1		अन्वय{पुं;2;एक}/अन्वय{पुं;2;एक(इ1;घञ्;इण्;अदादिः)}	अन्वय{पुं;2;एक}	कर्म,8.1	कर्म,8.1	N2	-	-	-	-
8.1	सम्भृत-	3.1	सम्भृतार्थानां	सम्भृत	सम्भृत	बहुव्रीहिः,8.2	बहुव्रीहिः,8.2	CP	अर्थों_के	-	-	-
8.2	अर्थानां	3.2	-	अर्थ{पुं;6;बहु}/अर्थ{नपुं;6;बहु}/अर्था{स्त्री;6;बहु}	अर्थ{पुं;6;बहु}	विशेषणम्,6.1	विशेषणम्,6.1	N6				-
9.1	त्यागाय	2.1	त्यागाय	त्याग{पुं;4;एक}	त्याग{पुं;4;एक}	प्रयोजनम्,8.2	प्रयोजनम्,8.2	N4	त्याग_को	-	-	-
10.1	सत्याय	4.1	सत्याय	सत्य{पुं;4;एक}/सत्य{नपुं;4;एक}	सत्य{नपुं;4;एक}	प्रयोजनम्,11.2	प्रयोजनम्,11.2	N4	सत्य_के_लिये	-	-	-
11.1	मित-	5.1	मितभाषिणाम्	मित	मित	बहुव्रीहिः,11.2	बहुव्रीहिः,11.2	CP	-	-	-	-
11.2	भाषिणां	5.2	-	भाषिन्{पुं;6;बहु}	भाषिन्{पुं;6;बहु}	विशेषणम्,6.1	विशेषणम्,6.1	N6				-
12.1	(वक्ष्ये)	12.1	(वक्ष्ये)	ब्रू1कर्तरिलृट्उएकआत्मनेपदीब्रूञ्अदादिः	ब्रू1कर्तरिलृट्उएकआत्मनेपदीब्रूञ्अदादिः	अभिहित_कर्ता,1.1;सकर्मक.1	अभिहित_कर्ता,1.1;सकर्मक.1	KP	-	-	-	-
