index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	सः	1.1	सोहमाजन्मशुद्धानामामफलोदयकर्मणाम्	सः	सः	विधेय_विशेषणम्,1.2	विधेय_विशेषणम्,1.2	N1	सः-मैं	-	-	कर्तरि
1.2	अहम्	2.1	-	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,6.1	कर्ता,6.1	N1				कर्तरि
2.1	आ-	4.1	-	आ	आ	अव्ययीभावः,2.2	अव्ययीभावः,2.2	CP	-	-	-	-
2.2	फल-	4.2	-	फल	फल	षष्ठी-तत्पुरुषः,2.3	षष्ठी-तत्पुरुषः,2.3	CP				-
2.3	उदय-	4.3	-	उदय	उदय	बहुव्रीहिः,2.4	बहुव्रीहिः,2.4	CP				-
2.4	कर्मणाम्	4.4	-	कर्मन्;नपुं;6;बहु}	कर्मन्;नपुं;6;बहु}	विशेषणम्,7.1	विशेषणम्,7.1	N6				-
3.1	आ-	5.1	आसमुद्रक्षितीशानामानाकरथवर्त्मनाम्	आ	आ	अव्ययीभावः,3.2	अव्ययीभावः,3.2	CP	आ-समुद्र-पृथ्वी-ईशों_के	-	-	-
3.2	समुद्र-	5.2	-	समुद्र	समुद्र	बहुव्रीहिः,3.3	बहुव्रीहिः,3.3	CP				-
3.3	क्षिति-	5.3	-	क्षिति	क्षिति	षष्ठी-तत्पुरुषः,3.4	षष्ठी-तत्पुरुषः,3.4	CP				-
3.4	ईशानाम्	5.4	-	ईशाना{स्त्री;2;एक(आसमुद्र	ईश{नपुं;6;बहु}	विशेषणम्,7.1	विशेषणम्,7.1	N6				-
4.1	आ-	3.1	-	आ	आ	अव्ययीभावः,4.2	अव्ययीभावः,4.2	CP	आ-जन्म-शुद्ध_हुआ_हुआ	-	-	-
4.2	जन्म-	3.2	-	जन्म	जन्म	बहुव्रीहिः,4.3	बहुव्रीहिः,4.3	CP				-
4.3	शुद्धानाम्	3.3	-	शुद्ध{पुं;6;बहु}/शुद्ध{नपुं;6;बहु}/आ	शुद्धा{स्त्री;6;बहु(आ	विशेषणम्,7.1	विशेषणम्,7.1	N6				-
5.1	आ-	6.1	-	आ-	आ-	अव्ययीभावः,5.2	अव्ययीभावः,5.2	CP	अ-अनाक-रथ-मार्गों_का	-	-	-
5.2	नाक-	6.2	-	नाक	नाक	बहुव्रीहिः,5.4	बहुव्रीहिः,5.4	CP				-
5.3	रथ-	6.3	-	रथ	रथ	षष्ठी-तत्पुरुषः,5.4	षष्ठी-तत्पुरुषः,5.4	CP				-
5.4	वर्त्मनाम्	6.4	-	वर्त्मन्{नपुं;6;बहु}	वर्त्मन्{नपुं;6;बहु}	विशेषणम्,7.1	विशेषणम्,7.1	N6				-
6.1	(वक्ष्ये)	9.1	(वक्ष्ये)	ब्रू1कर्तरिलृट्उएकआत्मनेपदीब्रूञ्अदादिः	ब्रू1कर्तरिलृट्उएकआत्मनेपदीब्रूञ्अदादिः	अभिहित_कर्ता,1.2;सकर्मक.1	अभिहित_कर्ता,1.2;सकर्मक.1	KP	-	-	-	-
7.1	(रघूणाम्)	7.1	(रघूणाम्)	रघु{पुं;6;बहु}	रघु{पुं;6;बहु}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6				
8.1	(अन्वयं)	8.1	(अन्वयं)	अन्वय{पुं;2;एक}/अन्वय{पुं;2;एक(इ1;घञ्;इण्;अदादिः)}	अन्वय{पुं;2;एक}	कर्म,6.1	कर्म,6.1	N2				
