index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	मत्-	1.1	मत्परं	मत्	मत्	पञ्चमी-तत्पुरुषः,1.2	पञ्चमी-तत्पुरुषः,1.2	CP	मत्-बाद	-	-	-
1.2	परं	1.2	-	परम्{अव्य}/पर{सर्वनाम;पुं;2;एक}/पर{सर्वनाम;नपुं;1;एक}/पर{सर्वनाम;नपुं;2;एक}/पर{पुं;2;एक}/पर{नपुं;1;एक}/पर{नपुं;2;एक}	परम्{अव्य}	कालाधिकरणम्,3.1	कालाधिकरणम्,3.1	NA				-
2.1	दुर्लभं	2.1	दुर्लभं	दुर्लभ{पुं;2;एक}/दुर्लभ{नपुं;1;एक}/दुर्लभ{नपुं;2;एक}	दुर्लभ{नपुं;1;एक}	कर्ता,3.1	कर्ता,3.1	N1	दुर्लभ	-	-	-
3.1	मत्वा	4.1	मत्वा	मन्1{अव्य;क्त्वा;मनँ;दिवादिः}/मन्2{अव्य;क्त्वा;मनुँ;तनादिः}	मन्1{अव्य;क्त्वा;मनँ;दिवादिः}	पूर्वकालः,11.1	पूर्वकालः,11.1	NA	जान_कर	-	-	-
4.1	नूनं	11.1	नूनमावर्जितं	नूनम्{अव्य}	नूनम्{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1	NA	अवश्य	-	-	-
5.1	आवर्जितं	6.1	-	आवर्जित{नपुं;1;एक}	आवर्जित{नपुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1	आ-वर्जित	-	-	-
6.1	मया	5.1	मया	अस्मद्{सर्वनाम;3;एक}	अस्मद्{सर्वनाम;3;एक}	कर्ता,5.1	कर्ता,5.1	N3	मेरे_द्वारा	-	-	-
7.1	पयः	7.1	पयः	पयस्{नपुं;1;एक}/पयस्{नपुं;2;एक}/पयस्{नपुं;8;एक}	पयस्{नपुं;1;एक}	कर्म,11.1	कर्म,11.1	N1	दूध	-	-	-
8.1	पूर्वैः	8.1	पूर्वैः	पूर्व{पुं;3;बहु}/पूर्व{सर्वनाम;पुं;3;बहु}/पूर्व{सर्वनाम;नपुं;3;बहु}	पूर्व{सर्वनाम;नपुं;3;बहु}	कर्ता,11.1	कर्ता,11.1	N3	पूर्व_से	-	-	-
9.1	स्व-	9.1	स्वनिःश्वासैः	स्व	स्व	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	CP	अपना-निःश्वास	-	-	-
9.2	निःश्वासैः	9.3	-	निःश्वास{पुं;3;बहु}/निःश्वास{नपुं;3;बहु}	निःश्वास{नपुं;3;बहु}	करणम्,10.1	करणम्,10.1	N3				-
10.1	कवोष्णम्	10.1	कवोष्णमुपभुज्यते	कवोष्ण{पुं;2;एक}/कवोष्ण{नपुं;1;एक}/कवोष्ण{नपुं;2;एक}	कवोष्ण{नपुं;1;एक}	कर्मसमानाधिकरणम्,7.1	कर्मसमानाधिकरणम्,7.1	N1	गुनगुने_को	-	-	-
11.1	उपभुज्यते	12.1	-	उप_भुज्2{कर्मणि;लट्;प्र;एक;आत्मनेपदी;भुजँ;रुधादिः}	उप_भुज्2{कर्मणि;लट्;प्र;एक;आत्मनेपदी;भुजँ;रुधादिः}	अभिहित_कर्म,7.1	अभिहित_कर्म,7.1	KP	उप_भुज्2_अप्_स्क्_जाता_है	-	-	-
12.1	(पितृतर्पणजलम्)	3.1		पितृतर्पणजल{नपुं;2;एक}	पितृतर्पणजल{नपुं;2;एक}	कर्म,3.1	कर्म,3.1	N2				
