index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	उपपन्नम्	6.1	उपपन्नम्	उप_पद्1{क्त;पदँ;दिवादिःउप_पन्न;नपुं;2;एक}/उप_पद्1{क्त;पदँ;दिवादिःउप_पन्न;नपुं;1;एक}/उप_पद्1{क्त;पदँ;दिवादिःउप_पन्न;पुं;2;एक}	उप_पद्1क्त;पदँ;दिवादिःउप_पन्न;नपुं;1;एक}	अभिहित_कर्म,3.1	अभिहित_कर्म,3.1	N1	-	-	-	-
2.1	ननु	7.1	ननु	ननु{अव्य}	ननु{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	नु	-	-	-
3.1	शिवम्	5.1	शिवम्	शिव{पुं;2;एक}/शिव{नपुं;2;एक}/शिव{नपुं;1;एक}	शिव{नपुं;1;एक}	कर्म,1.1	कर्म,1.1	N1	शिव_को	-	-	-
4.1	सप्तसु	2.1	सप्तस्वङ्गेषु	सप्तन्{संख्येयम्;अ;7;बहु}	सप्तन्{संख्येयम्;अ;7;बहु}	विशेषणम्,5.1	विशेषणम्,5.1	N7				
5.1	अङ्गेषु	3.1		अङ्ग{नपुं;7;बहु}	अङ्ग{नपुं;7;बहु}	अधिकरणम्,1.1	अधिकरणम्,1.1	N7				
6.1	यस्य	8.1	यस्य	यद्{सर्वनाम;नपुं;6;एक}/यद्{सर्वनाम;पुं;6;एक}	यद्{सर्वनाम;नपुं;6;एक}	षष्ठीसम्बन्धः,10.1	षष्ठीसम्बन्धः,10.1	N6	जिसका	-	-	-
7.1	मे	4.1	मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6	मेरा	-	-	-
8.1	(राज्यस्य)	1.1		राज्य{नपुं;6;एक}	राज्य{नपुं;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6				
9.1	दैवीनां	9.1	दैवीनां	दैवी{स्त्री;6;बहु}	दैवी{स्त्री;6;बहु}	समुच्चितः,10.1	समुच्चितः,10.1	N6	दैवियों_का	-	-	-
10.1	मानुषीणां	10.1	मानुषीणां	मानुषी{स्त्री;6;बहु}	मानुषी{स्त्री;6;बहु}	षष्ठीसम्बन्धः,14.1	षष्ठीसम्बन्धः,14.1	N6	मानवी	-	-	-
11.1	च	11.1	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,10.1	समुच्चय_द्योतकः,10.1	NA	और	-	-	-
12.1	प्रतिहर्ता	14.1	प्रतिहर्ता	प्रति_हृ1{कर्तरि;लुट्;प्र;एक;परस्मैपदी;हृञ्;भ्वादिः}/प्रति_हृ1{कर्तरि;लुट्;प्र;एक;आत्मनेपदी;हृञ्;भ्वादिः}/प्रति_हृ1{कर्मणि;लुट्;प्र;एक;आत्मनेपदी;हृञ्;भ्वादिः}/प्रतिहर्तृ{पुं;1;एक(हृ1;तृच्;हृञ्;भ्वादिः)}	प्रतिहर्तृ{पुं;1;एक(हृ1;तृच्;हृञ्;भ्वादिः)}	विधेय_विशेषणम्,13.1	विधेय_विशेषणम्,13.1	N1	-	-	-	-
13.1	त्वम्	13.1	त्वं	युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,15.1	कर्ता,15.1	N1	तुम	-	-	-
14.1	आपदां	12.1	आपदां	आपद्{स्त्री;6;बहु}/आपदा{स्त्री;2;एक}	आपद्{स्त्री;6;बहु}	षष्ठीसम्बन्धः,12.1	षष्ठीसम्बन्धः,12.1	N6	संकटों_का	-	-	-
15.1	(असि)	15.1		अस्{कर्तरि;लट्;म;एक;परस्मैपदी;अदादिः}	अस्{कर्तरि;लट्;म;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,13.1	अभिहित_कर्ता,13.1	N1				
