index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	तस्य	1.1	तस्य	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	उसकी	-	-	-
2.1	दाक्षिण्य-	3.1	दाक्षिण्यरूढेन	दाक्षिण्य	दाक्षिण्य	तृतीया-तत्पुरुषः,2.2	तृतीया-तत्पुरुषः,2.2	CP	चतुरतामेंआरूढ	-	-	-
2.2	रूढेन	3.2	-	रूढ{पुं;3;एक(दाक्षिण्य	रूढ{नपुं;3;एक(दाक्षिण्य	हेतुः,6.1	हेतुः,6.1	N3				-
3.1	नाम्ना	4.1	नाम्ना	नामन्{नपुं;3;एक}	नामन्{नपुं;3;एक}	हेतुः,12.1	हेतुः,12.1	N3	नाम_से	-	-	-
4.1	मगध-	2.1	मगधवंशजा	मगध	मगध	उपपद-तत्पुरुषः,4.2	उपपद-तत्पुरुषः,4.2	CP	मागध-वंशजा	-	-	-
4.2	वंशजा	2.2	-	वंशजा{स्त्री;1;एक}	वंशजा{स्त्री;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1				-
5.1	पत्नी	6.1	पत्नी	पत्नी{स्त्री;1;एक}	पत्नी{स्त्री;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	पत्नी	-	-	-
6.1	सुदक्षिणा	9.1	सुदक्षिणेत्यासीदध्वरस्येव	सुदक्षिणा{स्त्री;1;एक}	सुदक्षिणा{स्त्री;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1	सुदक्षिणा	-	-	-
7.1	इति	10.1	-	इति{अव्य}	इति{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	ऐसी	-	-	-
8.1	अघ्वरस्य	5.1	-	अघ्वर-इदम्{सर्वनाम;पुं;6;एक}/इदम्{सर्वनाम;नपुं;6;एक}/अस्3{कर्तरि;लोट्;म;एक;परस्मैपदी;असुँ;दिवादिः}/अ{नपुं;6;एक}	अघ्वर-अ{नपुं;6;एक}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,9.1	N6	अघ्वरकी	-	-	-
9.1	दक्षिणा	7.1	दक्षिणा	दक्षिणा{अव्य}/दक्षिणा{स्त्री;1;एक}/दक्षिणा{सर्वनाम;स्त्री;1;एक}	दक्षिणा{सर्वनाम;स्त्री;1;एक}	उपमानम्,5.1	उपमानम्,5.1	N1	दक्षिणा	-	-	-
10.1	इव	8.1	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,9.1	उपमान_द्योतकः,9.1	NA	जैसी	-	-	-
11.1	(आसीत्)	12.1	(आसीत्)	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,6.1	अभिहित_कर्ता,6.1	KP	थी	-	-	-
12.1	(प्रसिद्धा)	11.1		प्रसिद्ध{स्त्री;1;एक}	प्रसिद्ध{स्त्री;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1				
