index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	सत्याम्	4.1	सत्याम्	सत्या{स्त्री;2;एक}/सति{स्त्री;7;एक}/सती{स्त्री;7;एक}	सती{स्त्री;7;एक}	भावलक्षणसप्तमी_पूर्वकालः,7.1	भावलक्षणसप्तमी_पूर्वकालः,7.1	N7	सती_में	-	-	-
2.1	अपि	5.1	अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	भी	-	-	-
3.1	तपः-	3.1	तपःसिद्धौ	तपः-	तपः-	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	तपस्वी_में	-	-	-
3.2	सिद्धौ	3.2		सिद्धि{पुं;7;एक}	सिद्धि{पुं;7;एक}	अधिकरणम्,1.1	अधिकरणम्,1.1	N7				
4.1	नियम-	6.1		नियम-	नियम-	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP				
4.2	अपेक्षया	6.2		अपेक्षा{स्त्री;3;एक}	अपेक्षा{स्त्री;3;एक}	हेतुः,7.1	हेतुः,7.1	N3				
5.1	मुनिः	2.1	मुनिः	मुनि{पुं;1;एक}	मुनि{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	-	-	-	-
6.1	कल्प-	1.1	कल्प-वित्	कल्प	कल्प	उपपद-तत्पुरुषः,6.2	उपपद-तत्पुरुषः,6.2	CP	कल्प-ज्ञान	-	-	-
6.2	वित्	1.2	-	विद्{नपुं;1;एक}/विद्{नपुं;8;एक}	विद्{नपुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1				-
7.1	कल्पयामास	11.1		{कृप्;णिच्;कर्तरि;लिट्;उ;एक;परस्मैपदी;कृपूँ;भ्वादिः}/{कृप्;णिच्;कर्तरि;लिट्;उ;एक;आत्मनेपदी;कृपूँ;भ्वादिः}/{कृप्;णिच्;कर्तरि;लिट्;प्र;एक;परस्मैपदी;कृपूँ;भ्वादिः}/{कृप्;णिच्;कर्तरि;लिट्;प्र;एक;आत्मनेपदी;कृपूँ;भ्वादिः}/{कृप्;णिच्;कर्तरि;लिट्;म;बहु;परस्मैपदी;कृपूँ;भ्वादिः}/{कृप्;णिच्;कर्तरि;लिट्;म;बहु;आत्मनेपदी;कृपूँ;भ्वादिः}	{कृप्;णिच्;कर्तरि;लिट्;प्र;एक;परस्मैपदी;कृपूँ;भ्वादिः}	अभिहित_कर्ता,5.1	अभिहित_कर्ता,5.1	KP				
8.1	वन्याम्	8.1		वन्या{वनि;स्त्री;7;एक}/{वनी;स्त्री;7;एक}/{वन्या;स्त्री;2;एक}	वन्या{वन्या;स्त्री;2;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N2				
9.1	एव	9.1		एव{अव्य}	एव{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA				
10.1	अस्य	7.1		अस्{कर्तरि;लोट्;म;एक;परस्मैपदी;दिवादिः}/{इदम्;सर्व;पुं;6;एक}/{इदम्;सर्व;नपुं;6;एक}	{इदम्;सर्व;पुं;6;एक}	षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,11.1	N6				
11.1	संविधाम्	10.1		संविधा{{स्त्री;2;एक}	संविधा{{स्त्री;2;एक}	कर्म,7.1	कर्म,7.1	N2				
