index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	रथ-	1.1	रथनेमिस्वनोन्मुखैः	रथ	रथ	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	रथ-नेमि-कोलाहल-उन्मुख	-	-	-
1.2	नेमि-	1.2	-	नेमि	नेमि	षष्ठी-तत्पुरुषः,1.3	षष्ठी-तत्पुरुषः,1.3	CP				-
1.3	स्वन-	1.3	-	स्वन	स्वन	बहुव्रीहिः,1.4	बहुव्रीहिः,1.4	CP				-
1.4	उन्मुखैः	1.4	-	उन्मुख{पुं;3;बहु}/उन्मुख{नपुं;3;बहु}	उन्मुख{नपुं;3;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	N3				-
2.1	शिखण्डिभिः	2.1	शिखण्डिभिः	शिखण्डिन्{पुं;3;बहु}/शिखण्डिन्{नपुं;3;बहु}	शिखण्डिन्{नपुं;3;बहु}	करणम्,8.1	करणम्,8.1	N3	शिखाधारियों_से	-	-	-
3.1	द्विधा	3.1	-	द्विधा{स्त्री;8;बहु}/द्विधा{स्त्री;1;बहु}/द्विधा{स्त्री;2;बहु}	द्विधा{स्त्री;2;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N2	दोप्रकारसे	-	-	-
4.1	भिन्नाः	4.1	भिन्नाः	भिन्न{पुं;8;बहु}/भिन्न{पुं;1;बहु}/भिन्ना{स्त्री;8;बहु}/भिन्ना{स्त्री;1;बहु}/भिन्ना{स्त्री;2;बहु}	भिन्ना{स्त्री;2;बहु}	विशेषणम्,7.1	विशेषणम्,7.1	N2	द्विधा-भिन्न	-	-	-
5.1	मनो-	6.1	मनोभिरामाः	मनो	मनो	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	मनो-अभिराम	-	-	-
5.2	अभिरामाः	6.2	-	अभिराम{पुं;8;बहु}/मनो	अभिराम{स्त्री;2;बहु}	विशेषणम्,7.1	विशेषणम्,7.1	N2				-
6.1	षड्ज-	5.1	षड्जसंवादिनीः	षड्ज	षड्ज	तृतीया-तत्पुरुषः,6.2	तृतीया-तत्पुरुषः,6.2	CP	षड्ज_स्वर-संवादिनी	-	-	-
6.2	संवादिनीः	5.2	-	संवादिनी{स्त्री;2;बहु}	संवादिनी{स्त्री;2;बहु}	विशेषणम्,7.1	विशेषणम्,7.1	N2				-
7.1	केकाः	7.1	-	केका{स्त्री;1;बहु}/केका{स्त्री;2;बहु}/केका{स्त्री;8;बहु}	केका{स्त्री;2;बहु}	कर्म,8.1	कर्म,8.1	N2	मोर_की_बोलियों_को	-	-	-
8.1	श्रृण्वन्तौ	8.1	-	श्रृण्वत्{पुं;1;द्वि(श्रु1;शतृ_लट्;श्रु;भ्वादिः)}/श्रृण्वत्{पुं;2;द्वि(श्रु1;शतृ_लट्;श्रु;भ्वादिः)}	श्रृण्वत्{पुं;1;द्वि(श्रु1;शतृ_लट्;श्रु;भ्वादिः)}	वर्तमानसमानकालः,10.1	वर्तमानसमानकालः,10.1	N1	सुनते_हुए	-	-	-
9.1	(तौ)	9.1	(-)	तद्{सर्वनाम;पुं;1;द्वि}/तद्{सर्वनाम;पुं;2;द्वि}	तद्{सर्वनाम;पुं;1;द्वि}	कर्ता,10.1	कर्ता,10.1	N1	वे	-	-	-
10.1	(जग्मतुः)	10.1	(-)	गम्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;गमॢँ;भ्वादिः}	गम्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;गमॢँ;भ्वादिः}	अभिहित_कर्ता,9;सकर्मक.1	अभिहित_कर्ता,9;सकर्मक.1	KP	गये	-	-	-
