index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	निमित्त-	1.1	निमित्तज्ञस्तपोनिधिः	निमित्त	निमित्त	उपपद-तत्पुरुषः,1.2	उपपद-तत्पुरुषः,1.2	CP	कारण-ज्ञ	-	-	-
1.2	ज्ञः	1.2	-	ज्ञ{पुं;1;एक}	ज्ञ{पुं;1;एक}	विशेषणम्,2.2	विशेषणम्,2.2	N1				-
2.1	तपो-	2.1	निमित्तज्ञस्तपोनिधिः	तपो	तपो	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	अज्ञान_को_दूर_करने_वाला-निधि_ने	-	-	-
2.2	निधिः	2.2	-	निधि{पुं;1;एक}	निधि{पुं;1;एक}	कर्ता,9.1	कर्ता,9.1	N1				-
3.1	पुण्य-	3.1	पुण्यदर्शनां	पुण्य	पुण्य-	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	CP	पुण्यदर्शना_को	-	-	-
3.2	दर्शनां	3.2	-	दर्शना{स्त्री;2;एक}	दर्शना{स्त्री;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N2				-
4.1	तां	4.1	तां	तद्{सर्वनाम;स्त्री;2;एक}/ता{स्त्री;2;एक}	ता{स्त्री;2;एक}	कर्म,5.1	कर्म,5.1	N2	ता_को	-	-	-
5.1	दृष्ट्वा	5.1	दृष्ट्वा	दृश्1{अव्य;क्त्वा;दृशिँर्;भ्वादिः}	दृश्1{अव्य;क्त्वा;दृशिँर्;भ्वादिः}	पूर्वकालः,9.1	पूर्वकालः,9.1	NA	देख_कर	-	-	-
6.1	आशंसित-	6.1	याज्यमाशंसितावन्ध्यप्रार्थनं	आशंसित-	आशंसित-	बहुव्रीहिः,6.3	बहुव्रीहिः,6.3	CP	प्रार्थन-प्रार्थन	-	-	-
6.2	अवन्ध्य	7.1	-	अवन्ध्य-	अवन्ध्य-	बहुव्रीहिः,6.3	बहुव्रीहिः,6.3	CP				-
6.3	प्रार्थनं	7.2	-	प्रार्थन{नपुं;2;एक(अर्थ1;ल्युट्;अर्थ;चुरादिः)}/प्रार्थन{पुं;2;एक}/प्रार्थन{नपुं;1;एक}/प्रार्थन{नपुं;2;एक}	प्रार्थन{पुं;2;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N2				-
7.1	याज्यम्	8.1	याज्यमाशंसितावन्ध्यप्रार्थनं	याज्य{पुं;2;एक(यज्1;ण्यत्;यजँ;भ्वादिः)}/याज्य{नपुं;1;एक(यज्1;ण्यत्;यजँ;भ्वादिः)}/याज्य{नपुं;2;एक(यज्1;ण्यत्;यजँ;भ्वादिः)}	याज्य{नपुं;2;एक(यज्1;ण्यत्;यजँ;भ्वादिः)}	कर्म,9.1	कर्म,9.1	N2	त्याग_करने_के_योग्य_को	-	-	-
8.1	पुनः	9.1	पुनरब्रवीत्	पुनः{अव्य}	पुनः{अव्य}	क्रियाविशेषणम्,9.1	क्रियाविशेषणम्,9.1	NA	फिर	-	-	-
9.1	अब्रवीत्	10.1	पुनरब्रवीत्	ब्रू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;ब्रूञ्;अदादिः}	ब्रू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;ब्रूञ्;अदादिः}	अभिहित_कर्ता,2.2;सकर्मक.1	अभिहित_कर्ता,2.2;सकर्मक.1	KP	कहा	-	-	-
