index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	वधूः	1.1	वधूः	वधु{स्त्री;2;बहु}/वधू{स्त्री;1;एक}/वधू{स्त्री;2;बहु}	वधु{स्त्री;2;बहु}	कर्ता,9.1	कर्ता,9.1	N2	बहुओं_को	बहुओं_को
2.1	भक्तिमती	2.1	भक्तिमती	भक्ति{मतुप्;स्त्री;1;एक}	भक्ति{मतुप्;स्त्री;1;एक}	विशेषणम्,1.1	विधेय_विशेषणम्,1.1#विशेषणम्,13.1#कर्ता,9.1#विशेषणम्,1.1	N1	भक्ति	भक्ति
3.1	च	4.1	च	च{अव्य}	च{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	और	और
4.1	एनाम्	6.1	एनाम्	इदम्{सर्वनाम;स्त्री;2;एक}	इदम्{सर्वनाम;स्त्री;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2	इसको	इसको
5.1	अर्चिताम्	5.1	अर्चिताम्	अर्चि{तल्;स्त्री;2;एक}	अर्चि{तल्;स्त्री;2;एक}	कर्म,9.1	विशेषणम्,4.1#कर्म,9.1	N2	अर्चि_को	अर्चि_को
6.1	आङ्-	8.1	आतपोवनात्	आङ्-	आङ्-	अव्ययीभावः,6.2	अव्ययीभावः,6.2	CP		
6.2	तपोवनात्	8.2		तपोवन{नपुं;5;एक}	तपोवन{नपुं;5;एक}	अवधिः,9.1	अवधिः,9.1	N5		
7.1	प्रयता	3.1	प्रयता	प्रयता{स्त्री;1;एक}	प्रयता{स्त्री;1;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N1		
8.1	प्रातः	7.1	प्रातः	प्रातः{अव्य}	प्रातः{अव्य}	कालाधिकरणम्,9.1	कालाधिकरणम्,11.1#कालाधिकरणम्,9.1	NA	प्रातः	प्रातः
9.1	अन्वेतु	9.1	अन्वेतु	अनु_इ1{कर्तरि;लोट्;प्र;एक;परस्मैपदी;अदादिः}	अनु_इ1{कर्तरि;लोट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1	KP	पीछे_जाये	पीछे_जाये
10.1	सायम्	10.1	सायम्	सायम्{अव्य}	सायम्{अव्य}	कालाधिकरणम्,11.1	कालाधिकरणम्,11.1#कालाधिकरणम्,9.1	NA	संध्याकाल	संध्याकाल
11.1	प्रत्युद्व्रजेत्	13.1	प्रत्युद्व्रजेत्	प्रति_उत्_व्रज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	प्रति_उत्_व्रज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,13.1	अभिहित_कर्ता,13.1	KP	निर्वासित_हो	निर्वासित_हो
12.1	अपि	11.1	अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1	NA	भी	भी
13.1	(वधूः)	12.1		वधु{स्त्री;2;बहु}/वधू{स्त्री;1;एक}/वधू{स्त्री;2;बहु}	वधू{स्त्री;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	बहुओं_को	बहुओं_को
