index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	अथ	1.1	अथ	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1	NA	और	-	-	-
2.1	सः	2.1	सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	प्रयोजककर्ता,11.1	प्रयोजककर्ता,11.1	N1	वह	-	-	-
3.1	यन्तारम्	3.1	यन्तारमादिश्य	यन्तृ{पुं;2;एक}/यन्तृ{पुं;2;एक(यम्2;तृच्;यमँ;भ्वादिः)}/यन्तृ{पुं;2;एक(यम्1;तृच्;यमुँ;भ्वादिः)}	यन्तृ{पुं;2;एक}	कर्म,7.1	कर्म,7.1	N2	चालक,सारथि,निदेशक_को	-	-	-
4.1	धुर्यान्	4.1	धुर्यान्विश्रामयेति	धुर्य{पुं;2;बहु}	धुर्य{पुं;2;बहु}	कर्म,5.1	कर्म,5.1	N2	धुर्यों_को	-	-	-
5.1	विश्रामय	5.1	-	वि_श्रम्णिजन्तकर्तरिलोट्मएकपरस्मैपदी{धातुःश्रमुँ}दिवादिः	वि_श्रम्णिजन्तकर्तरिलोट्मएकपरस्मैपदी{धातुःश्रमुँ}दिवादिः	वाक्यकर्म,6.1	वाक्यकर्म,6.1	KP	-	-	-	-
6.1	इति	6.1	-	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,7.1	वाक्यकर्म_द्योतकः,7.1	NA	ऐसा	-	-	-
7.1	आदिश्य	7.1	-	दिश्1{अव्य;ल्यप्;दिशँ;तुदादिः}	आङ्_दिश्1{अव्य;ल्यप्;दिशँ;तुदादिः}	पूर्वकालः,11.1	पूर्वकालः,11.1	NA	-	-	-	-
8.1	ताम्	8.1	तामवारोहयत्पत्नीं	तद्{सर्वनाम;स्त्री;2;एक}/ता{स्त्री;2;एक}	तद्{सर्वनाम;स्त्री;2;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N2	उसको	-	-	-
9.1	पत्नीम्	9.1	-	पत्नी{स्त्री;2;एक}	पत्नी{स्त्री;2;एक}	प्रयोज्यकर्ता,11.1	प्रयोज्यकर्ता,11.1	N2	पत्नी_को	-	-	-
10.1	रथात्	10.1	रथादवततार	रथ{पुं;5;एक}	रथ{पुं;5;एक}	अपादानम्,11.1	अपादानम्,11.1	N5	रथ_से	-	-	-
11.1	अवारोहयत्	11.1	-	अव_आङ्_रुह्णिजन्तकर्तरिलङ्प्रएकपरस्मैपदी{धातुःरुहँ}भ्वादिः	अव_आङ्_रुह्णिजन्तकर्तरिलङ्प्रएकपरस्मैपदी{धातुःरुहँ}भ्वादिः	समुच्चितः,12.1	समुच्चितः,12.1	KP	-	-	-	-
12.1	अवततार	12.1		{अव_तॄ;कर्तरि;लिट्;प्र;एक;परस्मैपदी;तॄ;भ्वादिः}/{अव_तॄ;कर्तरि;लिट्;उ;एक;परस्मैपदी;तॄ;भ्वादिः}	{अव_तॄ;कर्तरि;लिट्;प्र;एक;परस्मैपदी;तॄ;भ्वादिः}	अभिहित_कर्ता,2.1	अभिहित_कर्ता,2.1	KP				
13.1	च	13.1		च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,11.1	समुच्चय_द्योतकः,11.1	KP				
