index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	मन्दः	2.1	मन्दः	मन्द{पुं;1;एक}	मन्द{पुं;1;एक}	विशेषणम्,3.2	विशेषणम्,3.2	N1	मन्द	मन्द
2.1	कवि-	3.1	कवि-यश-प्रार्थी	कवि	कवि	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	कवि-	कवि-
2.2	यश-	3.2	--	-यश	-यश	बहुव्रीहिः,2.3	बहुव्रीहिः,2.3	CP	यश-	यश-
2.3	प्रार्थी	3.3	--	प्रार्थिन्{पुं;1;एक}	प्रार्थिन्{पुं;1;एक}	विधेय_विशेषणम्,3.2	विधेय_विशेषणम्,3.2	N1	प्रार्थिन्	प्रार्थिन्
3.1	गमिष्यामि	11.1	गमिष्यामि	गम्1{कर्तरि;लृट्;उ;एक;परस्मैपदी;भ्वादिः}	गम्1{कर्तरि;लृट्;उ;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,3.2	अभिहित_कर्ता,3.2	KP	जाऊँगा	जाऊँगा
4.1	उपहास्यताम्	10.1	उपहास्यताम्	उपहास्य{तल्;स्त्री;2;एक}	उपहास्य{तल्;स्त्री;2;एक}	कर्म,3.1	कर्म,3.1	N2	उपहास्य_को	उपहास्य_को
5.1	प्रांशु-	4.1	प्रांशु-लभ्ये	प्रांशु	प्रांशु	तृतीया-तत्पुरुषः,5.2	तृतीया-तत्पुरुषः,5.2	CP	प्रांशु-	प्रांशु-
5.2	लभ्ये	4.2	--	लभ्य{पुं;7;एक(लभ्1;यत्;भ्वादिः)}/लभ्य{नपुं;1;द्वि(लभ्1;यत्;भ्वादिः)}/लभ्य{नपुं;2;द्वि(लभ्1;यत्;भ्वादिः)}/लभ्य{नपुं;7;एक(लभ्1;यत्;भ्वादिः)}/लभ्या{स्त्री;1;द्वि(लभ्1;यत्;भ्वादिः)}/लभ्या{स्त्री;2;द्वि(लभ्1;यत्;भ्वादिः)}/लभ्य{नपुं;8;द्वि}/लभ्या{स्त्री;8;एक}/लभ्या{स्त्री;8;द्वि}	लभ्य{पुं;7;एक(लभ्1;यत्;भ्वादिः)}	विशेषणम्,6.1	विशेषणम्,6.1#कर्म,3.1	N7		
6.1	फले	5.1	फले	फल{नपुं;1;द्वि}/फल{नपुं;2;द्वि}/फल{नपुं;8;द्वि}/फल{नपुं;7;एक}	फल{नपुं;7;एक}	विषयाधिकरणम्,7.1	अधिकरणम्,5.2#अधिकरणम्,3.1#उपमानम्,5.2#कर्म,3.1#विषयाधिकरणम्,7.1	N7	फल	फल
7.1	लोभात्	6.1	लोभात्	लोभ{पुं;5;एक}	लोभ{पुं;5;एक}	हेतुः5,3.1	हेतुः5,5.2#हेतुः5,3.1	N5	लोभ_से	लोभ_से
8.1	उद्वाहुः	7.1	उद्वाहुः	उद्वाहु{पुं;1;एक}	उद्वाहु{पुं;1;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N1	-	-
9.1	इव	9.1	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,10.1	उपमान_द्योतकः,10.1	NA	जैसे	जैसे
10.1	वामनः	8.1	वामनः	वामन{पुं;1;एक}	वामन{पुं;1;एक}	उपमानम्,11.1	उपमानम्,11.1	N1	वामन	वामन
11.1	(अहम्)	1.1		अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,3.1	कर्ता,3.1	N1		
