index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	सेक-	2.1	सेक-अन्ते	सेक	सेक	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	सेक-	सेक-
1.2	अन्ते	2.2	--	अन्त{नपुं;1;द्वि}/अन्त{नपुं;2;द्वि}/अन्ता{स्त्री;1;द्वि}/अन्ता{स्त्री;2;द्वि}/अन्त{नपुं;8;द्वि}/अन्ति{स्त्री;8;एक}/अन्त{पुं;7;एक}/अन्त{नपुं;7;एक}/अन्ति{पुं;8;एक}/अन्ति{नपुं;8;एक}/अन्ति{नपुं;1;एक}/अन्ति{नपुं;2;एक}/अन्ता{स्त्री;8;एक}/अन्ता{स्त्री;8;द्वि}	अन्त{पुं;7;एक}	कालाधिकरणम्,9.1	विशेषणम्,7.1#विशेषणम्,3.2#विषयाधिकरणम्,4.1#अधिकरणम्,9.1#अधिकरणम्,4.1#कालाधिकरणम्,9.1	N7	अन्त_में	अन्त_में
2.1	मुनि-	1.1	मुनिकन्याभिस्तत्क्षणोज्झितवृक्षकम्	मुनि	मुनि	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	मुनि-	मुनि-
2.2	कन्याभिः	1.2	--	कन्या{स्त्री;3;बहु}	कन्या{स्त्री;3;बहु}	करणम्,3.2	करणम्,9.1#हेतुः,9.1#हेतुः,4.1#करणम्,3.2	N3	कन्याओं_से	कन्याओं_से
3.1	तत्क्षणोज्झित-	6.1		तत्क्षणोज्झित	तत्क्षणोज्झित	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	CP	तत्क्षणोज्झित-	तत्क्षणोज्झित-
3.2	वृक्षकम्	6.2	--	वृक्षक{पुं;2;एक}/वृक्षक{नपुं;1;एक}/वृक्षक{नपुं;2;एक}	वृक्षक{पुं;2;एक}	विशेषणम्,7.1	विशेषणम्,7.1#विशेषणम्,1.2#कर्म,9.1#कर्ता,9.1	N2	छोटा_पेड़	छोटा_पेड़
4.1	विश्वासाय	5.1	विश्वासाय	विश्वास{पुं;4;एक}/विश्वास{पुं;4;एक(वि_श्वस्1;घञ्;अदादिः)}	विश्वास{पुं;4;एक(वि_श्वस्1;घञ्;अदादिः)}	प्रयोजनम्,3.2	प्रयोजनम्,3.2	N4	विश्वास_को	विश्वास_को
5.1	विहङ्गानाम्	4.1	विहङ्गानामालबालाम्बुपायिनाम् 	विहङ्ग{पुं;6;बहु}/विहङ्ग{नपुं;6;बहु}/विहङ्गा{स्त्री;6;बहु}	विहङ्ग{पुं;6;बहु}	षष्ठीसम्बन्धः,4.1	कर्म,4.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,3.2#षष्ठीसम्बन्धः,2.2#षष्ठीसम्बन्धः,1.2	N6	पक्षियों_के	पक्षियों_के
6.1	आलबाल-	3.1		आलबाल	आलबाल	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	आलबाल-	आलबाल-
6.2	अम्बु-	3.2	--	अम्बु	अम्बु	षष्ठी-तत्पुरुषः,6.3	षष्ठी-तत्पुरुषः,6.3	CP	अम्बु-	अम्बु-
6.3	पायिनाम्	3.3	--	पायिन{पुं;6;बहु}	पायिन{पुं;6;बहु}	विशेषणम्,5.1	विशेषणम्,5.1	N6	-	-
7.1	(आश्रमम्)	7.1	आश्रमम्	आश्रम{पुं;2;एक}/आश्रम{नपुं;1;एक}/आश्रम{नपुं;2;एक}	आश्रम{पुं;2;एक}	कर्म,9.1	कर्म,9.1#कर्ता,9.1	N2	आश्रम	आश्रम
8.1	(सः)	8.1	सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	वह	वह
9.1	(प्रापत्)	9.1	प्रापत्	प्र_आप्1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;स्वादिः}	प्र_आप्1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;स्वादिः}	अभिहित_कर्ता,8.1;सकर्मक	अभिहित_कर्ता,8.1;सकर्मक	KP	प्राप्त_हुआ	प्राप्त_हुआ
10.1	.		.	-	-	-	-	FS	-	-
