index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तितीर्षुः	15.1	तितीर्षुर्दुस्तरं	तितीर्षु{पुं;1;एक}	तितीर्षु{पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1		
2.1	दुः-	13.1		दुस्तर	दुः	उपपद-तत्पुरुषः,2.2	उपपद-तत्पुरुषः,2.2	CP	जिसका_पार_करना_कठिन_हो_को	जिसका_पार_करना_कठिन_हो_को
2.2	तरं	13.2		तर{पुं;2;एक}/दुस्तर{नपुं;1;एक}/दुस्तर{नपुं;2;एक}	तर{पुं;2;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N2		
3.1	मोहात्	11.1	मोहादुडुपेनास्मि	मोह{पुं;5;एक}	मोह{पुं;5;एक}	हेतुः,5.1	हेतुः5,5.1;हेतुः,5.1	N5	मोह_से	मोह_से
4.1	उडुपेन	12.1		उडुप{नपुं;3;एक}	उडुप{नपुं;3;एक}	करणम्,5.1	करणम्,5.1	N3	बेडे_से	बेडे_से
5.1	अस्मि	16.1		अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,7.1	अभिहित_कर्ता,7.1	KP	हूँ	हूँ
6.1	सागरम्	14.1	सागरम्	सागर{पुं;2;एक}	सागर{पुं;2;एक}	कर्म,5.1	कर्म,5.1	N2	समुद्र_को	समुद्र_को
7.1	(अहम्)	10.1	(अहम्)	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,5.1	कर्ता_बे_वेर्ब्स्,5.1;कर्ता,5.1	N1	मैं	मैं
									-	-
