index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	अभ्युत्थिता-	1.1	अभ्युत्थिता-ग्नि-पिशुनैः	अभ्युत्थिता-	अभ्युत्थिता-	कर्मधारयः,1.2	कर्मधारयः,1.2	CP	अभ्युत्थिता-	अभ्युत्थिता-
1.2	अग्नि-	1.2	--	अग्नि-	अग्नि-	षष्ठी-तत्पुरुषः,1.3	षष्ठी-तत्पुरुषः,1.3	CP	ग्नि-	ग्नि-
1.3	पिशुनैः	1.3	--	पिशुन{नपुं;3;बहु}/पिशुन{पुं;3;बहु}	पिशुन{पुं;3;बहु}	विशेषणम्,6.1	विशेषणम्,6.1#करणम्,9.1#हेतुः,9.1	N3		
2.1	अतिथीन्	6.1	अतिथीन्	अतिथि{पुं;2;बहु}	अतिथि{पुं;2;बहु}	कर्म,4.1	कर्म,4.1	N2	अतिथियों_को	अतिथियों_को
3.1	आश्रम-	5.1	आश्रमोन्मुखान्	आश्रम-	आश्रम-	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	आश्रमो-	आश्रमो-
3.2	उन्मुखान्	5.2	--	उन्मुख{पुं;2;बहु}	उन्मुख{पुं;2;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	N2	-	-
4.1	पुनानम्	7.1	पुनानम्	पुनान{नपुं;1;एक}	पुनान{नपुं;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1	-	-
5.1	पवन-	2.1	पवनोद्धूतैः	पवन	पवनो	तृतीया-तत्पुरुषः,5.2	तृतीया-तत्पुरुषः,5.2	CP	पवनो-	पवनो-
5.2	उद्धूतैः	2.2	--	उद्धूत{पुं;3;बहु}	उद्धूत{पुं;3;बहु}	विशेषणम्,6.1	विशेषणम्,6.1	N3	-	-
6.1	धूमैः	4.1	धूमैः	धूम{पुं;3;बहु}	धूम{पुं;3;बहु}	करणम्,4.1	करणम्,9.1#हेतुः,9.1#करणम्,4.1	N3	धुँओं_से	धुँओं_से
7.1	आहुति-	3.1	आहुति-गन्धिभिः	आहुति	आहुति	बहुव्रीहिः,7.2	बहुव्रीहिः,7.2	CP	आहुति-	आहुति-
7.2	गन्धिभिः	3.2	--	गन्धि{स्त्री;3;बहु}	गन्धि{स्त्री;3;बहु}	विशेषणम्,6.1	करणम्,9.1#हेतुः,9.1#विशेषणम्,6.1	N3	गन्धियों_से	गन्धियों_से
8.1	(आश्रमं)	8.1	आश्रमं	आश्रम{पुं;2;एक}/आश्रम{नपुं;1;एक}/आश्रम{नपुं;2;एक}	आश्रम{नपुं;1;एक}	कर्ता,9.1	कर्म,9.1#कर्ता,9.1	N1	आश्रम	आश्रम
9.1	(प्रापत्)	10.1	प्रापत्	प्र_आप्1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;स्वादिः}	प्र_आप्1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;स्वादिः}	अभिहित_कर्ता,10.1;सकर्मक	अभिहित_कर्ता,10.1;सकर्मक	KP	प्राप्त_हुआ	प्राप्त_हुआ
10.1	(सः)	9.1	सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	वह	वह
