index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	कलत्रवन्तम्	10.1	कलत्रवन्तमात्मानमवरोधे	कलत्र{मतुप्;पुं;2;एक}	कलत्र{मतुप्;पुं;2;एक}	कर्मसमानाधिकरणम्,2.1	कर्मसमानाधिकरणम्,2.1	N2	कलत्र	-	-	-
2.1	आत्मानम्	9.1		आत्मन्{पुं;2;एक}	आत्मन्{पुं;2;एक}	कर्म,7.1	कर्म,7.1	N2	आत्मा	-	-	-
3.1	अवरोधे	2.1		अवरोध{पुं;7;एक(रुध्1;घञ्;रुधिँर्;रुधादिः)}	अवरोध{पुं;7;एक(रुध्1;घञ्;रुधिँर्;रुधादिः)}	अधिकरणम्,12.1	अधिकरणम्,12.1	N7	अवरोध	-	-	-
4.1	महति	3.1	महत्यपि	मह्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;महँ;भ्वादिः}/महती{स्त्री;8;एक}/महत्{पुं;7;एक}/महत्{नपुं;7;एक}	महत्{नपुं;7;एक}	कर्ता,12.1	कर्ता,12.1	N7	महान्_में	-	-	-
5.1	अपि	4.1		अपि{अव्य}	अपि{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	भी	-	-	-
6.1	तया	6.1	तया	तद्{सर्वनाम;स्त्री;3;एक}	तद्{सर्वनाम;स्त्री;3;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N3	उससे	-	-	-
7.1	मेने	11.1	मेने	मेना{स्त्री;1;द्वि}/मेना{स्त्री;2;द्वि}/मन्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;मनँ;दिवादिः}/मन्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;मनँ;दिवादिः}/मन्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;मनँ;दिवादिः}/मन्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;मनँ;दिवादिः}/मेना{स्त्री;8;एक}/मेना{स्त्री;8;द्वि}	मन्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;मनँ;दिवादिः}	अभिहित_कर्ता,11;सकर्मक.1	अभिहित_कर्ता,11;सकर्मक.1	KP	जाना	-	-	-
8.1	मनस्विन्या	5.1	मनस्विन्या	मनस्विनी{स्त्री;3;एक}	मनस्विनी{स्त्री;3;एक}	समुच्चितः,9.1	समुच्चितः,9.1	N3	मनस्विनी_से	-	-	-
9.1	लक्ष्म्या	7.1	लक्ष्म्या	लक्ष्मी{स्त्री;3;एक}	लक्ष्मी{स्त्री;3;एक}	हेतुः,7.1	हेतुः,7.1	N3	लक्ष्मी_से	-	-	-
10.1	च	8.1	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,9.1	समुच्चय_द्योतकः,9.1	NA	और	-	-	-
11.1	वसुधा-	1.1	वसुधाधिपः	वसुधा	वसुधा	षष्ठी-तत्पुरुषः,11.2	षष्ठी-तत्पुरुषः,11.2	CP	-	-	-	-
11.2	अधिपः	1.2	-	अधिपः{पुं;1;एक}	अधिपः{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1				-
12.1	(सति)	12.1		अस्2{शतृ_लट्;असँ;अदादिः;सत्;ना;पुं;7;एक}/{सती;शतृ_लट्;असँ;अदादिः;सत्;ना;नपुं;7;एक}/अस्2{शतृ_लट्;असँ;अदादिः;सती;ना;स्त्री;8;एक}	अस्2{शतृ_लट्;असँ;अदादिः;सत्;ना;पुं;7;एक}N	भावलक्षणसप्तमी,7.1	भावलक्षणसप्तमी,7.1	N7				
