index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	तयोः	5.1	तयोर्जगृहतुः	तद्{सर्वनाम;पुं;6;द्वि}/तद्{सर्वनाम;नपुं;6;द्वि}/तद्{सर्वनाम;स्त्री;6;द्वि}/तद्{सर्वनाम;पुं;7;द्वि}/तद्{सर्वनाम;नपुं;7;द्वि}/तद्{सर्वनाम;स्त्री;7;द्वि}	तद्{सर्वनाम;पुं;6;द्वि}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	राजा	-	-	-
2.1	जगृहतुः	7.1		ग्रह्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;ग्रहँ;क्र्यादिः}	ग्रह्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;ग्रहँ;क्र्यादिः}	अभिहित_कर्ता,3;सकर्मक.1	अभिहित_कर्ता,3;सकर्मक.1	KP	मागध_की	-	-	-
3.1	पादान्	6.1	पादान्राजा	पाद{पुं;2;बहु}	पाद{पुं;2;बहु}	कर्म,2.1	कर्म,2.1	N2	रानी_ने	-	-	-
4.1	राजा	3.1		राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	समुच्चितः,5.1	समुच्चितः,5.1	N1	और	-	-	-
5.1	राज्ञी	2.1		राज्ञी{स्त्री;1;एक}	राज्ञी{स्त्री;1;एक}	कर्ता,2.1	कर्ता,2.1	N1	उनके	-	-	-
6.1	च	4.1		च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,5.1	समुच्चय_द्योतकः,5.1	NA	पैरों_को	-	-	-
7.1	मागधी	1.1	-	मागधी{स्त्री;1;एक}	मागधी{स्त्री;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1	पकडलिया	-	-	-
8.1	तौ	11.1	तौ	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	कर्म,13.1	कर्म,13.1	N2	वे	-	-	-
9.1	गुरुः	9.1	गुरुर्गुरुपत्नी	गुरु{पुं;1;एक}	गुरु{नपुं;1;एक}	समुच्चितः,10.2	समुच्चितः,10.2	N1	गुरु	-	-	-
10.1	गुरु-	8.1	-	गुरु	गुरु	षष्ठी-तत्पुरुषः,10.2	षष्ठी-तत्पुरुषः,10.2	CP	गुरु-पत्नी_ने	-	-	-
10.2	पत्नी	8.2	-	पत्नी{स्त्री;1;एक}	पत्नी{स्त्री;1;एक}	कर्ता,13.1	कर्ता,13.1	N1				-
11.1	च	10.1	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,10.2	समुच्चय_द्योतकः,10.2	NA	और	-	-	-
12.1	प्रीत्या	12.1	प्रीत्या	प्रीति{स्त्री;3;एक}	प्रीति{स्त्री;3;एक}	क्रियाविशेषणम्,13.1	क्रियाविशेषणम्,13.1	N3	प्रसन्नता_से	-	-	-
13.1	प्रतिननन्दतुः	13.1	प्रतिननन्दतुः	प्रति_नद्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;टुनदिँ;भ्वादिः}	प्रति_नद्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;टुनदिँ;भ्वादिः}	अभिहित_कर्ता,10.2	अभिहित_कर्ता,10.2	KP	आशिर्वाददिया	-	-	-
