index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	अवजानासि	4.1	अवजानासि	अव_ज्ञा1{कर्तरि;लट्;म;एक;परस्मैपदी;ज्ञा;क्र्यादिः}	अव_ज्ञा1{कर्तरि;लट्;म;एक;परस्मैपदी;ज्ञा;क्र्यादिः}	अभिहित_कर्ता,15.1	अभिहित_कर्ता,15.1	KP		
2.1	माम्	3.1	माम्	अस्मद्{सर्वनाम;2;एक}	अस्मद्{सर्वनाम;2;एक}	कर्म,1.1	विशेषणम्,12.1#कर्म,1.1	N2	मुझे	मुझे
3.1	यस्मात्	1.1	यस्मात्	यद्{सर्वनाम;पुं;5;एक}/यद्{सर्वनाम;नपुं;5;एक}	यद्{सर्वनाम;पुं;5;एक}	हेतुः5,1.1	कारण_द्योतकः,13.1#कारण_द्योतकः,7.1#हेतुः5,1.1	N5	जिससे	जिससे
4.1	अतः	5.1	अतः	अतः{अव्य}	अतः{अव्य}	सम्बन्धः,7.1	सम्बन्धः,13.1#सम्बन्धः,7.1#कार्य_द्योतकः,13.1#कार्य_द्योतकः,7.1	NA	अतः	अतः
5.1	ते	8.1	ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;6;एक}/युष्मद्{सर्वनाम;4;एक}	युष्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,10.1	सम्प्रदानम्,13.1#प्रयोजनम्1,7.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,8.2	N1	वे	वे
6.1	न	10.1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,7.1	प्रतिषेधः,13.1#प्रतिषेधः,7.1	NA	नहीं	नहीं
7.1	भविष्यति	11.1	भविष्यति	भू1{कर्तरि;लृट्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लृट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,10.1;वाक्यकर्म,13.1	अभिहित_कर्ता,10.1;वाक्यकर्म,13.1	KP	होगा	होगा
8.1	मत्-	6.1	मत्प्रसूतिम्	अस्मद्	अस्मद्	षष्ठी-तत्पुरुषः,8.2	षष्ठी-तत्पुरुषः,8.2	CP	मत्-	मत्-
8.2	प्रसूतिम्	6.2	--	प्रसूति{स्त्री;2;एक}/प्रसूति{पुं;2;एक}	प्रसूति{स्त्री;2;एक}	कर्म,9.1	विशेषणम्,12.1#विशेषणम्,2.1#कर्म,13.1#कर्म,9.1	N2	जन्म_देना_को	जन्म_देना_को
9.1	अनाराध्य	7.1	अनाराध्य	अन्_आङ्_राध्1{अव्य;णिजन्त;ल्यप्;राधोँ;दिवादिः}/आङ्_राध्2{अव्य;णिजन्त;ल्यप्;राधँ;स्वादिः}/आङ्_राध्1{अव्य;णिजन्त;ल्यप्;राधोँ;दिवादिः}/आङ्_राध्2{अव्य;णिजन्त;ल्यप्;राधँ;स्वादिः}	अन्_आङ्_राध्1{अव्य;णिजन्त;ल्यप्;राधोँ;दिवादिः}	पूर्वकालः,7.1	पूर्वकालः,7.1	NA		
10.1	प्रजा	9.1	प्रजा	प्रजा{स्त्री;1;एक}	प्रजा{स्त्री;1;एक}	कर्ता,7.1	कर्ता_बे_वेर्ब्स्,7.1#कर्ता,13.1#कर्ता,7.1	N1	प्रजा	प्रजा
11.1	इति	12.1	इति	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,7.1	वाक्यकर्म_द्योतकः,7.1	NA	ऐसा	ऐसा
12.1	त्वां	14.1	त्वां	युष्मद्{सर्वनाम;2;एक}	युष्मद्{सर्वनाम;2;एक}	कर्म,13.1	कर्म,13.1	N2	तुम्हें	तुम्हें
13.1	शशाप	15.1	शशाप	शप्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/शप्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}	शप्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,14.1	अभिहित_कर्ता,14.1	KP	शपथ_की	शपथ_की
14.1	सा	13.1	सा	तद्{सर्वनाम;स्त्री;1;एक}	तद्{सर्वनाम;स्त्री;1;एक}	कर्ता,13.1	विशेषणम्,10.1#कर्ता_बे_वेर्ब्स्,7.1#कर्ता,13.1	N1	वह	वह
15.1	(त्वम्)	2.1		युष्मद्{सर्व;अ;1;एक}	युष्मद्{सर्व;अ;1;एक	कर्ता,1.1	कर्ता,1.1	N1	-	-
