index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	सन्तान-	2.1	सन्तानार्थाय	सन्तान	सन्तान	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP	पुत्र-पुत्री-अर्थ_के_लिये	-	-	-
1.2	अर्थाय	2.2	-	अर्थ{पुं;4;एक}	अर्थ{पुं;4;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N4				-
2.1	विधये	3.1	विधये	विधय{पुं;7;एक}/विधय{नपुं;2;द्वि}/विधय{नपुं;1;द्वि}/विधय{नपुं;7;एक}/विधय{स्त्री;2;द्वि}/विधय{स्त्री;1;द्वि}/विधि{पुं;4;एक}	विधि{पुं;4;एक}	प्रयोजनम्,10.1	प्रयोजनम्,10.1	N4	विधयों_को	-	-	-
3.1	स्व-	4.1	स्वभुजादवतारिता	स्व	स्व	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	अपना-हाथ_से	-	-	-
3.2	भुजात्	4.2	-	भुज{पुं;5;एक}	भुज{पुं;5;एक}	अपादानम्,4.1	अपादानम्,4.1	N5				-
4.1	अवतारिता	5.1	-	अव_तॄ1{णिजन्त;क्त;तॄ;भ्वादिःअव_तारित;स्त्री;1;एक}	अव_तॄ1{णिजन्त;क्त;तॄ;भ्वादिःअव_तारित;स्त्री;1;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N1	उतराईं_हुईं	-	-	-
5.1	तेन	1.1	तेन	तद्{सर्वनाम;नपुं;3;एक}/तद्{सर्वनाम;पुं;3;एक}	तद्{सर्वनाम;पुं;3;एक}	प्रयोजककर्ता,10.1	प्रयोजककर्ता,10.1	N3	उससे	-	-	-
6.1	धूः	8.1	धूर्जगतो	धुर्{स्त्री;1;एक}	धुर्{स्त्री;1;एक}	कर्म,10.1	कर्म,10.1	N1	धुर्_ने	-	-	-
7.1	जगतः	6.1	-	जगत्{पुं;2;बहु}/जगत्{पुं;6;एक}/जगत्{पुं;5;एक}/जगत्{नपुं;6;एक}/जगत्{नपुं;5;एक}	जगत्{नपुं;6;एक}	षष्ठीसम्बन्धः,6.1	षष्ठीसम्बन्धः,6.1	N6	जगत्_की	-	-	-
8.1	गुर्वी	7.1	गुर्वी	गुरु{स्त्री;1;एक}	गुरु{स्त्री;1;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N1	भारी	-	-	-
9.1	सचिवेषु	9.1	सचिवेषु	सचिव{पुं;7;बहु}	सचिव{पुं;7;बहु}	अधिकरणम्,10.1	अधिकरणम्,10.1	N7	सचिवों_में	-	-	-
10.1	निचिक्षिपे	10.1	निचिक्षिपे	नि_क्षिप्2{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;क्षिपँ;तुदादिः}/नि_क्षिप्2{कर्तरि;लिट्;उ;एक;आत्मनेपदी;क्षिपँ;तुदादिः}	नि_क्षिप्2{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;क्षिपँ;तुदादिः}	अभिहित_कर्म,6.1	अभिहित_कर्म,6.1	KP	रखा	-	-	-
