index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	स्निग्ध-	1.1	स्निग्धगम्भीरनिर्घोषमेकं	स्निग्ध-	स्निग्ध-	कर्मधारयः,1.2	कर्मधारयः,1.2	CP	चिकना,तैलाक्त,मृदु,सौम्य,गभीर-निर्घोष,ध्वनिनिनाद	-	-	-
1.2	गम्भीर-	1.2		गम्भीर-	गम्भीर-	बहुव्रीहिः,1.3	बहुव्रीहिः,1.3	CP				-
1.3	निर्घोषम्	1.3		निर्घोष{पुं;2;एक}/निर्घोष{नपुं;1;एक}/निर्घोष{नपुं;2;एक}निर्घोष{नपुं;1;एक}	निर्घोष{नपुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1				-
2.1	एकम्	2.1		एक{संख्येयम्;पुं;2;एक}/एक{संख्येयम्;नपुं;1;एक}/एक{संख्येयम्;नपुं;2;एक}	एक{संख्येयम्;नपुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1	एक	-	-	-
3.1	स्यन्दनम्	3.1	स्यन्दनमास्थितौ	स्यन्दन{नपुं;1;एक(स्यन्द्1;ल्युट्;स्यन्दूँ;भ्वादिः)}/स्यन्दन{नपुं;2;एक(स्यन्द्1;ल्युट्;स्यन्दूँ;भ्वादिः)}	स्यन्दन{नपुं;1;एक(स्यन्द्1;ल्युट्;स्यन्दूँ;भ्वादिः)}	कर्म,8.1	कर्म,8.1	N1	रथ	-	-	-
4.1	प्रावृषेण्यं	4.1	प्रावृषेण्यं	प्रावृषेण्य{पुं;2;एक}/प्रावृषेण्य{नपुं;1;एक}/प्रावृषेण्य{नपुं;2;एक}	प्रावृषेण्य{पुं;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2	वर्षाऋतुमेंउत्पन्न,वर्षाऋतुसेसंबद्ध,प्रावृषेण्य_को	-	-	-
5.1	पयोवाहं	5.1	पयोवाहं	पयोवाह{पुं;2;एक}	पयोवाह{पुं;2;एक}	कर्म,8.1	कर्म,8.1	N2	बादल,पयोवाह_के	-	-	-
6.1	विद्युत्-	6.1	विद्युदैरावताविव	विद्युत्	विद्युत्	इतरेतर-द्वन्द्वः,6.2	इतरेतर-द्वन्द्वः,6.2	CP	विद्युत्-ऐरावत	-	-	-
6.2	ऐरावतौ	6.2		ऐरावत{पुं;8;द्वि}/ऐरावत{पुं;1;द्वि}/ऐरावत{पुं;2;द्वि}	ऐरावत{पुं;1;द्वि}	उपमानम्,9.1	उपमानम्,9.1	N1				-
7.1	इव	7.1		इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,8.1	उपमान_द्योतकः,8.1	NA	जैसे	-	-	-
8.1	आस्थितौ	8.1		आस्थित{पुं;1;द्वि(ष्था1;क्त;ष्था;भ्वादिः)}/आस्थित{पुं;2;द्वि(ष्था1;क्त;ष्था;भ्वादिः)}	आस्थित{पुं;1;द्वि(ष्था1;क्त;ष्था;भ्वादिः)}	विशेषणम्,9.1	विशेषणम्,9.1	N1	रहने_वाले	-	-	-
9.1	(तौ)	9.1		तद्{सर्वनाम;पुं;1;द्वि}/तद्{सर्वनाम;पुं;2;द्वि}	तद्{सर्वनाम;पुं;1;द्वि}	कर्ता,10.1	कर्ता,10.1	N1	वे	-	-	-
10.1	(जग्मतुः)	10.1		गम्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;गमॢँ;भ्वादिः}	गम्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;गमॢँ;भ्वादिः}	अभिहित_कर्ता,9.1	अभिहित_कर्ता,9.1	KP	गये	-	-	-
