index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	इति	1.1	इति	इति{अव्य}	इति{अव्य}	कर्म,2.1	कर्म,2.1	NA	ऐसा	-	-	-
2.1	वादिनः	2.1	वादिन	वादिन्{पुं;2;बहु}/वादिन्{पुं;1;बहु}/वादिन्{पुं;6;एक}/वादिन्{पुं;5;एक}/वादिन्{नपुं;6;एक}/वादिन्{नपुं;5;एक}	वादिन्{पुं;6;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N6	वादी_की	-	-	-
3.1	एव	3.1	एवास्य	एव{अव्य}	एव{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	ही	-	-	-
4.1	अस्य	5.1	-	इदम्{सर्वनाम;नपुं;6;एक}/इदम्{सर्वनाम;पुं;6;एक}	इदम्{सर्वनाम;पुं;6;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N6	इस	-	-	-
5.1	होतुः	4.1	होतुराहुतिसाधनम्	होतृ{पुं;6;एक}/होतृ{पुं;5;एक}/होतृ{स्त्री;6;एक}/होतृ{स्त्री;5;एक}	होतृ{पुं;6;एक}	षष्ठीसम्बन्धः,6.2	षष्ठीसम्बन्धः,6.2	N6	होतृ_की	-	-	-
6.1	आहुति-	6.1	-	आहुति	आहुति	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	आहुति-साधन_ने	-	-	-
6.2	साधनम्	6.2	-	साधन{पुं;2;एक}/साधन{नपुं;2;एक}/साधन{नपुं;1;एक}	साधन{नपुं;1;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N1				-
7.1	अ-	9.1	अनिन्द्या	अ-	अ-	नञ्-तत्पुरुषः,7.2	नञ्-तत्पुरुषः,7.2	CP	अ-	-	-	-
7.2	निन्द्या	9.2	-	निन्द्य{स्त्री;1;एक(अ	निन्द्य{स्त्री;1;एक(अ	विशेषणम्,10.1	विशेषणम्,10.1	N1				-
8.1	नन्दिनी	7.1	नन्दिनी	नन्दिन्{नपुं;2;द्वि}/नन्दिन्{नपुं;1;द्वि}/नन्दिन्{स्त्री;1;एक}/नन्दि{नपुं;2;द्वि}/नन्दि{नपुं;1;द्वि}	नन्दिन्{स्त्री;1;एक}	सञ्ज्ञा,10.1	सञ्ज्ञा,10.1	N1	नन्दिन्	-	-	-
9.1	नाम	8.1	नाम	नाम{अव्य}	नाम{अव्य}	सञ्ज्ञा_द्योतकः,8.1	सञ्ज्ञा_द्योतकः,8.1	NA	नाम_1	-	-	-
10.1	धेनुः	10.1	धेनुराववृते	धेनु{पुं;1;एक}/धेनु{स्त्री;1;एक}	धेनु{स्त्री;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	गाय_ने	-	-	-
11.1	आववृते	12.1	-	आ_वृत्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;वृतुँ;भ्वादिः}/आ_वृत्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;वृतुँ;भ्वादिः}/}	आ_वृत्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;वृतुँ;भ्वादिः}	अभिहित_कर्ता,10.1	अभिहित_कर्ता,10.1	KP	आ_वृत्1_अप्_स्क्या	-	-	-
12.1	वनात्	11.1	वनात्	वन{नपुं;5;एक}	वन{नपुं;5;एक}	अपादानम्,11.1	अपादानम्,11.1	N5	वन_से	-	-	-
