index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	तत्	4.1	तत्	ततः{अव्य}/तद्{अव्य}	तद्{अव्य}	वीप्सा,2.1	वीप्सा,2.1	NA	तद्	-	-	-
2.1	तत्	5.1	तत्	तद्{सर्वनाम;नपुं;2;एक}/तद्{सर्वनाम;नपुं;1;एक}	तद्{सर्वनाम;नपुं;2;एक}	कर्म,8.1	कर्म,8.1	N2	उसको	-	-	-
3.1	भूमि-	3.1	भूमिपतिः	भूमि	भूमि	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	भूमि-पति	KingDilip	-	-
3.2	पतिः	3.2	-	पति{पुं;1;एक}	पति{पुं;1;एक}	विशेषणम्,4.2	विशेषणम्,4.2	N1				-
4.1	बुध-	2.1	बुधोपमः	बुध	बुध	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	CP	विद्वान्-उपम_ने	-	-	-
4.2	उपमः	2.2	-	उपम{पुं;1;एक}	उपम{पुं;1;एक}	कर्ता,11.1	कर्ता,11.1	N1				-
5.1	पत्न्यै	6.1	पत्न्यै	पत्नी{स्त्री;4;एक}	पत्नी{स्त्री;4;एक}	प्रयोजनम्,8.1	प्रयोजनम्,8.1	N4	पत्नी_के_लिये	Sudakshana	-	-
6.1	प्रिय-	1.1	प्रियदर्शनः	प्रिय	प्रिय	बहुव्रीहिः,6.2	बहुव्रीहिः,6.2	CP	प्रिय-दर्शन	-	-	-
6.2	दर्शनः	1.2	-	दर्शन{पुं;1;एक}	दर्शन{पुं;1;एक}	विशेषणम्,4.2	विशेषणम्,4.2	N1				-
7.1	अध्वानम्	11.1	अध्वानम्	अध्वन्{पुं;2;एक}	अध्वन्{पुं;2;एक}	कर्म,8.1	कर्म,8.1	N2	मार्ग	-	-	-
8.1	दर्शयन्	7.1	दर्शयन्	दर्शयत्{पुं;1;एक(दृश्1;णिजन्त;शतृ_लट्;दृशिँर्;दिवादिः)}	दर्शयत्{पुं;1;एक(दृश्1;णिजन्त;शतृ_लट्;दृशिँर्;दिवादिः)}	वर्तमानसमानकालः,11.1	वर्तमानसमानकालः,11.1	N1	-	Tosee/watch	-	-
9.1	अपि	10.1	अपि	अपि{अव्य}/अपि{अव्य}	अपि{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	भी	-	-	-
10.1	न	12.1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,11.1	प्रतिषेधः,11.1	NA	नहीं	-	-	-
11.1	बुबुधे	13.1	बुबुधे	बुध्3{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;बुधँ;दिवादिः}/बुध्3{कर्तरि;लिट्;उ;एक;आत्मनेपदी;बुधँ;दिवादिः}	बुध्3{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;बुधँ;दिवादिः}	अभिहित_कर्ता,4;सकर्मक.1	अभिहित_कर्ता,4;सकर्मक.1	KP	ध्_बुध्3_अप्_स्क्या	Notunderstoodbecauseofthebeautyofnature.	-	-
12.1	लङ्घितम्	9.1		लङ्घित{पुं;2;एक}	लङ्घित{पुं;2;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N2				
