index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	(अहम्)	1.1	(अहम्)	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	मैं	-	-	-
2.1	वाक्-	8.1	वागर्थप्रतिपत्तये	वाक्	वाक्	द्वन्द्वः,2.2	द्वन्द्वः,2.2	CP	शब्दऔरअर्थप्रतिपत्ति_के_लिये	-	-	-
2.2	अर्थ-	8.2	-	अर्थ	अर्थ	षष्ठी-तत्पुरुषः,2.3	षष्ठी-तत्पुरुषः,2.3	CP				-
2.3	प्रतिपत्तये	8.3	-	प्रतिपत्ति{स्त्री;4;एक}/प्रतिपत्ति{पुं;4;एक}	प्रतिपत्ति{पुं;4;एक}	प्रयोजनम्,9.1	प्रयोजनम्,9.1	N4				-
3.1	वाक्-	2.1	वागर्थाविव	वाक्-	वाक्-	द्वन्द्वः,3.2	द्वन्द्वः,3.2	CP	शब्दार्थों_को	-	-	-
3.2	अर्थौ	2.2		अर्थ{पुं;1;द्वि}/वागर्थ{पुं;2;द्वि}	अर्थ{पुं;2;द्वि}	उपमानम्,8.3	उपमानम्,8.3	N2				
4.1	इव	3.1	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,3.2	उपमान_द्योतकः,3.2	NA	जैसे	-	-	-
5.1	सम्पृक्तौ	4.1	सम्पृक्तौ	सम्पृक्त{पुं;1;द्वि}/सम्पृक्त{पुं;2;द्वि}/सम्पृक्त{पुं;8;द्वि}	सम्पृक्त{पुं;2;द्वि}	विशेषणम्,8.3	विशेषणम्,8.3	N2	एकीकृतों_की	-	-	-
6.1	जगतः	5.1	जगतः	जगत्{नपुं;5;एक}/जगत्{नपुं;6;एक}/जगत्{पुं;8;बहु}/जगत्{पुं;2;बहु}/जगत्{पुं;5;एक}/जगत्{पुं;6;एक}	जगत्{पुं;6;एक}	षष्ठीसम्बन्धः,7.1	षष्ठीसम्बन्धः,7.1	N6	विश्व_के	-	-	-
7.1	पितरौ	6.1	पितरौ	पितृ{पुं;1;द्वि}/पितृ{पुं;2;द्वि}/पितृ{पुं;8;द्वि}	पितृ{पुं;2;द्वि}	विशेषणम्,8.3	विशेषणम्,8.3	N2	माताऔरपिता	-	-	-
8.1	पार्वती-	7.1	पार्वतीपरमेश्वरौ	पार्वती	पार्वती	द्वन्द्वः,8.2	द्वन्द्वः,8.2	CP	पार्वती-परम-ईश्वर	-	-	-
8.2	परम-	7.2	-	परम	परम	कर्मधारयः,8.3	कर्मधारयः,8.3	CP				-
8.3	ईश्वरौ	7.3	-	ईश्वर{पुं;8;द्वि}/ईश्वर{पुं;1;द्वि}/ईश्वर{पुं;2;द्वि}	ईश्वर{पुं;2;द्वि}	कर्म,9.1	कर्म,9.1	N2				-
9.1	वन्दे	9.1	वन्दे	वद्2{कर्तरि;लट्;उ;एक;आत्मनेपदी;वदिँ;भ्वादिः}	वद्2{कर्तरि;लट्;उ;एक;आत्मनेपदी;वदिँ;भ्वादिः}	अभिहित_कर्ता,1.1;सकर्मक.1	अभिहित_कर्ता,1.1;सकर्मक.1	KP	स्तुति_करता_हूँ	-	-	-
