index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	(अहं)	1.1	(अहं)	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,13.1	कर्ता,13.1	N1	मैं	-	-	-
2.1	शैशवे	2.1	शैशवेभ्यस्तविद्यानां	शैशव{नपुं;1;द्वि}/शैशव{नपुं;2;द्वि}/शैशव{नपुं;8;द्वि}/शैशव{नपुं;7;एक}	शैशव{नपुं;7;एक}	अधिकरणम्,3.1	अधिकरणम्,3.1	N7	बचपन_में	-	-	कर्तरि
3.1	अभ्यस्त-	3.1	-	अभ्यस्त	अभ्यस्त	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	CP	अभ्यस्त-विद्यों_के	-	-	-
3.2	विद्यानाम्	3.2	-	विद्या{स्त्री;6;बहु}/विद्य{पुं;6;बहु}/विद्य{नपुं;6;बहु}	विद्य{पुं;6;बहु}	विशेषणम्,11.1	विशेषणम्,11.1	N6				-
4.1	यौवने	4.1	यौवने	यौवन{नपुं;1;द्वि}/यौवन{नपुं;2;द्वि}/यौवन{नपुं;8;द्वि}/यौवन{नपुं;7;एक}	यौवन{नपुं;7;एक}	अधिकरणम्,5.1	अधिकरणम्,5.1	N7	यौवन_में	-	-	-
5.1	विषय-	5.1	विषयेषिणाम्	विषय	विषय	उपपद-तत्पुरुषः,5.2	उपपद-तत्पुरुषः,5.2	CP	विषय-एषिनों_के	-	-	-
5.2	एषिणाम्	5.2	-	एषिन्{पुं;6;बहु}/एषिन्{नपुं;6;बहु}	एषिन्{नपुं;6;बहु}	विशेषणम्,11.1	विशेषणम्,11.1	N6				-
6.1	वार्द्धके	6.1	वार्द्धके	वार्द्धक{नपुं;1;द्वि}/वार्द्धक{नपुं;2;द्वि}/वार्द्धक{नपुं;8;द्वि}/वार्द्धक{नपुं;7;एक}	वार्द्धक{नपुं;7;एक}	अधिकरणम्,10.1	अधिकरणम्,10.1	N7	बूढ्Zआपे_में	-	-	-
7.1	मुनि-	7.1	मुनिवृत्तीनां	मुनि	मुनि	बहुव्रीहिः,7.2	बहुव्रीहिः,7.2	CP	मुनि-वृत्तियों_के	-	-	-
7.2	वृत्तीनां	7.2	-	वृत्ति{स्त्री;6;बहु}/वृत्ति{पुं;6;बहु}/वृत्ति{नपुं;6;बहु}	वृत्ति{पुं;6;बहु}	विशेषणम्,11.1	विशेषणम्,11.1	N6				-
8.1	अन्ते	8.1	-	अन्त{नपुं;1;द्वि}/अन्त{नपुं;2;द्वि}/अन्ता{स्त्री;1;द्वि}/अन्ता{स्त्री;2;द्वि}/अन्त{नपुं;8;द्वि}/अन्ति{स्त्री;8;एक}/अन्त{पुं;7;एक}/अन्त{नपुं;7;एक}	अन्त{पुं;7;एक}	अधिकरणम्,10.2	अधिकरणम्,10.2	N7	अन्त_में	-	-	-
9.1	योगेन	9.1	योगेनान्ते	योग{पुं;3;एक}	योग{पुं;3;एक}	करणम्,10.2	करणम्,10.2	N3	योग_से	-	-	-
10.1	तनु-	10.1	तनुत्यजाम्	तनु	तनु	उपपद-तत्पुरुषः,13.2	उपपद-तत्पुरुषः,13.2	CP	शरीर-त्यजों_के	-	-	-
10.2	त्यजाम्	10.2	-	त्यज्{पुं;6;बहु}/त्यज्{नपुं;6;बहु}	त्यज्{पुं;6;बहु}	विशेषणम्,11.1	विशेषणम्,11.1	N6				-
11.1	(रघूणाम्)	11.1	(रघूणाम्)	रघु{पुं;6;बहु}	रघु{पुं;6;बहु}	षष्ठीसम्बन्धः,12.1	षष्ठीसम्बन्धः,12.1	N6	रघुओं_का	-	-	-
12.1	(अन्वयं)	12.1	(अन्वयं)	अन्वय{पुं;2;एक}/अन्वय{पुं;2;एक(इ1;घञ्;इण्;अदादिः)}	अन्वय{पुं;2;एक(इ1;घञ्;इण्;अदादिः)}	कर्म,13.1	कर्म,13.1	N2	-	-	-	-
13.1	(वक्ष्ये)	13.1	(वक्ष्ये)	ब्रू1कर्तरिलृट्उएकआत्मनेपदीब्रूञ्अदादिः	ब्रू1कर्तरिलृट्उएकआत्मनेपदीब्रूञ्अदादिः	अभिहित_कर्ता,1.1;सकर्मक.1	अभिहित_कर्ता,1.1;सकर्मक.1	KP	-	-	-	-
