index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	नूनं	9.1	नूनं	नूनम्{अव्य}	नूनम्{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	अवश्य	-	-	-
2.1	मत्तः	1.1	मत्तः	अस्मद्{अव्य;तसिल्}	अस्मद्{अव्य;तसिल्}	अपादानम्,3.1	अपादानम्,3.1	NA	अस्मद्_से	-	-	-
3.1	परं	2.1	परं	परम्{अव्य}/पर{पुं;2;एक}/पर{नपुं;1;एक}/पर{नपुं;2;एक}/पर{सर्वनाम;पुं;2;एक}/पर{सर्वनाम;नपुं;1;एक}/पर{सर्वनाम;नपुं;2;एक}	परम्{अव्य}	कालाधिकरणम्,10.1	कालाधिकरणम्,10.1	NA	पर_को	-	-	-
4.1	वंश्याः	4.1	वंश्याः	वंशी{स्त्री;5;एक}/वंशी{स्त्री;6;एक}/वंश्य{पुं;1;बहु}/वंश्या{स्त्री;1;बहु}/वंश्या{स्त्री;2;बहु}/वंश्य{पुं;8;बहु}	वंशी{स्त्री;6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	पूर्वज	-	-	-
5.1	पिण्ड-	3.1	पिण्डविच्छेददर्शिनः	पिण्ड-	पिण्ड-	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	पिण्ड-वि-छेद	-	-	-
5.2	विच्छेद-	3.2	-	विच्छेद-	विच्छेद-	बहुव्रीहिः,5.3	बहुव्रीहिः,5.3	CP				-
5.3	दर्शिनः	3.3	-	दर्शिन्{पुं;5;एक}/दर्शिन्{पुं;6;एक}/दर्शिन्{पुं;1;बहु)/दर्शिन्{पुं;2;बहु)	दर्शिन्{पुं;1;बहु)	विशेषणम्,4.1	विशेषणम्,4.1	N1				-
6.1	स्वधा-	5.1	स्वधासंग्रहतत्पराः	स्वधा-	स्वधा-	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	स्वधा-तत्परें	-	-	-
6.2	संग्रह-	5.2	-	सङ्ग्रह-	सङ्ग्रह-	सप्तमी-तत्पुरुषः,6.3	सप्तमी-तत्पुरुषः,6.3	CP				-
6.3	तत्पराः	5.3	-	तत्पर{पुं;1;बहु}	तत्पर{पुं;1;बहु}	विधेय_विशेषणम्,4.1	विधेय_विशेषणम्,4.1	N1				-
7.1	श्राद्धे	7.1	श्राद्धे	श्राद्ध{नपुं;1;द्वि}/श्राद्ध{नपुं;2;द्वि}/श्राद्ध{नपुं;8;द्वि}/श्राद्ध{पुं;7;एक}/श्राद्ध{नपुं;7;एक}	श्राद्ध{नपुं;7;एक}	विषयाधिकरणम्,10.1	विषयाधिकरणम्,10.1	N7	श्राद्ध_में	-	-	-
8.1	प्रकामभुजः	8.1	प्रकामभुजः	प्रकामभुज्{पुं;1;बहु}/प्रकामभुज्{पुं;2;बहु}/प्रकामभुज्{पुं;5;एक}/प्रकामभुज्{पुं;6;एक}/प्रकामभुज्{नपुं;5;एक}/प्रकामभुज्{नपुं;6;एक}	प्रकामभुज्{पुं;1;बहु}	विधेय_विशेषणम्,4.1	विधेय_विशेषणम्,4.1	N1	-	-	-	-
9.1	न	10.1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,10.1	प्रतिषेधः,10.1	NA	नहीं	-	-	-
10.1	(सन्ति)	6.1	(सन्ति)	अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः}/सत्{नपुं;8;बहु}/सत्{नपुं;1;बहु(अस्2;शतृ_लट्;असँ;अदादिः)}/सत्{नपुं;2;बहु(अस्2;शतृ_लट्;असँ;अदादिः)}	अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,4.1	अभिहित_कर्ता,4.1	KP	हैं	-	-	-
