index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	किन्तु	1.1	किन्तु	किन्तु{अव्य}	किन्तु{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	किन्तु	-	-	-
2.1	वध्वाम्	4.1	वध्वाम्	वधु{स्त्री;7;एक}/वधू{स्त्री;7;एक}	वधू{स्त्री;7;एक}	अधिकरणम्,5.3	अधिकरणम्,5.3	N7	बहू_में	-	-	-
3.1	तव	2.1	तवैतस्यामदृष्ट	युष्मद्{सर्वनाम;6;एक}	युष्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,2.1	N6	तुम्हारी	-	-	-
4.1	एतस्याम्	3.1	---	एतद्{सर्वनाम;स्त्री;7;एक}	एतद्{सर्वनाम;स्त्री;7;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N7	इसमें	-	-	-
5.1	अ-	5.1	---	अ-	अ-	नञ्-तत्पुरुषः,5.2	नञ्-तत्पुरुषः,5.2	CP	अदृष्ट	-	-	-
5.2	दृष्ट-	5.2		दृष्ट-	दृष्ट-	बहुव्रीहिः,5.3	बहुव्रीहिः,5.3	CP	समान-प्रजे	-	-	-
5.3	सदृशप्रजम्	5.3	अदृष्टसदृशप्रजम्	प्रजा{पुं;2;एक}/प्रजा{नपुं;2;एक}/प्रजा{नपुं;1;एक}	प्रजा{पुं;2;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N2				-
6.1	न	11.1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,8.1	प्रतिषेधः,8.1	NA	नहीं	-	-	-
7.1	माम्	6.1	मामवति	अस्मद्{सर्वनाम;2;एक}	अस्मद्{सर्वनाम;2;एक}	कर्म,8.1	कर्म,8.1	N2	मुझे	-	-	-
8.1	अवति	12.1	---	अव्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अवँ;भ्वादिः}/अव्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अवँ;भ्वादिः}/अव्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अवँ;भ्वादिः}	अव्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अवँ;भ्वादिः}	अभिहित_कर्ता,12.1;सकर्मक.1	अभिहित_कर्ता,12.1;सकर्मक.1	KP	ध्_अव्1_प्प्_स्क्ती_है	-	-	-
9.1	स-	7.1	(सद्वीपा)	स-	स-	बहुव्रीहिः,9.2	बहुव्रीहिः,9.2	CP	द्वीप-साथ	-	-	-
9.2	द्वीपा	7.2		द्वीपा{स्त्री;1;एक}	द्वीपा{स्त्री;1;एक}	विशेषणम्,12.1	विशेषणम्,12.1	N1				-
10.1	रत्नसूः	9.1	रत्नसूरपि	रत्नसू{पुं;1;एक}/सू{स्त्री;1;एक}	रत्नसू{स्त्री;1;एक}	विशेषणम्,12.1	विशेषणम्,12.1	N1	रत्न-सू	-	-	-
11.1	अपि	8.1	---	अपि{अव्य}/अपि{अव्य}	अपि{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	भी	-	-	-
12.1	मेदिनी	10.1	मेदिनी	मेदिनी{स्त्री;1;एक}/मेदिन्{नपुं;2;द्वि}/मेदिन्{नपुं;1;द्वि}/मेदिन्{स्त्री;1;एक}	मेदिन्{स्त्री;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	मेदिन्	-	-	-
