index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	वनान्तरात्	1.1	वनान्तरात्	वनान्तर{नपुं;5;एक}	वनान्तर{नपुं;5;एक}	अपादानम्,2.1	हेतुः5,8.1#हेतुः5,6.1#हेतुः5,4.3#अपादानम्,8.1#अपादानम्,6.1#अपादानम्,2.1	N5	जंगल_का_भीतरी_भाग_से	जंगल_का_भीतरी_भाग_से
2.1	उपावृत्तैः	2.1	उपावृत्तैः	उपावृत्त{पुं;3;बहु}	उपावृत्त{पुं;3;बहु}	विशेषणम्,5.2	विशेषणम्,5.2	N3		
3.1	समित्-	3.1	समित्-कुश-फल-आहरैः	समित्	समित्	द्वन्द्वः,3.3	द्वन्द्वः,3.3	CP	समित्-	समित्-
3.2	कुश-	3.2	--	कुश	कुश	द्वन्द्वः,3.3	द्वन्द्वः,3.3	CP	कुश-	कुश-
3.3	फल-	3.3	--	फल	फल	बहुव्रीहिः,3.4	बहुव्रीहिः,3.4	CP	फल-	फल-
3.4	आहरैः	3.4	--	आहर{पुं;3;बहु}/आहर{नपुं;3;बहु}	आहर{पुं;3;बहु}	कर्ता,4.3	विशेषणम्,4.3#कर्ता,4.3#करणम्,8.1#हेतुः,8.1#हेतुः,6.1#हेतुः,4.3	N3	आहरों_से	आहरों_से
4.1	अदृश्य-	4.1	अदृश्य-अग्नि-प्रत्युद्यातैः	अदृश्य	अदृश्य	कर्मधारयः,4.2	कर्मधारयः,4.2	CP	अदृश्य-	अदृश्य-
4.2	अग्नि-	4.2	--	अग्नि	अग्नि	तृतीया-तत्पुरुषः,4.3	तृतीया-तत्पुरुषः,4.3	CP	अग्नि-	अग्नि-
4.3	प्रत्युद्यातैः	4.3	--	प्रत्युद्यात{पुं;3;बहु(प्रति_उत्_या1;क्त;अदादिः)}/प्रत्युद्यात{नपुं;3;बहु(प्रति_उत्_या1;क्त;अदादिः)}	प्रत्युद्यात{पुं;3;बहु(प्रति_उत्_या1;क्त;अदादिः)}	हेतुः,6.1	विशेषणम्,3.4#करणम्,8.1#हेतुः,8.1#हेतुः,6.1	N3	उठकर_मिले_हुए	उठकर_मिले_हुए
5.1	तप-	5.1	तप-स्विभिः	तप-	तप-	बहुव्रीहिः,5.2	बहुव्रीहिः,5.2	CP	तप-	तप-
5.2	स्विभिः	5.2	--	तपस्वी{स्त्री;3;बहु}	तपस्वी{स्त्री;3;बहु}	कर्ता,6.1	कर्ता,6.1	N3	-	-
6.1	पूर्यमाणम्	6.1	पूर्यमाणम्	पूर्यमाण{पुं;2;एक(पॄ1;शानच्_लट्;कर्मणि;जुहोत्यादिः)}/पूर्यमाण{नपुं;1;एक(पॄ1;शानच्_लट्;कर्मणि;जुहोत्यादिः)}/पूर्यमाण{नपुं;2;एक(पॄ1;शानच्_लट्;कर्मणि;जुहोत्यादिः)}/पूर्यमाण{पुं;2;एक(पॄ2;शानच्_लट्;कर्मणि;क्र्यादिः)}/पूर्यमाण{नपुं;1;एक(पॄ2;शानच्_लट्;कर्मणि;क्र्यादिः)}/पूर्यमाण{नपुं;2;एक(पॄ2;शानच्_लट्;कर्मणि;क्र्यादिः)}	पूर्यमाण{पुं;2;एक(पॄ1;शानच्_लट्;कर्मणि;जुहोत्यादिः)}	विशेषणम्,7.1	विशेषणम्,7.1#कर्म,8.1#वर्तमानसमानकालः,8.1#कर्ता,8.1	N2		
7.1	(आश्रमम्)	7.1		आश्रम{पुं;2;एक}/आश्रम{नपुं;1;एक}/आश्रम{नपुं;2;एक}	आश्रम{पुं;2;एक}	कर्म,8.1	कर्म,8.1#कर्म,6.1#कर्ता,8.1	N2	आश्रम_का	आश्रम_का
8.1	(प्रापत्)	9.1		प्र_आप्1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;स्वादिः}	प्र_आप्1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;स्वादिः}	अभिहित_कर्ता,9.1;सकर्मक	अभिहित_कर्ता,9.1;सकर्मक	KP	प्राप्त_हुआ	प्राप्त_हुआ
9.1	(सः)	8.1		तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	वह	वह
10.1	.		.	-	-	-	-	FS	-	-
