index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	कोष्णेन	1.1	कोष्णेन	कोष्ण{नपुं;3;एक}	कोष्ण{नपुं;3;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N3	गुनगुने_से	-	-	-
2.1	अवभृथात्	2.1	अवभृथात्	अवभृथ{पुं;5;एक}	अवभृथ{पुं;5;एक}	विभक्तम्,4.1	विभक्तम्,4.1	N5	अवभृथ_से	-	-	-
3.1	अपि	3.1	अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	भी	-	-	-
4.1	मेध्येन	4.1	मेध्येन	मेध्य{पुं;3;एक(मेध्1;ण्यत्;मेधृँ;भ्वादिः)}/मेध्य{नपुं;3;एक(मेध्1;ण्यत्;मेधृँ;भ्वादिः)}	मेध्य{नपुं;3;एक(मेध्1;ण्यत्;मेधृँ;भ्वादिः)}	विशेषणम्,6.1	विशेषणम्,6.1	N3	यज्ञ_संबंधी	-	-	-
5.1	वत्सालोक-	5.1	वत्सालोकप्रवर्तिना	वत्सालोक-	वत्सालोक-	तृतीया-तत्पुरुषः,5.2	तृतीया-तत्पुरुषः,5.2	CP	-	-	-	-
5.2	प्रवर्तिना	5.2		प्रवर्तिन्{पुं;3;एक}	प्रवर्तिन्{पुं;3;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N3				
6.1	प्रस्नवेन	6.1	प्रस्नवेन	प्रस्नव{पुं;3;एक(ष्नु1;घञ्;ष्नु;अदादिः)}	प्रस्नव{पुं;3;एक(ष्नु1;घञ्;ष्नु;अदादिः)}	करणम्,8.1	करणम्,8.1	N3	-	-	-	-
7.1	भुवं	7.1	भुवं	भू{स्त्री;2;एक}	भू{स्त्री;2;एक}	कर्म,8.1	कर्म,8.1	N2	भू	-	-	-
8.1	अभिवर्षन्ती	8.1	अभिवर्षन्ती	अभिवर्षत्{अभि_वृष्1;स्त्री(शतृ_लट् वृषुँ भ्वादिः)}/{अभि_वृष्1;नपुं;1;द्वि(शतृ_लट्;वृषुँ;भ्वादिः)}	अभिवर्षत्{अभि_वृष्1;स्त्री(शतृ_लट् वृषुँ भ्वादिः)}	विशेषणम्,10.1	विशेषणम्,10.1	N1	अभि-वरसती_हुई	-	-	-
9.1	कुण्ड-	9.1	कुण्डोध्नी	कुण्ड-	कुण्ड-	बहुव्रीहिः,	बहुव्रीहिः,	CP				
9.2	ऊध्नी	9.2		ऊध्नी{स्त्री;1;एक}	ऊध्नी{स्त्री;1;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N1				
10.1	(सा)	10.1		तद्{सर्वनाम;स्त्री;1;एक}	तद्{सर्वनाम;स्त्री;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	उसने	-	-	-
11.1	(वनात्)	11.1		वन{नपुं;5;एक}	वन{नपुं;5;एक}	अपादानम्,12.1	अपादानम्,12.1	N5	वन_से	-	-	-
12.1	(आववृते)	12.1		आङ्_वृत्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;वृतुँ;भ्वादिः}/आङ्_वृत्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;वृतुँ;भ्वादिः}/आङ्_वृत्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;वृतुँ;भ्वादिः}/आङ्_वृत्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;वृतुँ;भ्वादिः}	आङ्_वृत्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;वृतुँ;भ्वादिः}	अभिहित_कर्ता,10.1;सकर्मक.1	अभिहित_कर्ता,10.1;सकर्मक.1	KP	आङ्_वृत्1_अप्_स्क्या	-	-	-
