index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	हविषे	6.1	हविषे	हविस्{नपुं;4;एक}	हविस्{नपुं;4;एक}	प्रयोजनम्,9.1	प्रयोजनम्,9.1	N4	आहुति_के_लिये	-	-	-
2.1	दीर्घ-	4.1	दीर्घसत्रस्य	दीर्घ	दीर्घ	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	CP	दीर्घ-बहुधा_सत्रम्-_लिखा_जाता_है_की	-	-	-
2.2	सत्रस्य	4.2	-	सत्त्र{नपुं;6;एक}	सत्त्र{नपुं;6;एक}	षष्ठीसम्बन्धः,1.1	षष्ठीसम्बन्धः,1.1	N6				-
3.1	सा	1.1	सा	तद्{सर्वनाम;स्त्री;1;एक}	तद्{सर्वनाम;स्त्री;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	वह	-	-	-
4.1	च	2.1	चेदानीम्	च{अव्य}	च{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	भी	-	-	-
5.1	इदानीम्	3.1	-	इदानीम्{अव्य}	इदानीम्{अव्य}	कालाधिकरणम्,9.1	कालाधिकरणम्,9.1	NA	अब	-	-	-
6.1	प्रचेतसः	5.1	प्रचेतसः	प्रचेतस्{पुं;2;बहु}/प्रचेतस्{पुं;1;बहु}/प्रचेतस्{पुं;6;एक}/प्रचेतस्{पुं;5;एक}/प्रचेतस्{नपुं;6;एक}/प्रचेतस्{नपुं;5;एक}/प्रचेतस्{स्त्री;2;बहु}/प्रचेतस्{स्त्री;1;बहु}/प्रचेतस्{स्त्री;6;एक}/प्रचेतस्{स्त्री;5;एक}	प्रचेतस्{पुं;6;एक}	षष्ठीसम्बन्धः,1.1	षष्ठीसम्बन्धः,1.1	N6	प्रचेतस्_की	-	-	-
7.1	भुजङ्गपिहित-	7.1	भुजङ्गपिहितद्वारम्	भुजङ्गपिहित-	भुजङ्गपिहित-	बहुव्रीहिः,7.2	बहुव्रीहिः,7.2	CP	साँप-बन्द-द्वार	-	-	-
7.2	द्वारम्	7.2	-	द्वार{पुं;2;एक}/द्वार{नपुं;1;एक}/द्वार{नपुं;2;एक}	द्वार{नपुं;2;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N2				-
8.1	पातालम्	8.1	पातालमधितिष्ठति	पाताल{नपुं;2;एक}/पाताल{नपुं;1;एक}	पाताल{नपुं;2;एक}	कर्म,9.1	कर्म,9.1	N2	पाताल_को	-	-	-
9.1	अधितिष्ठति	9.1	-	अधि_ष्था1{कर्तरि;लट्;प्र;एक;परस्मैपदी;ष्था;भ्वादिः}	अधि_ष्था1{कर्तरि;लट्;प्र;एक;परस्मैपदी;ष्था;भ्वादिः}	अभिहित_कर्ता,3.1;सकर्मक.1	अभिहित_कर्ता,3.1;सकर्मक.1	KP	रहती_है	-	-	-
