index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	सः	5.1	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1	वह	-	-	-
2.1	शापः	6.1	शापो	शाप{पुं;1;एक}	शाप{पुं;1;एक}	कर्म,9.1	कर्म,9.1	N1	शाप	-	-	-
3.1	न	3.1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,9.1	प्रतिषेधः,9.1	NA	नहीं	-	-	-
4.1	त्वया	7.1	त्वया	युष्मद्{सर्वनाम;3;एक}	युष्मद्{सर्वनाम;3;एक}	समुच्चितः,8.1	समुच्चितः,8.1	N3	तुमसे	-	-	-
5.1	राजन्	5.1	राजन्न	राजन्{पुं;8;एक}/राजत्{पुं;1;एक(राज्1;शतृ_लट्;राजृँ;भ्वादिः)}	राजन्{पुं;8;एक}	सम्बोध्यः,9.1	सम्बोध्यः,9.1	N8	राजा	-	-	-
6.1	न	8.1	-	न{अव्य}	न{अव्य}	प्रतिषेधः,9.1	प्रतिषेधः,9.1	NA	नहीं	-	-	-
7.1	च	6.1	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,8.1	समुच्चय_द्योतकः,8.1	NA	और	-	-	-
8.1	सारथिना	7.1	सारथिना	सारथि{पुं;3;एक}	सारथि{पुं;3;एक}	कर्ता,9.1	कर्ता,9.1	N3	सारथि_से	-	-	-
9.1	श्रुतः	9.1	श्रुतः	श्रुत{पुं;1;एक(श्रु1;क्त;श्रु;भ्वादिः)}	श्रुत{पुं;1;एक(श्रु1;क्त;श्रु;भ्वादिः)}	अभिहित_कर्म,2.1	अभिहित_कर्म,2.1	N1	सुना_हुआ	-	-	-
10.1	नदति	4.1	नदत्याकाशगङ्गायाः	णद्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;णदँ;भ्वादिः}/णद्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;णदँ;चुरादिः}/नदत्{पुं;7;एक(णद्1;शतृ_लट्;णदँ;भ्वादिः)}/नदत्{नपुं;7;एक(णद्1;शतृ_लट्;णदँ;भ्वादिः)}/नदत्{पुं;7;एक(णद्2;शतृ_लट्;णदँ;चुरादिः)}/नदत्{नपुं;7;एक(णद्2;शतृ_लट्;णदँ;चुरादिः)}	नदत्{पुं;7;एक(णद्1;शतृ_लट्;णदँ;भ्वादिः)}	भावलक्षणसप्तमी_समानकालः,9.1	भावलक्षणसप्तमी_समानकालः,9.1	N7	णद्1ता_हुआ	-	-	-
11.1	आकाश-	1.1	-	आकाश{पुं	आकाश{पुं	सप्तमी-तत्पुरुषः,11.2	सप्तमी-तत्पुरुषः,11.2	CP	आकाश_की	-	-	-
11.2	गङ्गायाः	1.2	-	गङ्गा;स्त्री;6;एक}/गङ्गा{स्त्री;5;एक}	गङ्गा;स्त्री;6;एक}	षष्ठीसम्बन्धः,12.1	षष्ठीसम्बन्धः,12.1	N6				-
12.1	स्रोतसि	2.1	स्रोतस्युद्दामदिग्गजे	स्रोतस्{नपुं;7;एक}	स्रोतस्{नपुं;7;एक}	अधिकरणम्,10.1	अधिकरणम्,10.1	N7	सरिता_में	-	-	-
13.1	उद्दाम-	3.1	-	उद्दाम-	उद्दाम-	बहुव्रीहिः,13.3	बहुव्रीहिः,13.3	CP	उत्-दाम-दिक्-हाथी_में	-	-	-
13.2	दिक्-	3.2	-	दिक्-	दिक्-	षष्ठी-तत्पुरुषः,13.3	षष्ठी-तत्पुरुषः,13.3	CP				-
13.3	गजे	3.3	-	गज{पुं;7;एक}/ग	गज{पुं;7;एक}	विशेषणम्,12.1	विशेषणम्,12.1	N7				-
