index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
												
1.1	तस्य	4.1	तस्य	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,3.3	षष्ठीसम्बन्धः,3.3	N6	उसके	-	-	-
2.1	संवृत-	1.1	संवृतमन्त्रस्य	संवृत	संवृत	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	CP	संवृत-मन्त्र_के	-	-	-
2.2	मन्त्रस्य	1.2	-	मन्त्र{नपुं;6;एक}/मन्त्र{पुं;6;एक}	मन्त्र{पुं;6;एक}	समुच्चितः,3.3	समुच्चितः,3.3	N6				-
3.1	गूढ-	3.1	गूढाकारेङ्गितस्य	गुह्1{क्त;गुहूँ;भ्वादिः	इङ्गित	इतरेतर-द्वन्द्वः,3.2	इतरेतर-द्वन्द्वः,3.2	CP	हिलन्-हिलन्_का	-	-	-
3.2	आकारा-	3.2	-	आकारा	इङ्गित{नपुं;6;एक(इङ्गित	बहुव्रीहिः,3.3	बहुव्रीहिः,3.3	CP				-
3.3	इङ्गितस्य	3.3	-	इङ्गित;नपुं;6;एक}/इङ्गित{पुं;6;एक(इग्1;क्त;इगिँ;भ्वादिः)}/इङ्गित{नपुं;6;एक(इग्1;क्त;इगिँ;भ्वादिः)}	इङ्गित{नपुं;6;एक(इग्1;क्त;इगिँ;भ्वादिः)}	विशेषणम्,10.1	विशेषणम्,10.1	N6				-
4.1	च	2.1	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,3.3	समुच्चय_द्योतकः,3.3	NA	भी	-	-	-
5.1	प्रारम्भाः	5.1	प्रारम्भाः	प्रारम्भ{पुं;1;बहु}/प्रारम्भ{पुं;8;बहु}	प्रारम्भ{पुं;1;बहु}	कर्ता,10.1	कर्ता,10.1	N1	प्रारम्भ	-	-	-
6.1	संस्काराः	7.1	संस्काराः	संस्कार{पुं;8;बहु}/संस्कार{पुं;1;बहु(कृ3;घञ्;डुकृञ्;तनादिः)}/संस्कार{पुं;1;बहु(कृ3;घञ्;डुकृञ्;तनादिः)}/संस्कार{पुं;1;बहु(कृ2;घञ्;कृञ्;स्वादिः)}/संस्कार{पुं;1;बहु(कृ2;घञ्;कृञ्;स्वादिः)}	संस्कार{पुं;1;बहु(कृ2;घञ्;कृञ्;स्वादिः)}	उपमानम्,5.1	उपमानम्,5.1	N1	संस्कार	-	-	-
7.1	प्राक्तनाः	6.1	प्राक्तनाः	प्राक्तन{पुं;1;बहु}/प्राक्तन{पुं;8;बहु}	प्राक्तन{पुं;1;बहु}	विशेषणम्,8.1	विशेषणम्,8.1	N1	प्राचीन	-	-	-
8.1	इव	8.1	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,6.1	उपमान_द्योतकः,6.1	NA	जैसे	-	-	-
9.1	फलानुमेयाः	9.1	फलानुमेयाः	फलानुमेय{पुं;1;बहु}/फलानुमेया{स्त्री;1;बहु}/फलानुमेया{स्त्री;2;बहु}	फलानुमेया{स्त्री;2;बहु}	कर्म,10.1	कर्म,10.1	N2	फलानुमेयाओं_को	-	-	-
10.1	(आसन्)	10.1	(आसन्)	अस्1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;असँ;भ्वादिः}/अस्2{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;असँ;अदादिः}/आसन्{नपुं;8;एक}	अस्1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;असँ;भ्वादिः}	अभिहित_कर्ता,5.1;सकर्मक.1	अभिहित_कर्ता,5.1;सकर्मक.1	KP	गये	-	-	-
