index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	आत-	1.1	आतपात्ययसंक्षिप्तनीवारासु	आत	आत	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	आत-	आत-
1.2	पात्यय-	1.2	--	पात्यय	-पात्यय	बहुव्रीहिः,1.3	बहुव्रीहिः,1.3	CP	पात्यय-	पात्यय-
1.3	संक्षिप्तनीवारासु	1.3	--	संक्षिप्तनीवार{पुं;7;बहु}	संक्षिप्तनीवार{पुं;7;बहु}	विशेषणम्,5.2	विशेषणम्,5.2	N7	-	-
2.1	निषादिभिः	3.1	निषादिभिः	निषादिन्{पुं;3;बहु}	निषादिन्{पुं;3;बहु}	विशेषणम्,3.1	करणम्,8.1#हेतुः,8.1#विशेषणम्,3.1	N3		
3.1	मृगैः	4.1	मृगैर्वर्तितरोमन्थमुटजाङ्गनभूमिषु	मृग{पुं;3;बहु}	मृग{पुं;3;बहु}	करणम्,4.2	करणम्,8.1#हेतुः,8.1#करणम्,4.2	N3	हिरनों_से	हिरनों_से
4.1	वर्तित-	5.1		वर्तित	वर्तित	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	CP	वर्तित-	वर्तित-
4.2	रोमन्थम्	5.2	--	रोमन्थ{पुं;2;एक}/रोमन्थ{नपुं;1;एक}/रोमन्थ{नपुं;2;एक}	रोमन्थ{पुं;2;एक}	विशेषणम्,6.1	विशेषणम्,6.1#कर्म,8.1#कर्ता,8.1	N2	जुगाली_करने	जुगाली_करने
5.1	उटज-	2.1		उटज-	उटज-	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	उटजा-	उटजा-
5.2	अङ्गनभूमिषु	2.2	--	अङ्गनभूमि{स्त्री;7;बहु}	अङ्गनभूमि{स्त्री;7;बहु}	अधिकरणम्,2.1	अधिकरणम्,2.1	N7	-	-
6.1	(आश्रमं)	6.1	आश्रमं	आश्रम{पुं;2;एक}/आश्रम{नपुं;1;एक}/आश्रम{नपुं;2;एक}	आश्रम{पुं;2;एक}	कर्म,8.1	कर्म,8.1#कर्ता,8.1	N2	आश्रम	आश्रम
7.1	(सः)	7.1	सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	वह	वह
8.1	(प्रापत्)	8.1	प्रापत्	प्र_आप्1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;स्वादिः}	प्र_आप्1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;स्वादिः}	अभिहित_कर्ता,7.1;सकर्मक	अभिहित_कर्ता,7.1;सकर्मक	KP	प्राप्त_हुआ	प्राप्त_हुआ
9.1	.		.	-	-	-	-	FS	-	-
