index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	आत्म-	2.1	तस्यामात्मानुरूपायामात्मजन्मसमुत्सुकः\n	आत्मन्	आत्मन्	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	आत्मा-अनुरूप	-	-	-
1.2	अनुरूपायाम्	2.2	-	अनुरूप{स्त्री;7;एक}	अनुरूप{स्त्री;7;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N7				-
2.1	तस्याम्	3.1	-	तद्{सर्वनाम;स्त्री;7;एक}	तद्{सर्वनाम;स्त्री;7;एक}	विषयाधिकरणम्,9.1	विषयाधिकरणम्,9.1	N7	उसमें	-	-	-
3.1	आत्म-	4.1	-	आत्म-	आत्म-	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	CP	आत्मा-जन्मन्	-	-	-
3.2	जन्म-	4.2	-	जन्म-	जन्म-	सप्तमी-तत्पुरुषः,3.3	सप्तमी-तत्पुरुषः,3.3	CP				-
3.3	समुत्सुकः	4.3	-	समुत्सुक{पुं;1;एक}	समुत्सुक{पुं;1;एक}	विधेय_विशेषणम्,4.1	विधेय_विशेषणम्,4.1	N1	समान-उत्सुक	-	-	-
4.1	सः	1.1	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	उसने	-	-	-
5.1	विलम्बित-	6.1	विलम्बितफलैः	लम्ब्	लम्ब्	कर्मधारयः,5.2	कर्मधारयः,5.2	CP	लम्ब्-फलों_से	-	-	-
5.2	फलैः	6.2	-	फल{नपुं;3;बहु}	फल{नपुं;3;बहु}	हेतुः,8.1	हेतुः,8.1	N3				-
6.1	मनः-	7.1	मनोरथैः	मनः	मनः	कर्मधारयः,6.2	कर्मधारयः,6.2	CP	मनः-रथों_से	-	-	-
6.2	रथैः	7.2	-	रथ{पुं;3;बहु}	रथ{पुं;3;बहु}	हेतुः,8.1	हेतुः,8.1	N3				-
7.1	कालम्	8.1	कालं	काल{पुं;2;एक}/काल{पुं;2;एक}/काल{नपुं;2;एक}/काल{नपुं;1;एक}	काल{नपुं;2;एक}	मुख्यकर्म,8.1	मुख्यकर्म,8.1	N2	समय	-	-	-
8.1	निनाय	9.1	निनाय	णी1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;णीञ्;भ्वादिः}/णी1{कर्तरि;लिट्;उ;एक;परस्मैपदी;णीञ्;भ्वादिः}	णी1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;णीञ्;भ्वादिः}	अभिहित_कर्ता,5;सकर्मक.1	अभिहित_कर्ता,5;सकर्मक.1	KP	लेगया/बिताया	-	-	-
9.1	(सन्)	5.1		अस्2{शतृ_लट्;असँ;अदादिः;सत्;ना;पुं;1;एक}/अस्2{शतृ_लट्;असँ;अदादिः;सत्;ना;पुं;8;एक}	अस्2{शतृ_लट्;असँ;अदादिः;सत्;ना;पुं;1;एक}	वर्तमानसमानकालः,8.1	वर्तमानसमानकालः,8.1	N1				
