index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	तथा	8.1	तथेति	तथा{अव्य}	तथा{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	-	-	-	-
2.1	इति	9.1	--	-	इतिअव्य	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	-	-	-	-
3.1	प्रतिजग्राह	10.1	प्रतिजग्राह	प्रति_ग्रह्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;ग्रहँ;क्र्यादिः}/प्रति_ग्रह्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;ग्रहँ;क्र्यादिः}	प्रति_ग्रह्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;ग्रहँ;क्र्यादिः}	अभिहित_कर्ता,8.1;सकर्मक.1	अभिहित_कर्ता,8.1;सकर्मक.1	KP	अनुमोदन_किया	-	-	-
4.1	प्रीतिमान्	2.1	प्रीतिमान्सपरिग्रहः	प्रीति{मतुप्;पुं;1;एक}	प्रीति{मतुप्;पुं;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1	प्रीति	-	-	-
5.1	स-	4.1		स-	स-	बहुव्रीहिः,5.2	बहुव्रीहिः,5.2	CP	स-परिग्रह_ने	-	-	-
5.2	परिग्रहः	4.2	-	परिग्रह{पुं;1;एक}	परिग्रह{पुं;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1				-
6.1	आदेशं	7.1	आदेशं	दिश्1{अव्य;णमुल्;दिशँ;तुदादिः}/आदेश{पुं;2;एक(दिश्1;घञ्;दिशँ;तुदादिः)}	आदेश{पुं;2;एक(दिश्1;घञ्;दिशँ;तुदादिः)}	कर्म,3.1	कर्म,3.1	N2	आदेश	-	-	-
7.1	देश-	1.1	देशकालज्ञः	देश-	देश-	इतरेतर-द्वन्द्वः,7.2	इतरेतर-द्वन्द्वः,7.2	CP	देश-ज्योतिषी	-	-	-
7.2	काल-	1.2	-	काल-	काल-	उपपद-तत्पुरुषः,7.3	उपपद-तत्पुरुषः,7.3	CP				-
7.3	ज्ञः	1.3		ज्ञ{पुं;1;एक}	ज्ञ{पुं;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1				
8.1	शिष्यः	3.1	शिष्यः	शिष्य{पुं;1;एक}	शिष्य{पुं;1;एक}	कर्ता,3.1	कर्ता,3.1	N1	शिष्य	-	-	-
9.1	शासितुः	6.1	शासितुरानतः	शासितृ{पुं;5;एक(शास्1;तृच्;शासुँ;अदादिः)}/शासितृ{पुं;6;एक(शास्1;तृच्;शासुँ;अदादिः)}	शासितृ{पुं;6;एक(शास्1;तृच्;शासुँ;अदादिः)}	षष्ठीसम्बन्धः,6.1	षष्ठीसम्बन्धः,6.1	N6	राज्य_करने_वाले_का	-	-	-
10.1	आनतः	5.1	--	नतपुं1एक{कृदन्त}({कृत्_धातुणम्1}क्त{धातुःणमँ}भ्वादिः)	नतपुं1एक{कृदन्त}({कृत्_धातुणम्1}क्त{धातुःणमँ}भ्वादिः)	विशेषणम्,8.1	विशेषणम्,8.1	NA	-	-	-	-
