index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	त्वया	3.1	त्वयैवं	युष्मद्{सर्वनाम;3;एक}	युष्मद्{सर्वनाम;3;एक}	करणम्,3.1	करणम्,3.1	N3	तुमसे	-	-	-
2.1	एवं	4.1	—	एवम्{अव्य}	एवम्{अव्य}	क्रियाविशेषणम्,3.1	क्रियाविशेषणम्,3.1	NA	ऐसा	-	-	-
3.1	चिन्त्यमानस्य	5.1	चिन्त्यमानस्य	चिन्त्यमान{पुं;6;एक(चित्2;शानच्_लट्;कर्मणि;चितिँ;चुरादिः)}/चिन्त्यमान{नपुं;6;एक(चित्2;शानच्_लट्;कर्मणि;चितिँ;चुरादिः)}	चिन्त्यमान{पुं;6;एक(चित्2;शानच्_लट्;कर्मणि;चितिँ;चुरादिः)}	विशेषणम्,11.1	विशेषणम्,11.1	N6	-	-	-	-
4.1	गुरुणा	2.1	गुरुणा	गुरु{पुं;3;एक}/गुरु{नपुं;3;एक}	गुरु{पुं;3;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N3	भारी	-	-	-
5.1	ब्रह्म-	1.1	ब्रह्मयोनिना	ब्रह्म	ब्रह्म	बहुव्रीहिः,5.2	बहुव्रीहिः,5.2	CP	परमात्मा-योनि	-	-	-
5.2	योनिना	1.2	-	योनि{पुं;3;एक}/योनि{नपुं;3;एक}	योनि{पुं;3;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N3				-
6.1	स-	9.1	सानुबन्धाः	स	स	बहुव्रीहिः,6.2	बहुव्रीहिः,6.2	CP	स-	-	-	-
6.2	अनुबन्धाः	9.2	-	अनुबन्ध{पुं;1;बहु}/स	अनुबन्ध{पुं;1;बहु(स	विधेय_विशेषणम्,10.1	विधेय_विशेषणम्,10.1	N1				-
7.1	कथं	10.1	कथं	कथम्{अव्य}	कथम्{अव्य}	क्रियाविशेषणम्,9.1	क्रियाविशेषणम्,9.1	NA	कैसे	-	-	-
8.1	न	11.1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,9.1	प्रतिषेधः,9.1	NA	नहीं	-	-	-
9.1	स्युः	12.1	स्युः	अस्2{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,10.1	अभिहित_कर्ता,10.1	KP	होयें	-	-	-
10.1	संपदः	8.1	संपदो	सम्पद्{स्त्री;1;बहु}/सम्पद्{स्त्री;2;बहु}/सम्पद्{स्त्री;5;एक}/सम्पद्{स्त्री;6;एक}/सम्पद्{स्त्री;8;बहु}	सम्पद्{स्त्री;1;बहु}	कर्ता,9.1	कर्ता,9.1	N1	सम्पत्ति_का	-	-	-
11.1	मे	7.1	मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,10.1	षष्ठीसम्बन्धः,10.1	N6	मेरी	-	-	-
12.1	निर्-	6.1	निरापदः	निर्	निर्	बहुव्रीहिः,12.2	बहुव्रीहिः,12.2	CP	निर्-संकट	-	-	-
12.2	आपदः	6.2	-	आपद्{स्त्री;1;बहु}/आपद्{स्त्री;2;बहु}/आपद्{स्त्री;5;एक}/आपद्{स्त्री;6;एक}/आपद्{स्त्री;8;बहु}/आपद{पुं;1;एक}	आपद्{स्त्री;6;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N6				-
