index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	मनीषिणाम्	4.1	मनीषिणाम्	मनीषिन्{पुं;6;बहु}	मनीषिन्{पुं;6;बहु}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,2.1	N6	बुद्धिमानों_के	-	-	कर्तरि
2.1	माननीयः	5.1	माननीयो	माननीय{पुं;1;एक(मान्2;अनीयर्;मानँ;चुरादिः)}/माननीय{पुं;1;एक(मन्3;अनीयर्;मनँ;चुरादिः)}	माननीय{पुं;1;एक(मान्2;अनीयर्;मानँ;चुरादिः)}	विशेषणम्,5.1	विशेषणम्,5.1	N1	सम्मान_के_योग्य	-	-	-
3.1	वैवस्वतः	8.1	वैवस्वतो	वैवस्वत{पुं;1;एक}	वैवस्वत{पुं;1;एक}	सञ्ज्ञा,5.1	सञ्ज्ञा,5.1	N1	वैवस्वत	-	-	-
4.1	नाम	9.1	-	नाम{अव्य}	नाम{अव्य}	सञ्ज्ञा_द्योतकः,3.1	सञ्ज्ञा_द्योतकः,3.1	NA	नाम_1	-	-	-
5.1	मनुः	10.1	मनुर्नाम	मनु{पुं;1;एक}/मनु{स्त्री;1;एक}	मनु{पुं;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	मनु	-	-	-
6.1	महीक्षिताम्	6.1	आसीन्महीक्षितामाद्यः	महीक्षित्{पुं;6;बहु}	महीक्षित्{पुं;6;बहु}	षष्ठीसम्बन्धः,7.1	षष्ठीसम्बन्धः,7.1	N6	राजाओं_का	-	-	-
7.1	आद्यः	7.1	-	आद्य{पुं;1;एक}	आद्य{पुं;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1	प्रथम	-	-	-
8.1	प्रणवः	2.1	प्रणवश्छन्दसामिव	प्रणव{पुं;1;एक}/प्रणव{पुं;1;एक(णु1;घञ्;णु;अदादिः)}	प्रणव{पुं;1;एक}	उपमानम्,5.1	उपमानम्,5.1	N1	पवित्र	-	-	-
9.1	छन्दसाम्	1.1	-	छन्दस्{नपुं;6;बहु}	छन्दस्{नपुं;6;बहु}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6	छन्दसों_का	-	-	-
10.1	इव	3.1	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,8.1	उपमान_द्योतकः,8.1	NA	जैसे	-	-	-
11.1	आसीत्	11.1	-	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,5.1	अभिहित_कर्ता,5.1	KP	था	-	-	-
