index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	सुख-	1.1	सुखस्पर्शैः	सुख	सुख	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP	सुख-स्पर्श	-	-	-
1.2	स्पर्शैः	1.2	-	स्पर्श{पुं;3;बहु}/स्पर्श{नपुं;3;बहु}	स्पर्श{नपुं;3;बहु}	विशेषणम्,5.1	विशेषणम्,5.1	N3				-
2.1	शाल-	2.1	शालनिर्यासगन्धिभिः	शाल	शाल	पञ्चमी-तत्पुरुषः,2.2	पञ्चमी-तत्पुरुषः,2.2	CP	शाल-निर्यास-गन्धियों_से	-	-	-
2.2	निर्यास-	2.2	-	निर्यास	निर्यास	बहुव्रीहिः,2.3	बहुव्रीहिः,2.3	CP				-
2.3	गन्धिभिः	2.3	-	गन्धि{स्त्री;3;बहु}	गन्धि{स्त्री;3;बहु}	विशेषणम्,5.1	विशेषणम्,5.1	N3				-
3.1	पुष्प-	3.1	पुष्परेणूत्किरैर्वातैराधूतवनराजिभिः	पुष्प	पुष्प	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	पुष्प-रेणू-उत्किर	-	-	-
3.2	रेणू-	3.2	-	रेणू	रेणू	षष्ठी-तत्पुरुषः,3.3	षष्ठी-तत्पुरुषः,3.3	CP				-
3.3	उत्किरैः	3.3	-	उत्किर{पुं;3;बहु}/उत्किर{नपुं;3;बहु}	उत्किर{नपुं;3;बहु}	विशेषणम्,5.1	विशेषणम्,5.1	N3				-
4.1	आधूत-	4.1	-	धू1{क्त;धूञ्;स्वादिः	आधूत	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	CP	आधूत-अरण्य,जंगल,वृक्षोंका-धारी,रेखा,पंक्ति,कतार	-	-	-
4.2	वनराजिभिः	4.2	-	वनराजि{स्त्री;3;बहु}/राजि{नपुं;3;बहु}/राजि{पुं;3;बहु}	वनराजिभिः{नपुं;3;बहु}	विशेषणम्,5.1	विशेषणम्,5.1	N3				-
5.1	वातैः	5.1	-	वात{पुं;3;बहु}/वात{पुं;3;बहु(वा1;क्त;वा;अदादिः)}/वात{नपुं;3;बहु(वा1;क्त;वा;अदादिः)}	वात{नपुं;3;बहु(वा1;क्त;वा;अदादिः)}	करणम्,6.1	करणम्,6.1	N3	हवा,वायुसे	-	-	-
6.1	सेव्यमानौ	6.1	सेव्यमानौ	सेव्यमान{पुं;1;द्वि(सेव्1;शानच्_लट्;कर्मणि;सेवृँ;भ्वादिः)}/सेव्यमान{पुं;2;द्वि(सेव्1;शानच्_लट्;कर्मणि;सेवृँ;भ्वादिः)}	सेव्यमान{पुं;1;द्वि(सेव्1;शानच्_लट्;कर्मणि;सेवृँ;भ्वादिः)}	वर्तमानसमानकालः,8.1	वर्तमानसमानकालः,8.1	N1	सेवाकी	-	-	-
7.1	(तौ)	7.1	(-)	तद्{सर्वनाम;पुं;1;द्वि}/तद्{सर्वनाम;पुं;2;द्वि}	तद्{सर्वनाम;पुं;1;द्वि}	कर्ता,8.1	कर्ता,8.1	N1	वे	-	-	-
8.1	(जग्मतुः)	8.1	(-)	गम्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;गमॢँ;भ्वादिः}	गम्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;गमॢँ;भ्वादिः}	अभिहित_कर्ता,7.1	अभिहित_कर्ता,7.1	KP	गये	-	-	-
