index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	(राजन्)	1.1	(राजन्)	राजन्{पुं;8;एक}/राजत्{पुं;1;एक(राज्1;शतृ_लट्;राजृँ;भ्वादिः)}	राजन्{पुं;8;एक}	सम्बोध्यः,11.1	सम्बोध्यः,11.1	N8	चमकता_हुआ	-	-	-
2.1	वन्य-	2.1	वन्यवृत्तिर्	वन्य	वन्य	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	CP	वन्य-वृत्ति	-	-	-
2.2	वृत्तिः	2.2	-	वृत्ति{स्त्री;1;एक}/वृत्ति{पुं;1;एक}	वृत्ति{पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1				-
3.1	(सन्)	3.1	(-)	सत्{पुं;1;एक(अस्2;शतृ_लट्;असँ;अदादिः)}	सत्{पुं;1;एक(अस्2;शतृ_लट्;असँ;अदादिः)}	वर्तमानसमानकालः,11.1	वर्तमानसमानकालः,11.1	N1	सज्जन	-	-	-
4.1	इमाम्	4.1	इमाम्	इदम्{सर्वनाम;स्त्री;2;एक}	इदम्{सर्वनाम;स्त्री;2;एक}	कर्म,11.1	कर्म,11.1	N2	यह	-	-	-
5.1	शश्वत्	6.1	शश्वत्	शश्वत्{अव्य}	शश्वत्{अव्य}	क्रियाविशेषणम्,6.2	क्रियाविशेषणम्,6.2	NA	सतत	-	-	-
6.1	आत्मा-	7.1	आत्मानुगमनेन	आत्मा-	आत्मा-	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	आत्मा-	-	-	-
6.2	अनुगमनेन	7.2	-	अनुगमन{नपुं;3;एक}	अनुगमन{नपुं;3;एक}	करणम्,11.1	करणम्,11.1	N3				-
7.1	विद्यां	10.1	विद्यामभ्यसनेन	विद्यां	विद्यां	उपमानम्,10.1	उपमानम्,10.1	CP	विद्यां-अभि_अस्3ने~से	-	-	-
8.1	अभ्यसनेन	8.1	-	अभ्यसन{नपुं;3;एक(विद्यां	अभ्यसन{नपुं;3;एक(विद्यां	हेतुः,14.1	हेतुः,14.1	N3				-
9.1	इव	11.1	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,7.1	उपमान_द्योतकः,7.1	NA	जैसे	-	-	-
10.1	गाम्	5.1	गाम्	गो{पुं;2;एक}/गो{स्त्री;2;एक}	गो{स्त्री;2;एक}	कर्म,12.1	कर्म,12.1	N2	गाय_से	-	-	-
11.1	प्रसादयितुम्	12.1	प्रसादयितुम्	प्र_षद्1{णिच्;अव्य्;तुमुन्;षदॢँ;भ्वादिः}	प्र_षद्1{णिच्;अव्य्;तुमुन्;षदॢँ;भ्वादिः}	तुमुन्कर्म,12.1	तुमुन्कर्म,12.1	NA	प्रीति_कर	-	-	-
12.1	अर्हसि	14.1	अर्हसि	अर्ह्1{कर्तरि;लट्;म;एक;परस्मैपदी;अर्हँ;भ्वादिः}/अर्ह्2{कर्तरि;लट्;म;एक;परस्मैपदी;अर्हँ;चुरादिः}	अर्ह्1{कर्तरि;लट्;म;एक;परस्मैपदी;अर्हँ;भ्वादिः}	अभिहित_कर्ता,13.1;अकर्मक.1	अभिहित_कर्ता,13.1;अकर्मक.1	KP	योग्य_होते_हो	-	-	-
13.1	(त्वम्)	13.1		युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,12.1	कर्ता,12.1	N1				
14.1	(प्राप्तां)	9.1		प्राप्ता{प्र_आप्1;क्त;आपॢँ;स्वादिः;प्राप्ता;ना;स्त्री;2;एक}	प्राप्ता{प्र_आप्1;क्त;आपॢँ;स्वादिः;प्राप्ता;ना;स्त्री;2;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N2				
