index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	भीम-	1.1	भीमकान्तैः	भीम	भीम	इतरेतर-द्वन्द्वः,1.2	इतरेतर-द्वन्द्वः,1.2	CP	भीम-	भीम-
1.2	कान्तैः	1.2	--	कान्त{पुं;3;बहु}/कान्त{नपुं;3;बहु}	कान्त{पुं;3;बहु}	हेतुः,4.1	विशेषणम्,9.2#विशेषणम्,2.2#करणम्,4.1#हेतुः,4.1	N3	पति	पति
2.1	नृप-	2.1	नृप-गुणैः	नृप	नृप	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	नृप-	नृप-
2.2	गुणैः	2.2	--	गुण{पुं;3;बहु}/गुण{नपुं;3;बहु}	गुण{पुं;3;बहु}	हेतुः,4.1	विशेषणम्,9.2#विशेषणम्,1.2#करणम्,4.1#हेतुः,4.1	N3	गुणों_से	गुणों_से
3.1	सः	3.1	सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,4.1	विशेषणम्,11.1#विशेषणम्,7.1#सुप्_समुच्चितः,7.1#कर्ता_बे_वेर्ब्स्,4.1#कर्ता,4.1	N1	वह	वह
4.1	बभूव	12.1	बभूव	भू1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/भू1{कर्तरि;लिट्;म;बहु;परस्मैपदी;भ्वादिः}/भू1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,3.1	अभिहित_कर्ता,3.1	KP	हुआ	हुआ
5.1	उपजीविनाम्	4.1	उपजीविनाम्	उपजीविन्{पुं;6;बहु}/उपजीविन्{नपुं;6;बहु}	उपजीविन्{पुं;6;बहु}	षष्ठीसम्बन्धः,7.1	षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,9.2#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,6.2	N6	उपजीविनों_के	उपजीविनों_के
6.1	अ-	8.1	अधृष्यः	अ	अ	नञ्-तत्पुरुषः,6.2	नञ्-तत्पुरुषः,6.2	CP	अ-	अ-
6.2	धृष्यः	8.2	--	धृषी{स्त्री;1;बहु}	धृषी{स्त्री;1;बहु}	समुच्चितः,7.1	समुच्चितः,7.1	N1	धृषी	धृषी
7.1	अभिगम्यः	10.1	अभिगम्यश्च	अभिगम्य{पुं;1;एक}	अभिगम्य{पुं;1;एक}	विधेय_विशेषणम्,3.1	विधेय_विशेषणम्,3.1#उपमानम्,6.2#कर्ता_बे_वेर्ब्स्,4.1	N1	अभिगम्य	अभिगम्य
8.1	च	9.1		च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,7.1	सुप्_समुच्चय_द्योतकः,7.1#सम्बन्धः,7.1#समुच्चय_द्योतकः,7.1	NA	च2	च2
9.1	यादो-	5.1	यादोरत्नैः	यादस्	यादस्	इतरेतर-द्वन्द्वः,9.2	इतरेतर-द्वन्द्वः,9.2	CP	यादो-	यादो-
9.2	रत्नैः	5.2	--	रत्न{नपुं;3;बहु}/रत्न{पुं;3;बहु}	रत्न{नपुं;3;बहु}	हेतुः,4.1	विशेषणम्,2.2#विशेषणम्,1.2#करणम्,4.1#हेतुः,4.1	N3	रत्न_से	रत्न_से
10.1	इव	7.1	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,11.1	उपमानम्_रहित_उपमान_द्योतकः,11.1#उपमान_द्योतकः,11.1	NA	जैसे	जैसे
11.1	अर्णवः	6.1	अर्णवः	अर्णव{पुं;1;एक}	अर्णव{पुं;1;एक}	उपमानम्,3.1	विधेय_विशेषणम्,3.1#उपमानम्,7.1#उपमानम्,6.2#कर्ता_बे_वेर्ब्स्,4.1#उपमानम्,3.1	N1	अर्णव	अर्णव
12.1	च	11.1	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,7.1	सुप्_समुच्चय_द्योतकः,7.1#सम्बन्धः,7.1#समुच्चय_द्योतकः,7.1	NA	च2	च2
