index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	तस्मै	8.1	-	तद्{सर्वनाम;नपुं;4;एक}/तद्{सर्वनाम;पुं;4;एक}	तद्{सर्वनाम;पुं;4;एक}	प्रयोजनम्,8.1	प्रयोजनम्,8.1	N4	उस_को	-	-	-
2.1	सभ्याः	1.1	-	सभ्य{पुं;1;बहु}/सभ्य{स्त्री;2;बहु}/सभ्य{स्त्री;1;बहु}	सभ्य{पुं;1;बहु}	विशेषणम्,9.1	विशेषणम्,9.1	N1	विनम्र_ने,(सुशील,विनम्र,शिष्ट(रघु*१।५५)(कु*७।२९))	Personsbelongingtoorfitforanassemblyorcourt,suitabletogoodsociety,courteous,polite,refined,civilized	-	-
3.1	सभार्याय	7.1	सभार्याय	सभार्य{पुं;4;एक}/सभार्य{नपुं;4;एक}	सभार्य{पुं;4;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N4	सभार्य_के_लिये	kingwhoiswithhiswife	-	-
4.1	गोप्त्रे	4.1	-	गोप्तृ{पुं;4;एक}	गोप्तृ{पुं;4;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N4	गोप्तृ_के_लिये,प्ररक्षक,संधारकके_लिये	Foronewhopreservesorprotectsordefendsorcherishes	-	-
5.1	गुप्ततम-	2.1	गुप्ततमेन्द्रियाः	गुप्ततम-	गुप्ततम-	बहुव्रीहिः,5.2	बहुव्रीहिः,5.2	CP	ज्ञानेन्द्रियाँयाबुद्धीन्द्रियाँ-कर्मेन्द्रियाँकेउपरविजयप्राप्तकियाहैजिसने	Thepersonwhohascontrolledhisorgansofsenses	-	-
5.2	इन्द्रियाः	2.2	-	इन्द्रिय{पुं;1;बहु}/इन्द्रिय{स्त्री;2;बहु}/इन्द्रिय{स्त्री;1;बहु}	इन्द्रिय{पुं;1;बहु}	विशेषणम्,9.1	विशेषणम्,9.1	N1				-
6.1	अर्हणाम्	9.1	अर्हणामर्हते	अर्हणा{स्त्री;2;एक}	अर्हणा{स्त्री;2;एक}	कर्म,8.1	कर्म,8.1	N2	अर्हणा_को,पूजा,आराधना,सम्मान,आदरतथासम्मानकेसाथव्यवहारकरना,	Toworship,honour	-	-
7.1	अर्हते	6.1	-	अर्हत्{नपुं;4;एक(अर्ह्1;शतृ_लट्;अर्हँ;भ्वादिः)}/अर्हत्{पुं;4;एक(अर्ह्1;शतृ_लट्;अर्हँ;भ्वादिः)}	अर्हत्{पुं;4;एक(अर्ह्1;शतृ_लट्;अर्हँ;भ्वादिः)}	विशेषणम्,1.1	विशेषणम्,1.1	N4	योग्य,अधिकारी,पूजनीय_के_लिये	Forpersonwithauthorityandwhoiseligible	-	-
8.1	चक्रुः	10.1	चक्रुर्मुनयो	कृ3{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;डुकृञ्;तनादिः}	कृ3{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;डुकृञ्;तनादिः}	अभिहित_कर्ता,2;सकर्मक.1	अभिहित_कर्ता,2;सकर्मक.1	KP	ध्_कृ3_प्प्_स्क्या	haddone	-	-
9.1	मुनयः	3.1	-	मुनि{पुं;1;बहु}/मुनि{स्त्री;1;बहु}	मुनि{पुं;1;बहु}	कर्ता,8.1	कर्ता,8.1	N1	मुनि,ऋषि,महात्मा,सन्त,भक्त,संन्यासी,	saint,sage,seer,ascetic,monk	-	-
10.1	नय-	5.1	नयचक्षुषे	नय	नय	बहुव्रीहिः,10.2	बहुव्रीहिः,10.2	CP	नीति-चक्षुस्,नैतिकता,न्याय,न्यायपरता,न्पाय्यताचलतिकापालनकरनेवाला	noble&righteousman	-	-
10.2	चक्षुषे	5.2	-	चक्षुस्{पुं;4;एक}/चक्षुस्{स्त्री;4;एक}	चक्षुस्{पुं;4;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N4				-
