index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	अथ	1.1	अथ	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	ऐसा	ऐसा
2.1	अभ्यर्च्य	7.1	अभ्यर्च्य	अभि_ऋच्1{अव्य;ल्यप्;तुदादिः}	अभि_ऋच्1{अव्य;ल्यप्;तुदादिः}	पूर्वकालः,10.1	पूर्वकालः,10.1	NA	अभि_ऋच्1_कर	अभि_ऋच्1_कर
3.1	विधातारम्	6.1	विधातारम्	विधातृ{पुं;2;एक}/विधातृ{पुं;2;एक(वि_धा1;तृच्;जुहोत्यादिः)}/विधातृ{पुं;2;एक(वि_धे1;तृच्;भ्वादिः)}	विधातृ{पुं;2;एक(वि_धा1;तृच्;जुहोत्यादिः)}	विशेषणम्,7.2	विशेषणम्,7.2#कर्म,2.1	N2	विधाते	विधाते
4.1	प्रयतौ	3.1	प्रयतौ	प्रयत{पुं;1;द्वि(प्र_यत्1;घञ्;भ्वादिः)}/प्रयत{पुं;2;द्वि(प्र_यत्1;घञ्;भ्वादिः)}	प्रयत{पुं;2;द्वि(प्र_यत्1;घञ्;भ्वादिः)}	कर्म,3.1	विशेषणम्,7.2#विशेषणम्,6.1#कर्म,10.1#कर्म,3.1#कर्ता,10.1	N2		
5.1	पुत्रकाम्यया	2.1	पुत्रकाम्यया	पुत्रकाम्य{स्त्री;3;एक}	पुत्रकाम्य{स्त्री;3;एक}	हेतुः,10.1	हेतुः,10.1	N3		
6.1	तौ	4.1	तौ	तद्{सर्वनाम;पुं;1;द्वि}/तद्{सर्वनाम;पुं;2;द्वि}	तद्{सर्वनाम;पुं;1;द्वि}	विशेषणम्,7.2	विशेषणम्,7.2#विशेषणम्,4.1#कर्म,10.1#कर्म,3.1#कर्ता,10.1	N1	वे	वे
7.1	दम्-	5.1	दम्पती	दम्-	दम्-	इतरेतर-द्वन्द्वः,7.2	इतरेतर-द्वन्द्वः,7.2	CP	दम्पति	दम्पति
7.2	पती	5.2		पति{पुं;1;द्वि}/पति{पुं;2;द्वि}	पति{पुं;1;द्वि}	कर्ता,10.1	कर्ता,10.1#कर्मसमानाधिकरणम्,6.1#कर्मसमानाधिकरणम्,4.1#कर्म,10.1#कर्म,3.1	N1		
8.1	वसिष्ठस्य	9.1	वसिष्ठस्य	वसिष्ठ{पुं;6;एक}	वसिष्ठ{पुं;6;एक}	षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,7.2#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,3.1	N6	वसिष्ठ_के	वसिष्ठ_के
9.1	गुरोः	8.1	गुरोः	गुरु{पुं;5;एक}/गुरु{पुं;6;एक}	गुरु{पुं;6;एक}	विशेषणम्,8.1	विशेषणम्,8.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,7.2#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,3.1#हेतुः5,10.1#हेतुः5,4.1#हेतुः5,3.1#हेतुः5,2.1#अपादानम्,10.1	N5	गुरु_से	गुरु_से
10.1	जग्मतुः	11.1	जग्मतुः	गम्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;भ्वादिः}	गम्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,7.2;सकर्मक	अभिहित_कर्ता,7.2;सकर्मक	KP	गये	गये
11.1	आश्रमम्	10.1	आश्रमम्	आश्रम{पुं;2;एक}/आश्रम{नपुं;1;एक}/आश्रम{नपुं;2;एक}	आश्रम{पुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	आश्रम_को	आश्रम_को
