index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	ईप्सितम्	3.1	ईप्सितं	ईप्सित{नपुं;1;एक}/ईप्सित{नपुं;2;एक}	ईप्सित{नपुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	चाहना	-	-	-
2.1	तद्-	1.1	तदवज्ञानात्विद्धि	तद्	तद्	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	उससे	-	-	-
2.2	अवज्ञानात्	1.2	-	अवज्ञान{नपुं;5;एक}	अवज्ञान{नपुं;5;एक}	हेतुः,10.1	हेतुः,10.1	N5				-
3.1	विद्धि	8.1	विद्धि	विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः}	विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः}	अभिहित_कर्ता,12.1	अभिहित_कर्ता,12.1	KP	समझो	-	-	-
4.1	स-	4.1	सार्गलमात्मनः	स-	स-	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	CP	स-अर्गल_को	-	-	-
4.2	अर्गलम्	4.2		अर्गल{पुं;2;एक}/अर्गल{नपुं;1;एक}/अर्गल{नपुं;2;एक}	अर्गल{नपुं;1;एक}	विधेय_विशेषणम्,1.1	विधेय_विशेषणम्,1.1	N1				-
5.1	आत्मनः	2.1		आत्मन्{पुं;2;बहु}/आत्मन्{पुं;5;एक}/आत्मन्{पुं;6;एक}	आत्मन्{पुं;6;एक}	षष्ठीसम्बन्धः,1.1	षष्ठीसम्बन्धः,1.1	N6	आत्मा_की	-	-	-
6.1	प्रतिबध्नाति	11.1	प्रतिबध्नाति	प्रति_बन्ध्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;बन्धँ;क्र्यादिः}	प्रति_बन्ध्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;बन्धँ;क्र्यादिः}	अभिहित_कर्ता,9.3	अभिहित_कर्ता,9.3	KP	प्रति_बन्ध्1_प्प्_स्क्ता_है	-	-	-
7.1	हि	6.1	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	हि	-	-	-
8.1	श्रेयः	10.1	श्रेयः	श्रेयस्{नपुं;1;एक}/श्रेयस्{नपुं;2;एक}/श्रेयस्{नपुं;8;एक}/श्रेय{पुं;1;एक}	श्रेयस्{नपुं;2;एक}	कर्म,6.1	कर्म,6.1	N2	श्रेय_को	-	-	-
9.1	पूज्य-	9.1	पूज्यपूजाव्यतिक्रमः	पूज्य-	पूज्य-	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	CP	पूज्यपूजा-अतिक्रमण	-	-	-
9.2	पूजा-	9.2		पूजा-	पूजा-	षष्ठी-तत्पुरुषः,9.3	षष्ठी-तत्पुरुषः,9.3	CP				
9.3	व्यतिक्रमः	9.3		व्यतिक्रम{पुं;1;एक}	व्यतिक्रम{पुं;1;एक}	कर्ता,6.1	कर्ता,6.1	N1				-
10.1	(भवति)	5.1		भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	वाक्यकर्म,3.1	वाक्यकर्म,3.1	KP	ध्_भू1_प्प्_स्क्ता_है	-	-	-
11.1	(इति)	6.1		इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,10.1	वाक्यकर्म_द्योतकः,10.1	NA	ऐसा	-	-	-
12.1	(त्वम्)	7.1		युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,3.1	कर्ता,3.1	N1	तुम	-	-	-
