index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	सः	1.1	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	उसने	-	-	-
2.1	वेला-	2.1	वेलावप्रवलयां	वेला	वेला	बहुव्रीहिः,2.3	बहुव्रीहिः,2.3	CP	समय-दुर्गाप्राचीर-वलया	-	-	-
2.2	वप्र-	2.2	-	वप्र	वप्र	कर्मधारयः,2.3	कर्मधारयः,2.3	CP				-
2.3	वलयां	2.3	-	वलया{स्त्री;2;एक}	वलया{स्त्री;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2				-
3.1	परिखीकृत-	3.1	परिखीकृतसागराम्	परिखीकृत	परिखीकृत	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	CP	परिखीकृत-सागरा	-	-	-
3.2	सागराम्	3.2	-	सागरा{स्त्री;2;एक}	सागरा{स्त्री;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2				-
4.1	अनन्य-	4.1	अनन्यशासनामुर्वीं	अनन्य	अनन्य	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	CP	अनन्य-शासनाम्-भूमि	-	-	-
4.2	शासनाम्	4.2	-	शासनाम्{स्त्री;2;एक}	शासनाम्{स्त्री;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2				-
5.1	उर्वीं	5.1	-	उर्वी{स्त्री;2;एक}	उर्वी{स्त्री;2;एक}	कर्म,6.1	कर्म,6.1	N2				-
6.1	शशास	8.1	शशासैकपुरीमिव	शस्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;शसुँ;भ्वादिः}/शस्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;शसुँ;भ्वादिः}/शास्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;शासुँ;अदादिः}/शास्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;शासुँ;अदादिः}/शास्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;शासुँ;अदादिः}	शास्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;शासुँ;अदादिः}	अभिहित_कर्ता,1.1;सकर्मक.1	अभिहित_कर्ता,1.1;सकर्मक.1	KP	शासन_किया	-	-	-
7.1	एक-	6.1	-	एक	एक	कर्मधारयः,7.2	कर्मधारयः,7.2	CP	एक-पुरी_से	-	-	-
7.2	पुरीम्	6.2	-	पुरी{स्त्री;2;एक}	पुरी{स्त्री;2;एक}	उपमानम्,5.1	उपमानम्,5.1	N2				-
8.1	इव	7.1	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,7.2	उपमान_द्योतकः,7.2	NA	जैसे	-	-	-
