index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	पार्श्व-	3	पार्श्वद्रुमाः	पार्श्व	पार्श्व	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	पास-द्रुमायें	-	-	-
1.2	द्रुमाः	-	-	द्रुम{पुं;1;बहु}/द्रुम{पुं;8;बहु}/द्रुमा{स्त्री;8;बहु}/द्रुमा{स्त्री;1;बहु}/द्रुमा{स्त्री;2;बहु}	द्रुमा{स्त्री;1;बहु}	कर्ता,8.1	कर्ता,8.1	N1				-
2.1	विसृष्ट-	1	विसृष्टपार्श्वानुचरस्य	विसृष्ट	विसृष्टः	तृतीयार्थ-बहुव्रीहिः,2.2	तृतीयार्थ-बहुव्रीहिः,2.2	CP	विसृष्टः-पास-सेवक_के	-	-	-
2.2	पार्श्व-	-	-	पार्श्व	पार्श्व	षष्ठी-तत्पुरुषः,2.3	षष्ठी-तत्पुरुषः,2.3	CP				-
2.3	अनुचरस्य	-	-	अनुचर{नपुं;6;एक}/अनुचर{पुं;6;एक}	अनुचर{पुं;6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6				-
3.1	पाशभृता	4	पाशभृता	पाशभृत्{पुं;3;एक}	पाशभृत्{पुं;3;एक}	हेतुः,8.1	हेतुः,8.1	N3	पाशभृत्_से	-	-	-
4.1	तस्य	2	तस्य	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;नपुं;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	उसके	-	-	-
5.1	उन्मदानां	8	उन्मदानां	उन्मद{पुं;6;बहु}/उन्मदा{स्त्री;6;बहु}	उन्मद{पुं;6;बहु}	षष्ठीसम्बन्धः,6.1	षष्ठीसम्बन्धः,6.1	N6	उन्मदों_के	-	-	-
6.1	वयसां	10	वयसां	वयस्{नपुं;6;बहु}	वयस्{नपुं;6;बहु}	षष्ठीसम्बन्धः,7.1	षष्ठीसम्बन्धः,7.1	N6	आयु_के	-	-	-
7.1	विरावैः	11	विरावैः	विराव{पुं;3;बहु}	विराव{पुं;3;बहु}	हेतुः,8.1	हेतुः,8.1	N3	कोलाहल_से	-	-	-
8.1	उदीरयामासुः	6	उदीरयामासुः	उत्_ईर्2{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;ईरँ;चुरादिः}	उत्_ईर्2{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;ईरँ;चुरादिः}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1	KP	बोलीं	-	-	-
9.1	समस्य	5	समस्य	सम{पुं;6;एक}	सम{पुं;6;एक}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	-	-	-	-
10.1	आलोकशब्दम्	9	आलोकशब्दम्	आलोकशब्द{पुं;2;एक}	आलोकशब्द{पुं;2;एक}	कर्म,8.1	कर्म,8.1	N2	-	-	-	-
11.1	इव	7	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,10.1	उपमान_द्योतकः,10.1	NA	-	-	-	-
