index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	अथ	5	अथैनमद्रेस्तनया	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	और	-	-	-
2.1	एनम्	-	-	इदम्{सर्वनाम;पुं;2;एक}	इदम्{सर्वनाम;पुं;2;एक}	कर्म,5.1	कर्म,5.1	N2	-	-	-	-
3.1	अद्रेः	-	-	अद्रि{पुं;5;एक}/अद्रि{पुं;6;एक}	अद्रि{पुं;6;एक}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	-	-	-	-
4.1	तनया	-	-	तना{स्त्री;3;एक}/तनया{स्त्री;1;एक}	तनया{स्त्री;1;एक}	कर्ता,5.1	कर्ता,5.1	N1	अद्रेः-तनया_ने	-	-	-
5.1	शुशोच	6	शुशोच	शुच्2{कर्तरि;लिट्;प्र;एक;परस्मैपदी;ईँशुचिँर्;दिवादिः}/शुच्2{कर्तरि;लिट्;उ;एक;परस्मैपदी;ईँशुचिँर्;दिवादिः}/शुच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;शुचँ;भ्वादिः}/शुच्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;शुचँ;भ्वादिः}	शुच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;शुचँ;भ्वादिः}	अभिहित_कर्ता,4;सकर्मक.1	अभिहित_कर्ता,4;सकर्मक.1	KP	शोक_किया	-	-	-
6.1	सेनान्यम्	7	सेनान्यमालीढमिवासुरास्त्रैः	सेनानी{पुं;2;एक}	सेनानी{पुं;2;एक}	उपमानम्,2.1	उपमानम्,2.1	N2	सेना_का_नायक_का	-	-	-
7.1	आलीढम्	-	-	आलीढ{नपुं;1;एक}/आलीढ{नपुं;2;एक}/आङ्_लिह्1{कर्तरि;लोट्;म;द्वि;परस्मैपदी;लिहँ;अदादिः}/आङ्_लिह्1{कर्तरि;लङ्;म;द्वि;परस्मैपदी;लिहँ;अदादिः}/आलीढ{पुं;2;एक(लिह्1;क्त;लिहँ;अदादिः)}/आलीढ{नपुं;1;एक(लिह्1;क्त;लिहँ;अदादिः)}/आलीढ{नपुं;2;एक(लिह्1;क्त;लिहँ;अदादिः)}	आलीढ{पुं;2;एक(लिह्1;क्त;लिहँ;अदादिः)}	विशेषणम्,6.1	विशेषणम्,6.1	N2	आलीढ_को	-	-	-
8.1	इव	-	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,6.1	उपमान_द्योतकः,6.1	NA	जैसे	-	-	-
9.1	असुर-	-	-	असुर	असुर	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	CP	राक्षस-अस्त्रों_से	-	-	-
9.2	अस्त्रैः	-	-	अस्त्र{पुं;3;बहु}/अस्त्र{नपुं;3;बहु}	अस्त्र{नपुं;3;बहु}	करणम्,7.1	करणम्,7.1	N3				-
