index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	ततः	1	ततो	ततः{अव्य}	ततः{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	वहाँ_से	-	-	-
2.1	नृपतिः	9	नृपतिर्निषङ्गादुद्धर्तुमैच्छत्प्रभासभोद्धृतारिः	नृपति{पुं;1;एक}	नृपति{पुं;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	राजा	-	-	-
3.1	मृगेन्द्रगामी	3	मृगेन्द्रगामी	मृगेन्द्र-गामिन्{पुं;1;एक}	मृगेन्द्र-गामिन्{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1	सिंह-गामिन्_ने	-	-	-
4.1	शरं	6	शरं	शर{पुं;2;एक}/शर{नपुं;1;एक}/शर{नपुं;2;एक}	शर{नपुं;2;एक}	कर्म,8.1	कर्म,8.1	N2	बाण_की	-	-	-
5.1	शरण्यः	7	शरण्यः	शरण्य{पुं1एक{कृदन्त}({कृत्_धातुरक्ष्1}यत्{धातुःरक्षँ}भ्वादिः)}	शरण्य{पुं1एक{कृदन्त}({कृत्_धातुरक्ष्1}यत्{धातुःरक्षँ}भ्वादिः)}	विशेषणम्,2.1	विशेषणम्,2.1	NA	-	-	-	-
6.1	मृगेन्द्रस्य	2	मृगेन्द्रस्य	मृगेन्द्र{पुं;6;एक}	मृगेन्द्र{पुं;6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6	सिंह_के	-	-	-
7.1	वध्यस्य	5	वध्यस्य	वध्य{पुं;6;एक}/वध्य{नपुं;6;एक}	वध्य{नपुं;6;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N6	मारने_योग्य_के	-	-	-
8.1	वधाय	4	वधाय	वध{पुं;4;एक}	वध{पुं;4;एक}	प्रयोजनम्,9.1	प्रयोजनम्,9.1	N4	वध_के_लिये	-	-	-
9.1	ऐच्छत्	-	-	इष्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;इषुँ;तुदादिः}	इष्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;इषुँ;तुदादिः}	अभिहित_कर्ता,2;सकर्मक.1	अभिहित_कर्ता,2;सकर्मक.1	KP	इच्छा_की	-	-	-
10.1	जात-	8	जाताभिषङ्गो	जात	जात	प्रथमार्थ-बहुव्रीहिः,10.2	प्रथमार्थ-बहुव्रीहिः,10.2	CP	-	-	-	-
10.2	अभिषङ्गः	-	-	अभिषङ्ग{पुं;1;एक}	अभिषङ्ग{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1				-
11.1	निषङ्गात्	-	-	निषङ्ग{पुं;5;एक}	निषङ्ग{पुं;5;एक}	अपादानम्,8.1	अपादानम्,8.1	N5	-	-	-	-
12.1	प्रसभ-	-	प्रसभोद्धृतारिः	प्रसभ	प्रसभ	पञ्चम्यर्थ-बहुव्रीहिः,12.2	पञ्चम्यर्थ-बहुव्रीहिः,12.2	CP	-	-	-	-
12.2	उद्धृत-	-	-	उद्धृत	उद्धृत	चतुर्थ्यर्थ-बहुव्रीहिः,12.3	चतुर्थ्यर्थ-बहुव्रीहिः,12.3	CP				-
12.3	अरिः	-	-	अरि{पुं;1;एक}/अरि{स्त्री;1;एक}	अरि{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1				-
