index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	परम्-	5	परमेश्वरेण	परम	परम्	कर्मधारयः,1.2	कर्मधारयः,1.2	CP	परम-ईश्वर_से	-	-	-
1.2	ईश्वरेण	-	-	ईश्वर{पुं;3;एक}/ईश्वर{नपुं;3;एक}	ईश्वर{नपुं;3;एक}	हेतुः,2.2	हेतुः,2.2	N3				-
2.1	प्रदिष्ट-	4	प्रदिष्टकाला	प्रदिष्ट	प्रदिष्ट	प्रथमार्थ-बहुव्रीहिः,2.2	प्रथमार्थ-बहुव्रीहिः,2.2	CP	-	-	-	-
2.2	काला	-	-	काला{स्त्र;1;एक}	काला{स्त्र;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	NA				-
3.1	उपस्थिता	6	उपस्थिता	उपस्थिता{स्त्री;1;एक(ष्था1;क्त;ष्था;भ्वादिः)}	उपस्थिता{स्त्री;1;एक(ष्था1;क्त;ष्था;भ्वादिः)}	विशेषणम्,4.1	विशेषणम्,4.1	N1	उपस्थित	-	-	-
4.1	एषा	-	-	एतद्{स्त्री;1;एक}	एतद्{स्त्री;1;एक}	कर्ता,13.1	कर्ता,13.1	N1	इस	-	-	-
5.1	शोणित-	7	शोणितपारणा	शोणित	शोणित	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	-	-	-	-
5.2	पारणा	-	-	पारणा{स्त्री;1;एक}	पारणा{स्त्री;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1				-
6.1	सुधा	10	सुधेव	सुधा{स्त्री;1;एक}	सुधा{स्त्री;1;एक}	उपमानम्,4.1	उपमानम्,4.1	N1	सुधा	-	-	-
7.1	इव	-	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,5.2	उपमान_द्योतकः,5.2	NA	जैसे	-	-	-
8.1	क्षुधितस्य	2	क्षुधितस्य	क्षुधित{पुं;6;एक}/क्षुधित{नपुं;6;एक}	क्षुधित{नपुं;6;एक}	षष्ठीसम्बन्धः,10.1	षष्ठीसम्बन्धः,10.1	N6	क्षुधित_का	-	-	-
9.1	तस्य	-	-	तद्{पुं;6;एक}/तद्{नपुं;6;एक}	तद्{नपुं;6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6	-	-	-	-
10.1	मे	8	मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,11.1	N6	मेरी	-	-	-
11.1	तृप्त्यै	3	तृप्त्यै	तृप्ति{स्त्री;4;एक}	तृप्ति{स्त्री;4;एक}	सन्दर्भ_बिन्दुः,12.1	सन्दर्भ_बिन्दुः,12.1	N4	संतोष_को	-	-	-
12.1	अलम्	1	तस्यालमेषा	अलम्{अव्य}	अलम्{अव्य}	विशेषणम्,4.1	विशेषणम्,4.1	NA	बस	-	-	-
13.1	(अस्ति)	-	(-)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,4.1	अभिहित_कर्ता,4.1	KP	-	-	-	-
14.1	सुरद्विषः	9	सुरद्विषश्चान्द्रमसी	सुरद्विष{पुं;6;एक}	सुरद्विष{पुं;6;एक}	षष्ठीसम्बन्धः,15.1	षष्ठीसम्बन्धः,15.1	N6	-	-	-	-
15.1	चान्द्रमसी	-	-	चान्द्रमसी{स्त्री;1;एक}	चान्द्रमसी{स्त्री;1;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N1	-	-	-	-
