index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	लब्ध-	2.1	लब्धप्रशमनस्वस्थमथैनं	लब्ध(लभ्1;क्त;भ्वादिः)	लब्ध(लभ्1;क्त;भ्वादिः)	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP		
1.2	प्रशमन-	2.2	--	प्रशमन(प्र_शम्1;ल्युट्;दिवादिः)	प्रशमन(प्र_शम्1;ल्युट्;दिवादिः)	तृतीया-तत्पुरुषः,1.3	तृतीया-तत्पुरुषः,1.3	CP		
1.3	स्वस्थम्	2.3	--	स्थ{पुं;2;एक}/स्थ{नपुं;1;एक}/स्थ{नपुं;2;एक}	स्थ{पुं;2;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N2	स्थित	स्थित
2.1	अथ	1.1	--	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,1.3	सम्बन्धः,1.3	NA	ऐसा	ऐसा
3.1	एनम्	3.1	--	इदम्{सर्वनाम;पुं;2;एक}	इदम्{सर्वनाम;पुं;2;एक}	कर्म,4.1	कर्म,4.1	N2	यह	यह
4.1	सम्_उप_स्थिता	9.1	समुपस्थिता	सम्_उप_स्थिता{स्त्री;1;एक(ष्था1;क्त;भ्वादिः)}	सम्_उप_स्थिता{स्त्री;1;एक(ष्था1;क्त;भ्वादिः)}	अभिहित_कर्ता,5.2	अभिहित_कर्ता,5.2	KP	स्थित	स्थित
5.1	पार्थिव-	7.1	पार्थिवश्रीर्द्वितीयेव	पार्थिव	पार्थिव	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	पार्थिव-	पार्थिव-
5.2	श्रीः	7.2	--	श्री{स्त्री;1;एक}/श्री{स्त्री;8;एक}	श्री{स्त्री;1;एक}	कर्ता,4.1	कर्ता,4.1	N1	श्री	श्री
6.1	द्वितीया	6.1	--	द्वितीया{स्त्री;1;एक}/द्वितीया{स्त्री;1;एक}	द्वितीया{स्त्री;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1	दुसरी	दुसरी
7.1	इव	8.1	--	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,4.1	उपमान_द्योतकः,4.1	NA	जैसे	जैसे
8.1	शरत्	5.1	शरत्पङ्कजलक्षणा	शरद्{स्त्री;1;एक}	शरद्{स्त्री;1;एक}	कर्ता,4.1	कर्ता,4.1	N1	शरत्-	शरत्-
9.1	पङ्कज-	4.1	--	पङ्कज	पङ्कज	षष्ठ्यर्थ-बहुव्रीहिः,9.2	षष्ठ्यर्थ-बहुव्रीहिः,9.2	CP	पङ्कज-	पङ्कज-
9.2	लक्षणा	4.2	--	लक्षणा{स्त्री;1;एक}	लक्षणा{स्त्री;1;एक}	उपमानम्,8.1	उपमानम्,8.1	N1	लक्षणा	लक्षणा
