"index"	"word"	"poem"	"sandhied_word"	"morph_analysis"	"morph_in_context"	"kaaraka_sambandha"	"possible_relations"	"color_code"	"hindi_meaning"	"hindi_meaning_active"
1.1	"गुप्तम्"		"गुप्तम्"	"-"	"-"	"विशेषणम्,3.1"	"विशेषणम्,3.1"	"FS"		
2.1	"ददृशुः"		"ददृशुः"	"दृश्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;भ्वादिः}"	"दृश्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;भ्वादिः}"	"अभिहित_कर्ता"	"अभिहित_कर्ता"	"KP"	"देखीं"	"देखीं"
3.1	"आत्मानम्"		"आत्मानम्"	"आत्मन्{पुं;2;एक}"	"आत्मन्{पुं;2;एक}"	"कर्म,2.1"	"कर्म,2.1"	"N2"	"आत्मा"	"आत्मा"
4.1	"सर्वाः"		"सर्वाः"	"सर्वा{सर्वनाम;स्त्री;1;बहु}/सर्वा{सर्वनाम;स्त्री;2;बहु}"	"सर्वा{सर्वनाम;स्त्री;1;बहु}"	"कर्ता,2.1"	"कर्ता,2.1"	"N1"	"सर्वा_ने"	"सर्वा_ने"
5.1	"स्वप्नेषु"		"स्वप्नेषु"	"स्वप्न{पुं;7;बहु}"	"स्वप्न{पुं;7;बहु}"	"अधिकरणम्,2.1"	"अधिकरणम्,2.1"	"N7"	"स्वप्नों_में"	"स्वप्नों_में"
6.1	"वामनैः"		"वामनैः"	"वामन{पुं;3;बहु}/वामन{नपुं;3;बहु}"	"वामन{पुं;3;बहु}"	"करणम्,1.1"	"करणम्,1.1"	"N3"	"वामनों_से"	"वामनों_से"
7.1	"जलजा-"		"जलजासिगदाशार्ङ्गचक्रलाञ्छितमूर्तिभिः"	"जलजा"	"जलजा"	"द्वन्द्वः,7.5"	"द्वन्द्वः,7.5"	"CP"	"लक्ष्मी"	"लक्ष्मी"
7.2	"असि-"		"--"	"असि"	"असि"	"द्वन्द्वः,7.5"	"द्वन्द्वः,7.5"	"CP"	"हो"	"हो"
7.3	"गदा-"		"--"	"गदा"	"गदा"	"द्वन्द्वः,7.5"	"द्वन्द्वः,7.5"	"CP"	"गदा-"	"गदा-"
7.4	"शार्ङ्ग-"		"--"	"शार्ङ्ग"	"शार्ङ्ग"	"द्वन्द्वः,7.5"	"द्वन्द्वः,7.5"	"CP"	"शार्ङ्ग-"	"शार्ङ्ग-"
7.5	"चक्र-"		"--"	"चक्र"	"चक्र"	"तृतीया-तत्पुरुषः,7.6"	"तृतीया-तत्पुरुषः,7.6"	"CP"	"चक्र-"	"चक्र-"
7.6	"लाञ्छित-"		"--"	"लाञ्छित"	"लाञ्छित"	"बहुव्रीहिः,7.7"	"बहुव्रीहिः,7.7"	"CP"		
7.7	"मूर्तिभिः"		"--"	"मूर्ति{पुं;3;बहु}/मूर्ति{स्त्री;3;बहु}"	"मूर्ति{पुं;3;बहु}"	"हेतुः,2.1"	"हेतुः,2.1"	"N3"	"मूर्तियों_से"	"मूर्तियों_से"
