index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	कैलास-	1	कैलासगौरं	कैलास	कैलास	कर्मधारयः,1.2	कर्मधारयः,1.2	CP	कैलासजैसेश्वेत	whiteastheKailasmountain	-	-
1.2	गौरं	-	-	गौर{पुं;2;एक}/गौर{नपुं;1;एक}/गौर{नपुं;2;एक}	गौर{पुं;2;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N2				-
2.1	वृषम्	2	वृषमारुरुक्षोः	वृष{पुं;2;एक}	वृष{पुं;2;एक}	कर्म,3.1	कर्म,3.1	N2	बैल	thebull	-	-
3.1	अरुरुक्षोः	-	-	अरुरुक्षु{नपुं;6;द्वि}/अरुरुक्षुनपुं;7;द्वि}	अरुरुक्षु{नपुं;6;द्वि}	विशेषणम्,8.1	विशेषणम्,8.1	N6	चढनेकिआशारखनेवालेके	oftheonedesirousofmounting	-	-
4.1	पाद-	3	पादार्पणानुग्रहपूतपृष्ठम्	पाद	पाद	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	पैरोंकीकृपासेप्राप्तहैजिस्कोपवित्रपीठ	withasnactifiedbackduethegraceofthefeet	-	-
4.2	अर्पण-	-	-	अर्पण	अर्पण	कर्मधारयः,4.3	कर्मधारयः,4.3	CP				-
4.3	अनुग्रह-	-	-	अनुग्रह	अनुग्रह	तृतीया-तत्पुरुषः,4.4	तृतीया-तत्पुरुषः,4.4	CP				-
4.4	पूत-	-	-	पूत	पूत	षष्ठ्यर्थ-बहुव्रीहिः,4.5	षष्ठ्यर्थ-बहुव्रीहिः,4.5	CP				-
4.5	पृष्ठम्	-	-	पृष्ठम्{पुं;3;एक}/अनुग्रह{नपुं;3;एक}	पृष्ठम्{पुं;2;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N2				-
5.1	अवेहि	4	अवेहि	अव_इ1{कर्तरि;लोट्;म;एक;परस्मैपदी;इण्;अदादिः}/वेह्1{भावे;लुङ्;प्र;एक;आत्मनेपदी;वेहृँ;भ्वादिः}	अव_इ1{कर्तरि;लोट्;म;एक;परस्मैपदी;इण्;अदादिः}	अभिहित_कर्ता,12.1	अभिहित_कर्ता,12.1	KP	जानो	know	-	-
6.1	मां	5	मां	अस्मद्{सर्वनाम;2;एक}	अस्मद्{सर्वनाम;2;एक}	कर्म,5.1	कर्म,5.1	N2	मुझे	me	-	-
7.1	किंकरम	6	किंकरमष्टमूर्तेः	किङ्करम}	किङ्करम{पुं;2;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N2	सेवक	theservant	-	-
8.1	अष्टमूर्तेः	-	-	अष्टमूर्ति{पुं;5;एक}/अष्टमूर्ति{पुं;6;एक}	अष्टमूर्ति{पुं;6;एक}	षष्ठीसम्बन्धः,7.1	षष्ठीसम्बन्धः,7.1	N6	भगवानशिवका	ofShiva	-	-
9.1	कुम्भोदरं	7	कुम्भोदरं	कुम्भोदरम्}	कुम्भोदर{नपुं;2;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N2	कुम्भोदर	asKumbodhara	-	-
10.1	नाम	8	नाम	नाम{अव्य}	नाम{नपुं;2;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N2	नाम	named	-	-
11.1	निकुम्भ-	9	निकुम्भमित्रम्	निकुम्भ	निकुम्भ	षष्ठी-तत्पुरुषः,11.2	षष्ठी-तत्पुरुषः,11.2	CP	निकुम्भकेमित्र_को	friendofnikumbh	-	-
11.2	मित्रम्	-	-	मित्र{पुं;2;एक}/मित्र{नपुं;1;एक}/मित्र{नपुं;2;एक}	मित्र{नपुं;2;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N2				-
12.1	(त्वम्)	-	-	युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,5.1	कर्ता,5.1	N1	तुम	you	-	-
