index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	सः	1	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1	उस	-	-	-
2.1	पाटलायां	2	पाटलायां	पाटला{स्त्री;7;एक}	पाटला{स्त्री;7;एक}	अधिकरणम्,4.1	अधिकरणम्,4.1	N7	पाटला_में	-	-	-
3.1	गवि	3	गवि	गो{स्त्री;7;एक}/गो{पुं;7;एक}	गो{पुं;7;एक}	अधिकरणम्,4.1	अधिकरणम्,4.1	N7	गाय_में	-	-	-
4.1	स्थितवान्	4	तस्थिवांसं	स्थितवत्{पुं;1;एक(ष्था1;क्तवतु;ष्था;भ्वादिः)}	स्थितवत्{पुं;1;एक(ष्था1;क्तवतु;ष्था;भ्वादिः)}	विशेषणम्,5.1	विशेषणम्,5.1	N1	रहे	-	-	-
5.1	धनुर्धरः	5	धनुर्धरः	धनुर्धर{पुं;1;एक}	धनुर्धर{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	धनुर्धर_ने	-	-	-
6.1	केसरिणं	6	केसरिणं	केसरिन्{पुं;2;एक}	केसरिन्{पुं;2;एक}	कर्म,7.1	कर्म,7.1	N2	सिंह_को	-	-	-
7.1	ददर्श	7	ददर्श	दृश्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;दृशिँर्;भ्वादिः}/दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	अभिहित_कर्ता,5;सकर्मक.1	अभिहित_कर्ता,5;सकर्मक.1	KP	देखा	-	-	-
8.1	गिरिः	8	अधित्यकायामिव	गिरि{पुं;1;एक}/गिरि{स्त्री;1;एक}	गिरि{पुं;1;एक}	कर्ता,4.1	कर्ता,4.1	N1	पर्वत	-	-	-
9.1	भूमौ	-		भूमि{स्त्री;7;एक}	भूमि{स्त्री;7;एक}	उपमानम्,10.1	उपमानम्,10.1	N7	भूमि_में	-	-	-
10.1	इव	-		इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,2.1	उपमान_द्योतकः,2.1	NA	जैसे	-	-	-
11.1	धातुमय्यां	9	धातुमय्यां	धातु{मयट्;स्त्री;7;एक}	धातु{मयट्;स्त्री;7;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N7	धातु	-	-	-
12.1	लोध्र-	10	लोध्रद्रुमम्	लोध्र	लोध्र	षष्ठी-तत्पुरुषः,12.2	षष्ठी-तत्पुरुषः,12.2	CP	लोध्र	-	-	-
12.2	द्रुमम्	11	द्रुमम्	द्रुम{पुं;2;एक}	द्रुम{पुं;2;एक}	कर्म,13.2	कर्म,13.2	N2	वृक्ष	-	-	-
13.1	सानु-	12	सानुमतः	सानु	सानु	बहुव्रीहिः,13.2	बहुव्रीहिः,13.2	CP	चोटी-चिन्तित	-	-	-
13.2	मतः	-	-	मत{पुं;1;एक}	मत{पुं;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1				-
14.1	प्रफुल्लम्	13	प्रफुल्लम्	प्रफुल्ल{पुं;2;एक}/प्रफुल्ल{नपुं;1;एक}/प्रफुल्ल{नपुं;2;एक}	प्रफुल्ल{पुं;2;एक}	कर्मसमानाधिकरणम्,12.2	कर्मसमानाधिकरणम्,12.2	N2	प्रफुल्ल_को	-	-	-
