index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	पञ्चानाम्	1.1	पञ्चानामपि	पञ्चन्{संख्येयम्;6;बहु}/पञ्चन्{संख्या;नपुं;6;बहु}	पञ्चन्{संख्येयम्;6;बहु}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6		
2.1	अपि	4.1	--	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	भी	भी
3.1	भूतानाम्	2.1	भूतानामुत्कर्षं	भूत{नपुं;6;बहु}/भूत{पुं;6;बहु(भू1;क्त;भ्वादिः)}/भूत{नपुं;6;बहु(भू1;क्त;भ्वादिः)}	भूत{नपुं;6;बहु}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,2.1	N6	प्राणियों_का	प्राणियों_का
4.1	उत्कर्षम्	5.1	--	उत्_कृष्2{अव्य;णमुल्;तुदादिः}/उत्कर्ष{पुं;2;एक(उत्_कृष्2;घञ्;तुदादिः)}	उत्_कृष्2{अव्य;णमुल्;तुदादिः}	कर्म,5.1	कर्म,5.1	NA		
5.1	पुपुषुः	6.1	पुपुषुर्गुणाः	पुष्2{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;दिवादिः}	पुष्2{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;दिवादिः}	अभिहित_कर्ता,6.1	अभिहित_कर्ता,6.1	KP	पहुँचा	पहुँचा
6.1	गुणाः	3.1		गुण{पुं;1;बहु}/गुणा{स्त्री;1;बहु}/गुणा{स्त्री;2;बहु}/गुण{पुं;8;बहु}	गुण{पुं;1;बहु}	कर्ता,5.1	कर्ता,5.1	N1	गुण	गुण
7.1	नवे	8.1	नवे	नव{पुं;7;एक}/नव{नपुं;7;एक}	नव{पुं;7;एक}	अधिकरणम्,9.2	अधिकरणम्,9.2	N7	नव_में	नव_में
8.1	तस्मिन्	7.1	तस्मिन्महीपाले	तद्{सर्वनाम;पुं;7;एक}/तद्{सर्वनाम;नपुं;7;एक}	तद्{सर्वनाम;पुं;7;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N7	उसमें	उसमें
9.1	मही-	9.1		मही	मही	द्वितीया-तत्पुरुषः,9.2	द्वितीया-तत्पुरुषः,9.2	CP	मही-	मही-
9.2	पाले	9.2	--	पालि{स्त्री;8;एक}/पाल{पुं;7;एक}/पाल{नपुं;8;द्वि}/पाल{नपुं;1;द्वि}/पाल{नपुं;2;द्वि}/पाल{नपुं;7;एक}/पालि{पुं;8;एक}/पालि{नपुं;8;एक}/पालि{नपुं;1;एक}/पालि{नपुं;2;एक}/पाला{स्त्री;8;एक}/पाला{स्त्री;8;द्वि}/पाला{स्त्री;1;द्वि}/पाला{स्त्री;2;द्वि}	पालि{पुं;7;एक}	अधिकरणम्,10.1	अधिकरणम्,10.1	N7	पालि	पालि
10.1	सर्वम्	10.1	सर्वम्	सर्व{सर्वनाम;पुं;2;एक}/सर्व{सर्वनाम;नपुं;1;एक}/सर्व{सर्वनाम;नपुं;2;एक}	सर्व{सर्वनाम;पुं;2;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N2	सब_को	सब_को
11.1	नवम्	11.1	नवमिवाभवत्	नव{पुं;2;एक}/नव{नपुं;1;एक}/नव{नपुं;2;एक}	नव{पुं;2;एक}	कर्म,13.1	कर्म,13.1	N2	नव_को	नव_को
12.1	इव	12.1		इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,13.1	उपमान_द्योतकः,13.1	NA	जैसे	जैसे
13.1	अभवत्	13.1		भू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्म,11.1	अभिहित_कर्म,11.1	KP	हुआ	हुआ
