index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	गिरि-	1	पृक्तस्तुषारैर्गिरिनिर्झराणामनोकहाकम्पितपुष्पगन्धी	गिरि	गिरि	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	हिमलयकेझरणोके	-	-	-
1.2	निर्झराणाम्			निर्झराणाम्{पुं;6;बहु}	निर्झराणाम्{पुं;6;बहु}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,2.1	N6				
2.1	तुषारैः	--	-	तुषार{पुं;3;बहु}	तुषार{पुं;3;बहु}	हेतुः,3.1	हेतुः,3.1	N3	तुषारों_से	-	-	-
3.1	पृक्तः	--	-	पृच्{अव्य;तसिल्}/पृक्त{पुं;1;एक(पृच्1;क्त;पृचीँ;अदादिः)}/पृक्त{पुं;1;एक(पृच्2;क्त;पृचीँ;रुधादिः)}	पृक्तपुं;1;एक(पृच्2;क्त;पृचीँ;रुधादिः)}	विशेषणम्,5.1	विशेषणम्,5.1	N1	मिश्रित	-	-	-
4.1	अनोकहा-	--		अनोकहा	अनोकहा	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	कम्पितपुष्पगन्धमय	-	-	-
4.2	कम्पित-			कम्पित	कम्पित	कर्मधारयः,4.3	कर्मधारयः,4.3	CP				
4.3	पुष्पगन्धी			पुष्पगन्धी{स्त्री;1;एक}	पुष्पगन्धी{स्त्री;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1				
5.1	पवनः	3	पवनो	पवन{पुं;1;एक}	पवन{पुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	पवन	-	-	-
6.1	अन-	2	तमातपक्लान्तमनातपत्रमाचारपूतं	अन	अन	नञ्-तत्पुरुषः,6.2	नञ्-तत्पुरुषः,6.2	CP	-	-	-	-
6.2	आतपत्रम्			आतपत्रम्{नपुं;1;एक}	आतपत्रम्{नपुं;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1				
7.1	आतप-	--	-	आतप	आतप	तृतीया-तत्पुरुषः,7.2	तृतीया-तत्पुरुषः,7.2	CP	-	-	-	-
7.2	क्लान्तम्			क्लान्तम्{पुं;2;एक(क्लम्1;क्त;दिवादिः)}	क्लान्त{पुं;2;एक(क्लम्1;क्त;दिवादिः)}	विशेषणम्,9.1	विशेषणम्,9.1	N2				
8.1	आचार-	--	-	आचार	आचार	तृतीया-तत्पुरुषः,8.2	तृतीया-तत्पुरुषः,8.2	CP	सदाचरनीय	-	-	-
8.2	पूतं			पूत{पुं;2;एक(पू1;क्त;भ्वादिः)}	पूत{पुं;2;एक(पू1;क्त;भ्वादिः)}	विशेषणम्,9.1	विशेषणम्,9.1	N2				
9.1	तं	--	-	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	उसकी	-	-	-
10.1	सिषेवे	4	सिषेवे	षेव्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;षेवृँ;भ्वादिः}/षेव्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;षेवृँ;भ्वादिः}/सेव्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;सेवृँ;भ्वादिः}/सेव्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;सेवृँ;भ्वादिः}/सेव्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;सेवृँ;भ्वादिः}/सेव्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;सेवृँ;भ्वादिः}	सेव्1कर्तरि;लिट्;प्र;एक;आत्मनेपदी;सेवृँ;भ्वादिः}	अभिहित_कर्ता,5;सकर्मक.1	अभिहित_कर्ता,5;सकर्मक.1	KP	सेवाकरताहै	-	-	-
