index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	सः	1	सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	वह	-	-	-
2.1	मारुत-			मारुत	मारुत	तृतीया-तत्पुरुषः,2.2	तृतीया-तत्पुरुषः,2.2	CP				
2.2	पूर्ण-	2	कीचकैर्मारुतपूर्णरन्ध्रैः	पूर्ण	पूर्ण	तृतीयार्थ-बहुव्रीहिः,2.3	तृतीयार्थ-बहुव्रीहिः,2.3	CP				
2.3	रन्ध्रैः	-		रन्ध्र{नपुं;3;बहु}	रन्ध्र{नपुं;3;बहु}	विशेषणम्,3.1	विशेषणम्,3.1	N3	वायु-पॄ-विवरों_से	-	-	-
3.1	कूजद्भिः	-		कूजत्{पुं;3;बहु(कूज्1;शतृ_लट्;भ्वादिः)}	कूजत्{पुं;3;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N3	-	-	-	-
4.1	कीचकैः	-		कीचक{पुं;3;बहु}	कीचक{पुं;3;बहु}   	हेतुः,5.3	हेतुः,5.3	N3	कीचकों_से	-	-	-
5.1	आपादित-	3	कूजद्भिरापादितवंशकृत्यम्	आपादित	आपादित	सप्तम्यर्थ-बहुव्रीहिः,5.2	सप्तम्यर्थ-बहुव्रीहिः,5.2	CP	-	-	-	-
5.2	वंश-			वंश	वंश	षष्ठी-तत्पुरुषः,5.3	षष्ठी-तत्पुरुषः,5.3	CP				
5.3	कृत्यम्	-		कृत्य{पुं;2;एक(कृत्1;ण्यत्;तुदादिः)}	कृत्य{पुं;2;एक(कृत्1;ण्यत्;तुदादिः)}	सम्बन्धः,6.1	सम्बन्धः,6.1	N2				-
6.1	कुञ्जेषु	5	कुञ्जेषु	कुञ्ज{पुं;7;बहु}	कुञ्ज{पुं;7;बहु}	अधिकरणम्,7.2	अधिकरणम्,7.2	N7	कुंजों_में	-	-	-
7.1	वन-	8	वनदेवताभिः	वन	वन	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	वन-देवताओं_से	-	-	-
7.2	देवताभिः	-		देवता{स्त्री;3;बहु}	देवता{स्त्री;3;बहु}	विशेषणम्,9.1	विशेषणम्,9.1	N3				-
8.1	उच्चैः	7	स्वमुच्चैरुद्गीयमानं	उच्चैः{अव्य}	उच्चैः{अव्य}	विशेषणम्,9.1	विशेषणम्,9.1	NA	उच्चों_से	-	-	-
9.1	उद् गीयमानम्	-		गीयमान{पुं;2;एक(गा2;शानच्_लट्;कर्मणि;जुहोत्यादिः)}	गीयमान{पुं;2;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N2	गे_को	-	-	-
10.1	यशः	6	यशः	यशस्{नपुं;1;एक}	यशस्{नपुं;2;एक}	कर्म,11.1	कर्म,11.1	N2	यशः_को	-	-	-
11.1	शुश्राव	4	शुश्राव	श्रु1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}	श्रु{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	-	-	-	-
12.1	स्व			स्व{पुं;2;एक}	स्व{पुं;2;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N2				
