index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	प्रत्यब्रवीत्	1	प्रत्यब्रवीच्चैनमिषुप्रयोगे	प्रति_ब्रू{कर्तरिलङ्प्रएकपरस्मैपदी{धातुःब्रूञ्}अदादिः}	प्रति_ब्रू{कर्तरिलङ्प्रएकपरस्मैपदी{धातुःब्रूञ्}अदादिः}	अभिहित_कर्ता,13.1	अभिहित_कर्ता,13.1	KP	ओर	-	-	-
2.1	च	-	-	च{अव्य}	च{अव्यय}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	-	-	-	-
3.1	तत्-	2	तत्पूर्वभङ्गे	तत्	तत्	कर्मधारयः,3.2	कर्मधारयः,3.2	CP	ध्_ब्रू1_प्प्_स्क्या	-	-	-
3.2	पूर्व-	-	-	पूर्व	पूर्व	षष्ठ्यर्थ-बहुव्रीहिः,3.3	षष्ठ्यर्थ-बहुव्रीहिः,3.3	CP				-
3.3	भङ्गे	-	-	भङ्ग{पुं;7;एक}/भङ्ग{नपुं;1;द्वि}/भङ्ग{नपुं;2;द्वि}/भङ्ग{नपुं;7;एक}/भङ्ग{नपुं;8;द्वि}/भङ्गि{स्त्री;8;एक}/भङ्गा{स्त्री;1;द्वि}/भङ्गा{स्त्री;2;द्वि}/भङ्गा{स्त्री;8;एक}/भङ्गा{स्त्री;8;द्वि}	भङ्ग{पुं;7;एक}	विशेषणम्,5.2	विशेषणम्,5.2	N7				-
4.1	एनम्	-	-	इदम्{सर्वनामपुं2एक}	इदम्{सर्वनाम;पुं;2;एक}	कर्म,1.1	कर्म,1.1	N2	वह-पूर्व-भङ्ग_में	-	-	-
5.1	इषु-	-	इषुप्रयोगे	इषु	इषु	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	बाण-प्रयोग_में	-	-	-
5.2	प्रयोगे	-	-	प्रयोग{पुं;7;एक}	प्रयोग{पुं;7;एक}	कालाधिकरणम्,6.2	कालाधिकरणम्,6.2	N7				-
6.1	वितथ-	3	वितथप्रयत्नः	वितथ	वितथ	कर्मधारयः,6.2	कर्मधारयः,6.2	CP	वितथ-प्रयत्न	-	-	-
6.2	प्रयत्नः	-	-	प्रयत्न{पुं;1;एक}	प्रयत्न{पुं;1;एक}	विशेषणम्,11.2	विशेषणम्,11.2	N1				-
7.1	जडीकृतः	4	जडीकृतस्त्र्यम्बकवीक्षणेन	जडीकृत{पुं1एक{कृदन्त}}	जडीकृत{पुं;1;एक{कृदन्त}}	विशेषणम्,9.1	विशेषणम्,9.1	N1	निर्मित	-	-	-
8.1	त्रि-	-	-	त्रि	त्रि	द्विगु-समासः,8.2	द्विगु-समासः,8.2	CP	तीन-अम्बक-वीक्षण_से	-	-	-
8.2	अम्बक-	-	-	अम्बक	अम्बक	षष्ठी-तत्पुरुषः,8.3	षष्ठी-तत्पुरुषः,8.3	CP				-
8.3	वीक्षणेन	-	-	वीक्षण{नपुं;3;एक}	वीक्षण{नपुं;3;एक}	हेतुः,7.1	हेतुः,7.1	N3				-
9.1	वज्रम्	5	वज्रम्	वज्र{पुं;2;एक}/वज्र{नपुं;2;एक}/वज्र{नपुं;1;एक}	वज्र{नपुं;1;एक}	कर्म,10.1	कर्म,10.1	N1	वज्र_को	-	-	-
10.1	मुमुक्षन्	6	मुमुक्षन्निव	मुमुक्षत्{पुं;1;एक(मुच्2;सनन्त;शतृ_लट्;मुचॢँ;तुदादिः)}	मुमुक्षत्{पुं;1;एक(मुच्2;सनन्त;शतृ_लट्;मुचॢँ;तुदादिः)}	विशेषणम्,11.2	विशेषणम्,11.2	N1	ध्_मुच्2_सन्ता_हुआ	-	-	-
11.1	वज्र-	7	वज्रपाणिः	वज्र	वज्र	षष्ठ्यर्थ-बहुव्रीहिः,11.2	षष्ठ्यर्थ-बहुव्रीहिः,11.2	CP	वज्र-हाथ	-	-	-
11.2	पाणिः	-	-	पाणि{पुं;1;एक}	पाणि{पुं;1;एक}	उपमानम्,13.1	उपमानम्,13.1	N1				-
12.1	इव	-	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,11.2	उपमान_द्योतकः,11.2	NA	जैसे	-	-	-
13.1	(सः)	-	(-)	तद्{सर्वनामपुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,1.1	कर्ता,1.1	N1	वह	-	-	-
