index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	बाललताः	9	बाललताः	बाललता{स्त्री;1;बहु}/बाललता{स्त्री;2;बहु}	बाललता{स्त्री;1;बहु}	कर्ता,8.1	कर्ता,8.1	N1	नूतन_बेलें	-	-	-
2.1	मरुत्-	1	मरुत्प्रयुक्ताः	मरुत्	मरुत्	तृतीया-तत्पुरुषः,2.2	तृतीया-तत्पुरुषः,2.2	CP	हवा-प्रयुक्त	-	-	-
2.2	प्रयुक्ताः	-	-	प्रयुज्{तल्;स्त्री;1;बहु}/प्रयुज्{तल्;स्त्री;2;बहु}	प्रयुक्ता{स्त्री;1;बहु}	विशेषणम्,1.1	विशेषणम्,1.1	N1				-
3.1	अर्च्यम्	5	अर्च्यम्	अर्च्य{पुं;2;एक(अर्च्2;यत्;अर्चँ;चुरादिः)}/अर्च्य{नपुं;1;एक(अर्च्2;यत्;अर्चँ;चुरादिः)}/अर्च्य{नपुं;2;एक(अर्च्2;यत्;अर्चँ;चुरादिः)}/अर्च्य{पुं;2;एक(अर्च्1;ण्यत्;अर्चँ;भ्वादिः)}/अर्च्य{नपुं;1;एक(अर्च्1;ण्यत्;अर्चँ;भ्वादिः)}/अर्च्य{नपुं;2;एक(अर्च्1;ण्यत्;अर्चँ;भ्वादिः)}/अर्च्य{पुं;2;एक(ऋच्1;ण्यत्;ऋचँ;तुदादिः)}/अर्च्य{नपुं;1;एक(ऋच्1;ण्यत्;ऋचँ;तुदादिः)}/अर्च्य{नपुं;2;एक(ऋच्1;ण्यत्;ऋचँ;तुदादिः)}	अर्च्य{पुं;2;एक(ऋच्1;ण्यत्;ऋचँ;तुदादिः)}	विशेषणम्,5.1	विशेषणम्,5.1	N2	-	-	-	-
4.1	अभि-वर्तमानम्	7	अभिवर्तमानम्	अभि-वर्तमान{पुं;2;एक(अभि-वृत्1;शानच्_लट्;कर्तरि;वृतुँ;:भ्वादिः)}	वर्तमान{पुं;2;एक(अभि	विशेषणम्,5.1	विशेषणम्,5.1	N2				-
5.1	तम्	4	तम्	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	कर्म,11.1	कर्म,11.1	N2	वह	-	-	-
6.1	आचार-	11	आचारलाजैः	आचार	आचार	चतुर्थी-तत्पुरुषः,6.2	चतुर्थी-तत्पुरुषः,6.2	CP	लाज_से	-	-	-
6.2	लाजैः	-	-	लाज{नपुं;3;बहु}	लाज{नपुं;3;बहु}	विशेषणम्,12.1	विशेषणम्,12.1	N3				-
7.1	इव	12	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,6.2	उपमान_द्योतकः,6.2	NA	जैसे	-	-	-
8.1	अवाकिरन्	8	अवाकिरन्	अव_कॄ1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;कॄ;तुदादिः}    	अव_कॄ1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;कॄ;तुदादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP	फेंकीं	-	-	-
9.1	आरात्	6	आरात्	आरात्{अव्य}	आरात्{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	-	-	-	-
10.1	मरुत्सखाभम्	3	मरुत्-सखाभम्	मरुत्-सखा-भ{नपुं;2;एक}	मरुत्-सखा-भ{नपुं;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2	-	-	-	-
11.1	प्रसूनैः	10	प्रसूनैः	प्रसून{नपुं;3;बहु}	प्रसून{नपुं;3;बहु}	करणम्,12.1	करणम्,12.1	N3	-	-	-	-
12.1	पौरकन्याः	13	पौरकन्याः	पौर-कन्या{स्त्री;1;बहुवचन}	पौर-कन्या{स्त्री;1;बहुवचन}	कर्ता,8.1	कर्ता,8.1	N1	-	-	-	-
13.1	च	2	च	च{अव्य}	च{अव्य}	समुच्चितः,3.1	समुच्चितः,3.1	NA	-	-	-	-
