index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	लता-	1	लताप्रतानोद्ग्रथितैः 	लता	लता	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	बेल-प्रतानोत्-ग्रथित	-	-	-
1.2	प्रतानोत्-	-	-	प्रतानोत्	प्रतानोत्	तृतीया-तत्पुरुषः,1.3	तृतीया-तत्पुरुषः,1.3	CP				-
1.3	ग्रथितैः	-	-	ग्रथित{पुं;3;बहु}/ग्रथित{नपुं;3;बहु}	ग्रथित{पुं;3;बहु}	विशेषणम्,3.1	विशेषणम्,3.1	N3				-
2.1	सः	2	स 	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,4.2	विशेषणम्,4.2	N1	वह	-	-	-
3.1	केशैः	3	केशैरधिज्यधन्वा 	केश{पुं;3;बहु}	केश{पुं;3;बहु}	करणम्,5.1	करणम्,5.1	N3	बालों_से	-	-	-
4.1	अधिज्य-	-	-	अधिज्य	अधिज्य	द्वितीयार्थ-बहुव्रीहिः,4.2	द्वितीयार्थ-बहुव्रीहिः,4.2	CP	अधिज्य-धन्वन्	-	-	-
4.2	धन्वा	-	-	धन्वन्{पुं;1;एक}/धन्वा{स्त्री;1;एक}	धन्वन्{पुं;1;एक}	कर्ता,5.1	कर्ता,5.1	N1				-
5.1	वि_चचार	-	-	चर्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;चरँ;भ्वादिः}/चर्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;चरँ;भ्वादिः}	वि_चर्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;चरँ;भ्वादिः}	अभिहित_कर्ता,4;सकर्मक.1	अभिहित_कर्ता,4;सकर्मक.1	KP				-
6.1	दावम्	5	दावम्	दाव{पुं;2;एक}	दाव{पुं;2;एक}	कर्म,5.1	कर्म,5.1	N2	वन_को	-	-	-
7.1	रक्षा-	6	रक्षापदेशान्मुनिहोमधेनोर्वन्यान्विनेष्यन्निव 	रक्षा	रक्षा	पञ्चमी-तत्पुरुषः,7.2	पञ्चमी-तत्पुरुषः,7.2	CP	रक्षा-	-	-	-
7.2	अपदेशात्	-	-	अपदेश{पुं;5;एक}	अपदेश{पुं;5;एक}	अपादानम्,5.1	अपादानम्,5.1	N5				-
8.1	मुनि-	-	-	मुनि	मुनि	षष्ठी-तत्पुरुषः,8.2	षष्ठी-तत्पुरुषः,8.2	CP	मुनि-होम-धेनु	-	-	-
8.2	होम-	-	-	होम	होम	षष्ठी-तत्पुरुषः,8.3	षष्ठी-तत्पुरुषः,8.3	CP				-
8.3	धेनोः	-	-	धेनु{स्त्री;5;एक}/धेनु{स्त्री;6;एक}/धेनु{पुं;5;एक}/धेनु{पुं;6;एक}	धेनु{पुं;5;एक}	विशेषणम्,7.2	विशेषणम्,7.2	N5				-
9.1	वन्यान्	-	-	वन्य{पुं;2;बहु}	वन्य{पुं;2;बहु}	कर्म,10.2	कर्म,10.2	N2	वन्य_को	-	-	-
10.1	वि-	-	-	वि	वि	विशेषणम्,10.2	विशेषणम्,10.2	CP	वि-ले_जाता_हुआ	-	-	-
10.2	नेष्यन्	-	-	नयत्{पुं;1;एक}	नेष्यत्{पुं;1;एक}	भविष्यत्समानकालः,5.2	भविष्यत्समानकालः,5.2	N1				-
11.1	इव	-	-	इव{अव्य}	इव{अव्य}	सम्बन्धः,10.2	सम्बन्धः,10.2	NA	जैसे	-	-	-
12.1	दुष्ट-	7	दुष्टसत्त्वान् 	दुष्ट{पुं(दुष्1;क्त;दुषँ;दिवादिः)}/दुष्ट{नपुं	दुष्ट{नपुं	कर्मधारय-तत्पुरुषः,12.2	कर्मधारय-तत्पुरुषः,12.2	CP	-	-	-	-
12.2	सत्त्वान्	-	-	सत्त्व;पुं;2;बहु(दुष्1;क्त;दुषँ;दिवादिः)}	सत्त्व;पुं;2;बहु(दुष्1;क्त;दुषँ;दिवादिः)}	विशेषणम्,9.1	विशेषणम्,9.1	N2				-
