index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	आस्वादवद्भिः	1	आस्वादवद्भिः	आस्वाद{मतुप्;पुं;3;बहु}/आस्वाद{मतुप्;नपुं;3;बहु}	आस्वाद{मतुप्;पुं;3;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	N3	आस्वाद	-	-	-
2.1	कवलैः	2	कवलैस्तृणानां 	कवल{पुं;3;बहु}	कवल{पुं;3;बहु}	हेतुः,13.1	हेतुः,13.1	N3	कवलों_से	-	-	-
3.1	तृणानाम्	-	-	तृण{नपुं;6;बहु}	तृण{नपुं;6;बहु}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,2.1	N6	तृणों_के	-	-	-
4.1	कण्डूयनैः	3	कण्डूयनैर्दंशनिवारणैश्च 	कण्डूयन{नपुं;3;बहु}	कण्डूयन{नपुं;3;बहु}	हेतुः,13.1	हेतुः,13.1	N3	खुरचनों_से	-	-	-
5.1	दंश-	-	-	दंश	दंश	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	काटना-निवारण_से	-	-	-
5.2	निवारणैः	-	-	निवारण{पुं;3;बहु}/निवारण{नपुं;3;बहु}	निवारण{नपुं;3;बहु}	हेतुः,13.1	हेतुः,13.1	N3				-
6.1	च	-	-	च{अव्य}	च{अव्य}	समुच्चितः,10.1	समुच्चितः,10.1	NA	और	-	-	-
7.1	अ-	4	अव्याहतैस्स्वैरगतैस्स 	अ	अ	ऩञ्-तत्पुरुषः,7.2	ऩञ्-तत्पुरुषः,7.2	CP	अ-व्याहतों_से	-	-	-
7.2	अव्याहतैः	-	-	व्याहत{पुं;3;बहु}/व्याहत{नपुं;3;बहु}	व्याहत{नपुं;3;बहु}	हेतुः,13.1	हेतुः,13.1	N3				-
8.1	स्वैर-	-	-	स्वैर	स्वैर	पूर्वपद-तत्पुरुषः,8.2	पूर्वपद-तत्पुरुषः,8.2	CP	-	-	-	-
8.2	गतैः	-	-	गत{पुं;3;बहु}	गत{पुं;3;बहु}	हेतुः,13.1	हेतुः,13.1	N3				-
9.1	सः	-	-	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1	वह	-	-	-
10.1	तस्याः	5	तस्याः	तद्{सर्वनाम;स्त्री;6;एक}/तद्{सर्वनाम;स्त्री;5;एक}/तस्1{कर्तरि;आशीर्लिङ्;म;एक;परस्मैपदी;तसुँ;दिवादिः}	तद्{सर्वनाम;स्त्री;6;एक}	षष्ठीसम्बन्धः,12.2	षष्ठीसम्बन्धः,12.2	N6	उसका	-	-	-
11.1	सम्राट्	6	सम्राट्	सम्राज्{पुं;1;एक}	सम्राज्{पुं;1;एक}	कर्ता,13.1	कर्ता,13.1	N1	सम्राट्	-	-	-
12.1	समाराधन-	7	समाराधनतत्परोऽभूत् 	समाराधन	समाराधन	सप्तमी-तत्पुरुषः,12.2	सप्तमी-तत्पुरुषः,12.2	CP	सन्तुष्ट_करने_का_साधन-	-	-	-
12.2	तत्परः	-	-	तत्पर{पुं;1;एक}	तत्पर{पुं;1;एक}	कर्तृसमानाधिकरणम्,13.1	कर्तृसमानाधिकरणम्,13.1	N1				-
13.1	अभूत्	-	-	भू1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	भू1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	अभिहित_कर्ता,11.1	अभिहित_कर्ता,11.1	KP	हुआ	-	-	-
