index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	अन्येद्युः	1	अन्येद्युरात्मानुचरस्य	अन्येद्युः{अव्य}	अन्येद्युः{अव्य}	कालाधिकरणम्,2.2	कालाधिकरणम्,2.2	NA	अगले_दिन	-	-	-
2.1	आत्मा-	-	-	आत्मन्	आत्मन्	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	आत्मन्_अ_ने	-	-	-
2.2	अनुचरस्य	-	-	चर{पुं;6;एक}/चर{नपुं;6;एक}	चर{नपुं;6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6				-
3.1	भावम्	2	भावम्	भाव{पुं;2;एक}	भाव{पुं;2;एक}	कर्म,4.1	कर्म,4.1	N2	भाव	-	-	-
4.1	जिज्ञासमाना	3	जिज्ञासमाना	जिज्ञासमान{स्त्री;1;एक(ज्ञा1;सनन्त;शानच्_लट्;ज्ञा;क्र्यादिः)}	जिज्ञासमाना{स्त्री;1;एक(ज्ञा1;सनन्त;शानच्_लट्;ज्ञा;क्र्यादिः)}	विशेषणम्,5.3	विशेषणम्,5.3	N1	ध्_ज्ञा1_सन्ते_हुए	-	-	-
5.1	मुनि-	4	मुनिहोमधेनुः	मुनि	मुनि	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	मुनि-होम-गाय	-	-	-
5.2	होम-	-	-	होम	होम	चतुर्थी-तत्पुरुषः,5.3	चतुर्थी-तत्पुरुषः,5.3	CP				-
5.3	धेनुः	-	-	धेनु{पुं;1;एक}/धेनु{स्त्री;1;एक}	धेनु{स्त्री;1;एक}	कर्ता,9.1	कर्ता,9.1	N1				-
6.1	गङ्गा-	5	गङ्गाप्रपातान्तविरुढशष्पम्	गङ्गा	गङ्गा	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	गङ्ग-अ-प्रपात-अम्-रुह्-घास	-	-	-
6.2	प्रपात-	-	-	प्रपात	प्रपात	षष्ठी-तत्पुरुषः,6.3	षष्ठी-तत्पुरुषः,6.3	CP				-
6.3	अन्त-	-	-	अन्त	अन्त	सप्तमी-तत्पुरुषः,6.4	सप्तमी-तत्पुरुषः,6.4	CP				-
6.4	विरुढ-	-	-	विरुढ	विरुढ	प्रथमार्थ-बहुव्रीहिः,6.5	प्रथमार्थ-बहुव्रीहिः,6.5	CP				-
6.5	शष्पम्	-	-	शष्प{नपुं;2;एक}	शष्प{नपुं;2;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N2				-
7.1	गौरी-	6	गौरीगुरोर्गह्वरमाविवेश	गौरी	गौरी	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	श्वेत-गौरी-ई-गुरु_के	-	-	-
7.2	गुरोः	-	-	गुरु{पुं;6;एक}/गुरु{पुं;5;एक}	गुरु{पुं;6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6				-
8.1	गह्वरम्	-	-	गह्वर{पुं;2;एक}/गह्वर{नपुं;2;एक}/गह्वर{नपुं;1;एक}	गह्वर{नपुं;2;एक}	कर्म,9.1	कर्म,9.1	N2	गह्वर_को	-	-	-
9.1	आविवेश	-	-	आ_विश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;विशँ;तुदादिः}/आ_विश्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;विशँ;तुदादिः}	आङ्_विश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;तुदादिः}	अभिहित_कर्ता,5;सकर्मक.1	अभिहित_कर्ता,5;सकर्मक.1	KP	आ_विश्1_प्प्_स्क्या	-	-	-
