index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	धेन्वा	6	धेन्वा	धेनु{स्त्री;3;एक}	धेनु{स्त्री;3;एक}	कर्तृसमानाधिकरणम्,6.1	कर्तृसमानाधिकरणम्,6.1	N3	गाय_से	-	-	-
2.1	तद्-	7	तदध्यासितकातराक्ष्या	तद्	तद्	तृतीया-तत्पुरुषः,2.2	तृतीया-तत्पुरुषः,2.2	CP	-	-	-	-
2.2	अधि-	-	-	अधि	अधि	अव्ययीभावः,2.3	अव्ययीभावः,2.3	CP				-
2.3	आसित-	-	-	आसित	आसित	तृतीया-तत्पुरुषः,2.4	तृतीया-तत्पुरुषः,2.4	CP				-
2.4	कातरा-	-	-	कातरा	कातरा	षष्ठ्यर्थ-बहुव्रीहिः,2.5	षष्ठ्यर्थ-बहुव्रीहिः,2.5	CP				-
2.5	अक्ष्या	-	-	अक्षी{स्त्री,3,एक}	अक्षी{स्त्री,3,एक}	विशेषणम्,1.1	विशेषणम्,1.1	NA				-
3.1	निरीक्ष्यमाणः	8	निरीक्ष्यमाणः	निरीक्ष्यमाण{पुं;1;एक{कृदन्त}({कृत्_धातुईक्ष्1}शानच्_लृट्कर्मणि{धातुःईक्षँ}भ्वादिः)	निरीक्ष्यमाण{पुं;1;एक{कृदन्त}	कर्तृसमानाधिकरणम्,4.1	कर्तृसमानाधिकरणम्,4.1	N1	-	-	-	-
4.1	सुतराम्	9	सुतरां	सुतराम्{अव्य}	सुतराम्{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	अधिक	-	-	-
5.1	दयालुः	10	दयालुः	दयालु{पुं;1;एक}	दयालु{पुं;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	दयालु	-	-	-
6.1	(अस्ति)	-	(अस्ति)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP	हैं	-	-	-
